,Time,Line,RAM,stress,From,To,Flow_normalized
264,2025-01-01 11:00:00,Achene - Lonny 380.19 ,1531,0.7636871562377524,FR,BE,1169.2050361999989
273,2025-01-01 11:15:00,Achene - Lonny 380.19 ,1531,0.8079651220770745,FR,BE,1236.994601900001
282,2025-01-01 11:30:00,Achene - Lonny 380.19 ,1531,0.8547684427824953,FR,BE,1308.6504859000004
291,2025-01-01 11:45:00,Achene - Lonny 380.19 ,1531,0.8798771888308287,FR,BE,1347.0919760999986
1544,2025-01-04 15:00:00,Ensdorf - Vigy VIGY2 S ,722,4.063076483518006,FR,DE,2933.5412211000003
1549,2025-01-04 15:15:00,Ensdorf - Vigy VIGY2 S ,722,4.309679759002773,FR,DE,3111.588786000002
1554,2025-01-04 15:30:00,Ensdorf - Vigy VIGY2 S ,722,4.414835030470914,FR,DE,3187.510892
1559,2025-01-04 15:45:00,Ensdorf - Vigy VIGY2 S ,722,4.427845644875345,FR,DE,3196.9045555999987
1564,2025-01-04 16:00:00,Ensdorf - Vigy VIGY2 S ,690,4.4803382185507274,FR,DE,3091.4333708000017
1567,2025-01-04 16:15:00,Ensdorf - Vigy VIGY2 S ,690,4.603933949275363,FR,DE,3176.7144250000006
1570,2025-01-04 16:30:00,Ensdorf - Vigy VIGY2 S ,690,4.647563006666668,FR,DE,3206.8184746000006
1573,2025-01-04 16:45:00,Ensdorf - Vigy VIGY2 S ,690,4.704096147101451,FR,DE,3245.826341500001
1576,2025-01-04 17:00:00,Ensdorf - Vigy VIGY2 S ,737,4.023929329579378,FR,DE,2965.6359159000017
1578,2025-01-04 17:15:00,Ensdorf - Vigy VIGY2 S ,737,4.029248074898234,FR,DE,2969.5558311999985
1580,2025-01-04 17:30:00,Ensdorf - Vigy VIGY2 S ,737,3.8675843478968788,FR,DE,2850.4096643999997
1582,2025-01-04 17:45:00,Ensdorf - Vigy VIGY2 S ,737,3.6959013656716406,FR,DE,2723.879306499999
1624,2025-01-04 23:00:00,Ensdorf - Vigy VIGY2 S ,1058,2.4315413547258973,FR,DE,2572.5707532999995
1626,2025-01-04 23:15:00,Ensdorf - Vigy VIGY2 S ,1058,2.515750013137995,FR,DE,2661.6635138999986
1628,2025-01-04 23:30:00,Ensdorf - Vigy VIGY2 S ,1058,2.4128921999054826,FR,DE,2552.8399475000006
1630,2025-01-04 23:45:00,Ensdorf - Vigy VIGY2 S ,1058,2.5519051292060504,FR,DE,2699.915626700001
1632,2025-01-05 00:00:00,Ensdorf - Vigy VIGY2 S ,1134,1.614225553791887,FR,DE,1830.5317779999998
1636,2025-01-05 00:15:00,Ensdorf - Vigy VIGY2 S ,1134,1.654479428130511,FR,DE,1876.1796714999996
1640,2025-01-05 00:30:00,Ensdorf - Vigy VIGY2 S ,1134,1.7864457460317462,FR,DE,2025.829476
1644,2025-01-05 00:45:00,Ensdorf - Vigy VIGY2 S ,1134,1.9073320167548493,FR,DE,2162.914506999999
1648,2025-01-05 01:00:00,Ensdorf - Vigy VIGY2 S ,1117,2.0002504402864822,FR,DE,2234.2797418000005
1651,2025-01-05 01:15:00,Ensdorf - Vigy VIGY2 S ,1117,2.0110621757385854,FR,DE,2246.3564503
1654,2025-01-05 01:30:00,Ensdorf - Vigy VIGY2 S ,1117,2.0148746775290953,FR,DE,2250.6150147999997
1657,2025-01-05 01:45:00,Ensdorf - Vigy VIGY2 S ,1117,2.0731406712623106,FR,DE,2315.698129800001
1660,2025-01-05 02:00:00,Ensdorf - Vigy VIGY2 S ,1158,1.967046402504319,FR,DE,2277.8397341000014
1663,2025-01-05 02:15:00,Ensdorf - Vigy VIGY2 S ,1158,1.9591417521588939,FR,DE,2268.686148999999
1666,2025-01-05 02:30:00,Ensdorf - Vigy VIGY2 S ,1158,1.9404728952504322,FR,DE,2247.0676127000006
1669,2025-01-05 02:45:00,Ensdorf - Vigy VIGY2 S ,1158,2.01275207642487,FR,DE,2330.7669044999993
1672,2025-01-05 03:00:00,Ensdorf - Vigy VIGY2 S ,1138,1.9247009150263619,FR,DE,2190.3096413
1675,2025-01-05 03:15:00,Ensdorf - Vigy VIGY2 S ,1138,1.877215671792619,FR,DE,2136.2714345000004
1678,2025-01-05 03:30:00,Ensdorf - Vigy VIGY2 S ,1138,1.91702492082601,FR,DE,2181.5743598999993
1681,2025-01-05 03:45:00,Ensdorf - Vigy VIGY2 S ,1138,1.94267364745167,FR,DE,2210.7626108000004
1684,2025-01-05 04:00:00,Ensdorf - Vigy VIGY2 S ,1128,1.9834386851063839,FR,DE,2237.318836800001
1687,2025-01-05 04:15:00,Ensdorf - Vigy VIGY2 S ,1128,1.9640765530141848,FR,DE,2215.4783518000004
1690,2025-01-05 04:30:00,Ensdorf - Vigy VIGY2 S ,1128,1.9458478778368802,FR,DE,2194.916406200001
1693,2025-01-05 04:45:00,Ensdorf - Vigy VIGY2 S ,1128,1.9257264671985819,FR,DE,2172.2194550000004
1696,2025-01-05 05:00:00,Ensdorf - Vigy VIGY2 S ,1050,2.0650850378095233,FR,DE,2168.3392896999994
1700,2025-01-05 05:15:00,Ensdorf - Vigy VIGY2 S ,1050,2.0478709808571423,FR,DE,2150.264529899999
1704,2025-01-05 05:30:00,Ensdorf - Vigy VIGY2 S ,1050,1.9712553465714298,FR,DE,2069.818113900001
1708,2025-01-05 05:45:00,Ensdorf - Vigy VIGY2 S ,1050,1.9035496070476188,FR,DE,1998.7270873999996
1712,2025-01-05 06:00:00,Ensdorf - Vigy VIGY2 S ,1075,2.059367765860466,FR,DE,2213.820348300001
1717,2025-01-05 06:15:00,Ensdorf - Vigy VIGY2 S ,1075,2.067023325023256,FR,DE,2222.0500744000005
1722,2025-01-05 06:30:00,Ensdorf - Vigy VIGY2 S ,1075,2.0346654599069773,FR,DE,2187.2653694000005
1727,2025-01-05 06:45:00,Ensdorf - Vigy VIGY2 S ,1075,1.9930778428837213,FR,DE,2142.5586811000003
1732,2025-01-05 07:00:00,Ensdorf - Vigy VIGY2 S ,1101,1.990586772388738,FR,DE,2191.6360364000006
1737,2025-01-05 07:15:00,Ensdorf - Vigy VIGY2 S ,1101,1.8817861296094454,FR,DE,2071.8465286999995
1742,2025-01-05 07:30:00,Ensdorf - Vigy VIGY2 S ,1101,1.892535467574931,FR,DE,2083.681549799999
1747,2025-01-05 07:45:00,Ensdorf - Vigy VIGY2 S ,1101,1.9188009633969112,FR,DE,2112.599860699999
1752,2025-01-05 08:00:00,Ensdorf - Vigy VIGY2 S ,1166,1.8929639788164665,FR,DE,2207.1959993
1757,2025-01-05 08:15:00,Ensdorf - Vigy VIGY2 S ,1166,1.750857768782162,FR,DE,2041.5001584000008
1762,2025-01-05 08:30:00,Ensdorf - Vigy VIGY2 S ,1166,1.657865526415094,FR,DE,1933.0712037999997
1767,2025-01-05 08:45:00,Ensdorf - Vigy VIGY2 S ,1166,1.5442168694682672,FR,DE,1800.5568697999995
1772,2025-01-05 09:00:00,Ensdorf - Vigy VIGY2 S ,1218,1.1488531576354684,FR,DE,1399.3031460000004
1777,2025-01-05 09:15:00,Ensdorf - Vigy VIGY2 S ,1218,1.0077746578817735,FR,DE,1227.4695333000002
1782,2025-01-05 09:30:00,Ensdorf - Vigy VIGY2 S ,1218,0.9573848869458124,FR,DE,1166.0947922999994
1787,2025-01-05 09:45:00,Ensdorf - Vigy VIGY2 S ,1218,1.0147390052545155,FR,DE,1235.9521084
1792,2025-01-05 10:00:00,Ensdorf - Vigy VIGY2 S ,1294,1.0395240875579599,FR,DE,1345.1441693000002
1796,2025-01-05 10:15:00,Ensdorf - Vigy VIGY2 S ,1294,0.6508224547913443,FR,DE,842.1642564999995
1800,2025-01-05 10:30:00,Ensdorf - Vigy VIGY2 S ,1294,0.5759333435085003,FR,DE,745.2577464999994
1804,2025-01-05 10:45:00,Ensdorf - Vigy VIGY2 S ,1294,0.6735054077279754,FR,DE,871.5159976000002
1876,2025-01-05 14:00:00,Ensdorf - Vigy VIGY2 S ,1219,0.8630408262510257,FR,DE,1052.0467672000004
1883,2025-01-05 14:15:00,Ensdorf - Vigy VIGY2 S ,1219,0.9006562110746513,FR,DE,1097.8999213
1890,2025-01-05 14:30:00,Ensdorf - Vigy VIGY2 S ,1219,0.8403343837571788,FR,DE,1024.367613800001
1897,2025-01-05 14:45:00,Ensdorf - Vigy VIGY2 S ,1219,0.927486228958162,FR,DE,1130.6057130999995
1928,2025-01-05 16:00:00,Ensdorf - Vigy VIGY2 S ,1059,1.024324718791312,FR,DE,1084.7598771999994
1934,2025-01-05 16:15:00,Ensdorf - Vigy VIGY2 S ,1059,1.1495062440037764,FR,DE,1217.3271123999994
1940,2025-01-05 16:30:00,Ensdorf - Vigy VIGY2 S ,1059,1.2687080266288953,FR,DE,1343.5618002
1946,2025-01-05 16:45:00,Ensdorf - Vigy VIGY2 S ,1059,1.3635486950897078,FR,DE,1443.9980681000006
2396,2025-01-06 13:00:00,Ensdorf - Vigy VIGY2 S ,1094,0.42519572266910416,FR,DE,465.16412059999993
2404,2025-01-06 13:15:00,Ensdorf - Vigy VIGY2 S ,1094,0.5858722004570392,FR,DE,640.944187300001
2412,2025-01-06 13:30:00,Ensdorf - Vigy VIGY2 S ,1094,0.6211638998171839,FR,DE,679.5533063999992
2420,2025-01-06 13:45:00,Ensdorf - Vigy VIGY2 S ,1094,0.6902113641681912,FR,DE,755.0912324000011
3420,2025-01-08 13:00:00,Ensdorf - Vigy VIGY2 S ,1039,3.1830109833493765,FR,DE,3307.1484117000023
3427,2025-01-08 13:15:00,Ensdorf - Vigy VIGY2 S ,1039,3.2905966354186718,FR,DE,3418.9299042
3434,2025-01-08 13:30:00,Ensdorf - Vigy VIGY2 S ,1039,3.37337687921078,FR,DE,3504.9385775000005
3441,2025-01-08 13:45:00,Ensdorf - Vigy VIGY2 S ,1039,3.3911325012512026,FR,DE,3523.3866687999994
3448,2025-01-08 14:00:00,Achene - Lonny 380.19 ,1896,0.7470630835970467,FR,BE,1416.4316065000005
3449,2025-01-08 14:00:00,Ensdorf - Vigy VIGY2 S ,1054,3.2581073728652763,FR,DE,3434.045171000001
3453,2025-01-08 14:15:00,Achene - Lonny 380.19 ,1896,0.7283981448839663,FR,BE,1381.0428827
3454,2025-01-08 14:15:00,Ensdorf - Vigy VIGY2 S ,1054,3.2287644515180274,FR,DE,3403.1177319000008
3458,2025-01-08 14:30:00,Achene - Lonny 380.19 ,1896,0.7427632382383965,FR,BE,1408.2790996999997
3459,2025-01-08 14:30:00,Ensdorf - Vigy VIGY2 S ,1054,3.2680437517077796,FR,DE,3444.5181142999995
3463,2025-01-08 14:45:00,Achene - Lonny 380.19 ,1896,0.7262781974683542,FR,BE,1377.0234623999995
3464,2025-01-08 14:45:00,Ensdorf - Vigy VIGY2 S ,1054,3.262087589089183,FR,DE,3438.240318899999
3468,2025-01-08 15:00:00,Achene - Lonny 380.19 ,1860,0.7103822893010752,FR,BE,1321.3110580999999
3469,2025-01-08 15:00:00,Ensdorf - Vigy VIGY2 S ,1009,3.2799799401387513,FR,DE,3309.4997596
3473,2025-01-08 15:15:00,Achene - Lonny 380.19 ,1860,0.6884382733870971,FR,BE,1280.4951885000005
3474,2025-01-08 15:15:00,Ensdorf - Vigy VIGY2 S ,1009,3.242998954707632,FR,DE,3272.1859453000006
3478,2025-01-08 15:30:00,Achene - Lonny 380.19 ,1860,0.7091575782258063,FR,BE,1319.0330954999997
3479,2025-01-08 15:30:00,Ensdorf - Vigy VIGY2 S ,1009,3.2830097853320117,FR,DE,3312.5568734
3483,2025-01-08 15:45:00,Achene - Lonny 380.19 ,1860,0.6990728961290327,FR,BE,1300.2755868000008
3484,2025-01-08 15:45:00,Ensdorf - Vigy VIGY2 S ,1009,3.3375571014866217,FR,DE,3367.5951154000013
3488,2025-01-08 16:00:00,Achene - Lonny 380.19 ,1835,0.727705079673025,FR,BE,1335.338821200001
3489,2025-01-08 16:00:00,Ensdorf - Vigy VIGY2 S ,947,3.353494610348469,FR,DE,3175.7593960000004
3492,2025-01-08 16:15:00,Achene - Lonny 380.19 ,1835,0.7234396889373296,FR,BE,1327.5118291999997
3493,2025-01-08 16:15:00,Ensdorf - Vigy VIGY2 S ,947,3.3117343102428713,FR,DE,3136.2123917999993
3496,2025-01-08 16:30:00,Achene - Lonny 380.19 ,1835,0.69464361520436,FR,BE,1274.6710339000006
3497,2025-01-08 16:30:00,Ensdorf - Vigy VIGY2 S ,947,3.3201277410770866,FR,DE,3144.160970800001
3500,2025-01-08 16:45:00,Achene - Lonny 380.19 ,1835,0.6478149154768393,FR,BE,1188.7403699000001
3501,2025-01-08 16:45:00,Ensdorf - Vigy VIGY2 S ,947,3.2233016431890174,FR,DE,3052.4666560999995
3504,2025-01-08 17:00:00,Achene - Lonny 380.19 ,1755,0.7040253431908832,FR,BE,1235.5644773
3505,2025-01-08 17:00:00,Ensdorf - Vigy VIGY2 S ,936,3.0791539651709408,FR,DE,2882.0881114000003
3509,2025-01-08 17:15:00,Achene - Lonny 380.19 ,1755,0.7030589881481483,FR,BE,1233.8685242000001
3510,2025-01-08 17:15:00,Ensdorf - Vigy VIGY2 S ,936,3.1179246882478644,FR,DE,2918.377508200001
3514,2025-01-08 17:30:00,Achene - Lonny 380.19 ,1755,0.7457661761253558,FR,BE,1308.8196390999994
3515,2025-01-08 17:30:00,Ensdorf - Vigy VIGY2 S ,936,3.272129369017093,FR,DE,3062.713089399999
3519,2025-01-08 17:45:00,Achene - Lonny 380.19 ,1755,0.7642217044444446,FR,BE,1341.2090913000002
3520,2025-01-08 17:45:00,Ensdorf - Vigy VIGY2 S ,936,3.3483844290598297,FR,DE,3134.0878256000005
3524,2025-01-08 18:00:00,Ensdorf - Vigy VIGY2 S ,961,2.9452501982310086,FR,DE,2830.3854404999993
3529,2025-01-08 18:15:00,Ensdorf - Vigy VIGY2 S ,961,2.944887674401666,FR,DE,2830.037055100001
3534,2025-01-08 18:30:00,Ensdorf - Vigy VIGY2 S ,961,2.971618944224766,FR,DE,2855.7258054
3539,2025-01-08 18:45:00,Ensdorf - Vigy VIGY2 S ,961,2.8963137391259126,FR,DE,2783.357503300002
3544,2025-01-08 19:00:00,Ensdorf - Vigy VIGY2 S ,1038,2.5318410111753367,FR,DE,2628.0509695999995
3548,2025-01-08 19:15:00,Ensdorf - Vigy VIGY2 S ,1038,2.5711327414258167,FR,DE,2668.835785599998
3552,2025-01-08 19:30:00,Ensdorf - Vigy VIGY2 S ,1038,2.489815447206167,FR,DE,2584.428434200001
3556,2025-01-08 19:45:00,Ensdorf - Vigy VIGY2 S ,1038,2.532153959344894,FR,DE,2628.3758098
3560,2025-01-08 20:00:00,Ensdorf - Vigy VIGY2 S ,1112,2.408977175809352,FR,DE,2678.7826195
3562,2025-01-08 20:15:00,Ensdorf - Vigy VIGY2 S ,1112,2.521941786510791,FR,DE,2804.3992666
3564,2025-01-08 20:30:00,Ensdorf - Vigy VIGY2 S ,1112,2.61772568102518,FR,DE,2910.9109573
3566,2025-01-08 20:45:00,Ensdorf - Vigy VIGY2 S ,1112,2.632611061690649,FR,DE,2927.4635006000017
3568,2025-01-08 21:00:00,Ensdorf - Vigy VIGY2 S ,1235,2.260684970607288,FR,DE,2791.9459387000006
3571,2025-01-08 21:15:00,Ensdorf - Vigy VIGY2 S ,1235,2.2242005794331985,FR,DE,2746.8877156
3574,2025-01-08 21:30:00,Ensdorf - Vigy VIGY2 S ,1235,2.1897933903643723,FR,DE,2704.3948370999997
3577,2025-01-08 21:45:00,Ensdorf - Vigy VIGY2 S ,1235,2.177024291336031,FR,DE,2688.6249997999985
3660,2025-01-09 05:00:00,Ensdorf - Vigy VIGY2 S ,1016,2.349381508366142,FR,DE,2386.9716125
3663,2025-01-09 05:15:00,Ensdorf - Vigy VIGY2 S ,1016,2.321335744980314,FR,DE,2358.4771168999987
3666,2025-01-09 05:30:00,Ensdorf - Vigy VIGY2 S ,1016,2.3558998600393704,FR,DE,2393.5942578000004
3669,2025-01-09 05:45:00,Ensdorf - Vigy VIGY2 S ,1016,2.303767514271654,FR,DE,2340.6277945
3673,2025-01-09 06:00:00,Ensdorf - Vigy VIGY2 S ,874,2.5309261760869557,FR,DE,2212.029477899999
3677,2025-01-09 06:15:00,Ensdorf - Vigy VIGY2 S ,874,2.3449215941647594,FR,DE,2049.4614733
3681,2025-01-09 06:30:00,Ensdorf - Vigy VIGY2 S ,874,2.2271252874141885,FR,DE,1946.5075012000007
3685,2025-01-09 06:45:00,Ensdorf - Vigy VIGY2 S ,874,2.0939089561784896,FR,DE,1830.0764277
3688,2025-01-09 07:00:00,Ensdorf - Vigy VIGY2 S ,749,2.6072184170894523,FR,DE,1952.8065943999998
3690,2025-01-09 07:15:00,Ensdorf - Vigy VIGY2 S ,749,2.659451420293724,FR,DE,1991.9291137999992
3692,2025-01-09 07:30:00,Ensdorf - Vigy VIGY2 S ,749,2.5631091634178893,FR,DE,1919.768763399999
3694,2025-01-09 07:45:00,Ensdorf - Vigy VIGY2 S ,749,2.3930482162883844,FR,DE,1792.3931139999997
3696,2025-01-09 08:00:00,Ensdorf - Vigy VIGY2 S ,801,2.355040002496881,FR,DE,1886.3870420000019
3698,2025-01-09 08:15:00,Ensdorf - Vigy VIGY2 S ,801,2.326247744444446,FR,DE,1863.3244433000013
3700,2025-01-09 08:30:00,Ensdorf - Vigy VIGY2 S ,801,2.298082909987517,FR,DE,1840.764410900001
3702,2025-01-09 08:45:00,Ensdorf - Vigy VIGY2 S ,801,2.14652909937578,FR,DE,1719.3698086
3704,2025-01-09 09:00:00,Ensdorf - Vigy VIGY2 S ,851,2.398139153466509,FR,DE,2040.816419599999
3706,2025-01-09 09:15:00,Ensdorf - Vigy VIGY2 S ,851,2.5122811611045823,FR,DE,2137.9512680999997
3708,2025-01-09 09:30:00,Ensdorf - Vigy VIGY2 S ,851,2.5010890146885996,FR,DE,2128.4267514999983
3710,2025-01-09 09:45:00,Ensdorf - Vigy VIGY2 S ,851,2.3988646889541716,FR,DE,2041.4338503000001
3712,2025-01-09 10:00:00,Ensdorf - Vigy VIGY2 S ,920,2.188750182934782,FR,DE,2013.6501682999997
3714,2025-01-09 10:15:00,Ensdorf - Vigy VIGY2 S ,920,2.270787241847826,FR,DE,2089.1242625
3716,2025-01-09 10:30:00,Ensdorf - Vigy VIGY2 S ,920,2.351355109891303,FR,DE,2163.246701099999
3718,2025-01-09 10:45:00,Ensdorf - Vigy VIGY2 S ,920,2.466638334239131,FR,DE,2269.3072675000008
3720,2025-01-09 11:00:00,Ensdorf - Vigy VIGY2 S ,1053,2.4501424808167127,FR,DE,2580.0000322999986
3722,2025-01-09 11:15:00,Ensdorf - Vigy VIGY2 S ,1053,2.604031450807218,FR,DE,2742.045117700001
3724,2025-01-09 11:30:00,Ensdorf - Vigy VIGY2 S ,1053,2.578752871604938,FR,DE,2715.4267738
3726,2025-01-09 11:45:00,Ensdorf - Vigy VIGY2 S ,1053,2.567461859639125,FR,DE,2703.5373381999984
3728,2025-01-09 12:00:00,Ensdorf - Vigy VIGY2 S ,1105,2.7235010874208148,FR,DE,3009.4687016000003
3731,2025-01-09 12:15:00,Ensdorf - Vigy VIGY2 S ,1105,2.7152632754751123,FR,DE,3000.3659193999993
3734,2025-01-09 12:30:00,Ensdorf - Vigy VIGY2 S ,1105,2.6979207735746606,FR,DE,2981.2024548
3737,2025-01-09 12:45:00,Ensdorf - Vigy VIGY2 S ,1105,2.780648185158371,FR,DE,3072.6162446
3740,2025-01-09 13:00:00,Ensdorf - Vigy VIGY2 S ,1082,2.4142555255083176,FR,DE,2612.2244785999997
3743,2025-01-09 13:15:00,Ensdorf - Vigy VIGY2 S ,1082,2.2874086182070243,FR,DE,2474.9761249000003
3746,2025-01-09 13:30:00,Ensdorf - Vigy VIGY2 S ,1082,2.2697046341035123,FR,DE,2455.8204141
3749,2025-01-09 13:45:00,Ensdorf - Vigy VIGY2 S ,1082,2.292698432532346,FR,DE,2480.6997039999983
3752,2025-01-09 14:00:00,Ensdorf - Vigy VIGY2 S ,988,2.8033666540485833,FR,DE,2769.7262542000003
3756,2025-01-09 14:15:00,Ensdorf - Vigy VIGY2 S ,988,2.7988201412955456,FR,DE,2765.234299599999
3760,2025-01-09 14:30:00,Ensdorf - Vigy VIGY2 S ,988,2.8176233621457496,FR,DE,2783.8118818000007
3764,2025-01-09 14:45:00,Ensdorf - Vigy VIGY2 S ,988,2.8070552698380573,FR,DE,2773.3706066000004
3768,2025-01-09 15:00:00,Ensdorf - Vigy VIGY2 S ,1005,2.6745396502487564,FR,DE,2687.9123485
3773,2025-01-09 15:15:00,Ensdorf - Vigy VIGY2 S ,1005,2.7572148210945264,FR,DE,2771.000895199999
3778,2025-01-09 15:30:00,Ensdorf - Vigy VIGY2 S ,1005,2.8154361881592047,FR,DE,2829.5133691000005
3783,2025-01-09 15:45:00,Ensdorf - Vigy VIGY2 S ,1005,2.8981406739303486,FR,DE,2912.6313773
3996,2025-01-10 15:00:00,Ensdorf - Vigy VIGY2 S ,1018,2.6410928189587426,FR,DE,2688.6324897
3999,2025-01-10 15:15:00,Ensdorf - Vigy VIGY2 S ,1018,2.65087722092338,FR,DE,2698.593010900001
4002,2025-01-10 15:30:00,Ensdorf - Vigy VIGY2 S ,1018,2.6550037681728877,FR,DE,2702.793836
4005,2025-01-10 15:45:00,Ensdorf - Vigy VIGY2 S ,1018,2.750637230746563,FR,DE,2800.148700900001
4008,2025-01-10 16:00:00,Ensdorf - Vigy VIGY2 S ,828,3.386782254106281,FR,DE,2804.2557064000007
4010,2025-01-10 16:15:00,Ensdorf - Vigy VIGY2 S ,828,3.6412924224637675,FR,DE,3014.9901257999995
4012,2025-01-10 16:30:00,Ensdorf - Vigy VIGY2 S ,828,3.5438786039855072,FR,DE,2934.3314841
4014,2025-01-10 16:45:00,Ensdorf - Vigy VIGY2 S ,828,3.483550063285026,FR,DE,2884.3794524000014
4572,2025-01-12 16:00:00,Achene - Lonny 380.19 ,1474,0.9934506020352782,FR,BE,1464.3461874000002
4575,2025-01-12 16:15:00,Achene - Lonny 380.19 ,1474,1.061150206105834,FR,BE,1564.1354037999993
4578,2025-01-12 16:30:00,Achene - Lonny 380.19 ,1474,1.129979634667571,FR,BE,1665.5899814999996
4581,2025-01-12 16:45:00,Achene - Lonny 380.19 ,1474,1.2018829472862953,FR,BE,1771.575464299999
4644,2025-01-13 05:00:00,Ensdorf - Vigy VIGY2 S ,377,3.0175506087533117,FR,DE,1137.6165794999986
4647,2025-01-13 05:15:00,Ensdorf - Vigy VIGY2 S ,377,2.9313451405835558,FR,DE,1105.1171180000006
4650,2025-01-13 05:30:00,Ensdorf - Vigy VIGY2 S ,377,2.8851090562334187,FR,DE,1087.6861141999989
4653,2025-01-13 05:45:00,Ensdorf - Vigy VIGY2 S ,377,2.708304108222812,FR,DE,1021.0306488000001
4657,2025-01-13 06:00:00,Ensdorf - Vigy VIGY2 S ,376,2.3325561976063844,FR,DE,877.0411303000005
4661,2025-01-13 06:15:00,Ensdorf - Vigy VIGY2 S ,376,1.8881944226063883,FR,DE,709.961102900002
4665,2025-01-13 06:30:00,Ensdorf - Vigy VIGY2 S ,376,1.9020202026595743,FR,DE,715.1595961999999
4669,2025-01-13 06:45:00,Ensdorf - Vigy VIGY2 S ,376,1.8041998635638312,FR,DE,678.3791487000005
4673,2025-01-13 07:00:00,Ensdorf - Vigy VIGY2 S ,376,1.4343688731382975,FR,DE,539.3226962999998
4680,2025-01-13 07:15:00,Ensdorf - Vigy VIGY2 S ,376,1.1983853648936138,FR,DE,450.5928971999988
4687,2025-01-13 07:30:00,Ensdorf - Vigy VIGY2 S ,376,1.0807303521276639,FR,DE,406.35461240000166
4694,2025-01-13 07:45:00,Ensdorf - Vigy VIGY2 S ,376,0.8421861795212684,FR,DE,316.6620034999969
4700,2025-01-13 08:00:00,Ensdorf - Vigy VIGY2 S ,376,0.7979010976063813,FR,DE,300.01081269999935
4706,2025-01-13 08:15:00,Ensdorf - Vigy VIGY2 S ,376,0.5770399840425442,FR,DE,216.9670339999966
4712,2025-01-13 08:30:00,Ensdorf - Vigy VIGY2 S ,376,0.4727362744680791,FR,DE,177.74883919999775
4718,2025-01-13 08:45:00,Ensdorf - Vigy VIGY2 S ,376,0.6749987175531857,FR,DE,253.79951779999783
4724,2025-01-13 09:00:00,Ensdorf - Vigy VIGY2 S ,431,1.7774310264501119,FR,DE,766.0727723999983
4729,2025-01-13 09:15:00,Ensdorf - Vigy VIGY2 S ,431,1.8411115245939607,FR,DE,793.5190670999971
4734,2025-01-13 09:30:00,Ensdorf - Vigy VIGY2 S ,431,1.7695165895591638,FR,DE,762.6616500999996
4739,2025-01-13 09:45:00,Ensdorf - Vigy VIGY2 S ,431,1.8370618645011616,FR,DE,791.7736636000006
4744,2025-01-13 10:00:00,Ensdorf - Vigy VIGY2 S ,582,2.0608116163230235,FR,DE,1199.3923606999997
4746,2025-01-13 10:15:00,Ensdorf - Vigy VIGY2 S ,582,2.079882358419241,FR,DE,1210.4915325999982
4748,2025-01-13 10:30:00,Ensdorf - Vigy VIGY2 S ,582,1.860195559450172,FR,DE,1082.6338156000002
4750,2025-01-13 10:45:00,Ensdorf - Vigy VIGY2 S ,582,1.8671083355670113,FR,DE,1086.6570513000006
4772,2025-01-13 13:00:00,Ensdorf - Vigy VIGY2 S ,477,3.55079156331237,FR,DE,1693.7275757000004
4776,2025-01-13 13:15:00,Ensdorf - Vigy VIGY2 S ,477,3.7775505643605864,FR,DE,1801.8916191999997
4780,2025-01-13 13:30:00,Ensdorf - Vigy VIGY2 S ,477,3.7794330813417245,FR,DE,1802.7895798000027
4784,2025-01-13 13:45:00,Ensdorf - Vigy VIGY2 S ,477,3.8202013121593263,FR,DE,1822.2360258999986
4788,2025-01-13 14:00:00,Ensdorf - Vigy VIGY2 S ,376,4.624309501595747,FR,DE,1738.7403726000011
4792,2025-01-13 14:15:00,Ensdorf - Vigy VIGY2 S ,376,4.930737714893624,FR,DE,1853.9573808000025
4796,2025-01-13 14:30:00,Ensdorf - Vigy VIGY2 S ,376,4.971114921276595,FR,DE,1869.1392103999995
4800,2025-01-13 14:45:00,Ensdorf - Vigy VIGY2 S ,376,4.882743176595751,FR,DE,1835.9114344000022
4804,2025-01-13 15:00:00,Ensdorf - Vigy VIGY2 S ,376,4.182225583244679,FR,DE,1572.5168192999993
4809,2025-01-13 15:15:00,Ensdorf - Vigy VIGY2 S ,376,4.241613651063832,FR,DE,1594.846732800001
4814,2025-01-13 15:30:00,Ensdorf - Vigy VIGY2 S ,376,4.223593245212766,FR,DE,1588.0710602
4819,2025-01-13 15:45:00,Ensdorf - Vigy VIGY2 S ,376,4.139277114095743,FR,DE,1556.3681948999995
4825,2025-01-13 16:00:00,Ensdorf - Vigy VIGY2 S ,376,3.0498058433510633,FR,DE,1146.7269970999998
4830,2025-01-13 16:15:00,Ensdorf - Vigy VIGY2 S ,376,3.3456330085106405,FR,DE,1257.9580112000008
4835,2025-01-13 16:30:00,Ensdorf - Vigy VIGY2 S ,376,3.5822611492021226,FR,DE,1346.930192099998
4840,2025-01-13 16:45:00,Ensdorf - Vigy VIGY2 S ,376,3.3687799042553173,FR,DE,1266.6612439999992
4939,2025-01-13 22:00:00,Gramme - Achene 380.10 ,1356,0.5027071296460177,FR,BE,681.6708678
4945,2025-01-13 22:15:00,Gramme - Achene 380.10 ,1356,0.5223413735988206,FR,BE,708.2949026000007
4951,2025-01-13 22:30:00,Gramme - Achene 380.10 ,1356,0.44347469432153397,FR,BE,601.3516855
4957,2025-01-13 22:45:00,Gramme - Achene 380.10 ,1356,0.39226849874631325,FR,BE,531.9160843000008
4961,2025-01-13 23:00:00,Y-Mercator (-Doel - Lillo) 380.51 ,634,0.8388140678233442,FR,NL,531.8081190000003
