Id;DateTimeUtc;Tso;CnecName;CnecEic;Direction;ContName;BranchEic;ShadowPrice;Ram;RamMcp;Imax;Fmax;Frm;Fref;F0core;F0all;Fuaf;Amr;LtaMargin;Cva;Iva;FtotalLtn;MinRamFactor;MaxZ2ZPtdf;HubFrom;HubTo;Hub_ALBE;Hub_ALDE;Hub_AT;Hub_BE;Hub_CZ;Hub_DE;Hub_FR;Hub_HR;Hub_HU;Hub_NL;Hub_PL;Hub_RO;Hub_SI;Hub_SK
91410;2025/01/01 07:00:00;Apg;"St. Peter 2 - Salzburg 455 ";14T-220-0-00455F;DIRECT;N-1 St. Peter - Salzburg - Salzach 456 PROV;14T-220-0-T0456O;1191.8272363170;249;-12.0000000000;1600;624;62;519;315;285;31;0;0;0;0;313;38.1000000000;0.0594000000;CZ;AT;-0.0043000000;-0.0029600000;-0.0491800000;-0.0046400000;0.0102300000;-0.0039600000;-0.0082100000;-0.0068200000;0.0030600000;-0.0030000000;0.0063500000;0.0003100000;-0.0118100000;0.0062400000
91411;2025/01/01 07:00:00;Ceps;"Nosovice - Varin  ";10T-CZ-SK-00002W;DIRECT;N-1 Sokolnice - Stupava;10T-CZ-SK-00005Q;30.2448205540;981;2305.0000000000;2000;1386;139;1012;260;112;149;0;0;0;0;266;70.0000000000;0.2821000000;CZ;SK;0.1408400000;0.1425500000;0.0874700000;0.1403900000;0.1917100000;0.1456400000;0.1352500000;0.0291100000;-0.0171600000;0.1427600000;0.1760300000;-0.0021000000;0.0473000000;-0.0903900000
91412;2025/01/01 07:00:00;Amprion;"Maasbracht - Oberzier 380 white ";10T-DE-NL-00005N;DIRECT;N-1 Maasbracht - Siersdorf SELFK SW/Z;10T-DE-NL-00006L;5.3415058270;461;333.0000000000;2720;1884;188;1663;1322;646;676;87;0;0;0;1322;60.3000000000;0.4679600000;BE_AL_HVDC;DE_AL_HVDC;0.2695000000;-0.1984600000;0.0003100000;0.2288400000;-0.0037000000;-0.0015600000;0.0771000000;0.0018900000;-0.0007500000;0.2445400000;-0.0023700000;-0.0000900000;0.0025200000;-0.0016000000
91413;2025/01/01 07:00:00;50Hertz;"Hradec - Rohrsdorf 446 ";10T-CZ-DE-00003S;OPPOSITE;N-1 Hradec - Rohrsdorf 1;10T-CZ-DE-00002U;101.9755802160;824;33.0000000000;2520;1746;175;1965;1399;1172;226;654;0;0;0;1401;60.3000000000;0.3143100000;DE;CZ;0.1608200000;0.1650000000;0.0307900000;0.1597200000;-0.1368600000;0.1774500000;0.1471700000;0.0106900000;-0.0097800000;0.1664000000;0.0795300000;-0.0009500000;0.0158100000;-0.0166800000
91414;2025/01/01 07:00:00;Mavir;"Levice - God ";10T-HU-SK-00001T;DIRECT;N-1 R.Sobota - Sajoivanka;10T1001C--00054V;21.8366186850;828;225.0000000000;2000;1386;139;974;459;328;131;50;0;0;0;469;70.0000000000;0.1974100000;SK;HU;0.1251400000;0.1258700000;0.1124400000;0.1249500000;0.1437300000;0.1270600000;0.1227700000;0.0499000000;-0.0277000000;0.1258800000;0.1339700000;-0.0041700000;0.0795700000;0.1697100000
91415;2025/01/01 07:00:00;Mavir;"Gonyu - Gyor ";15T-M000002791-J;DIRECT;N-1 Gabcikovo - Gyor;10T-HU-SK-00002R;3.5232750730;660;9.0000000000;2000;1386;139;1124;596;474;122;197;0;0;197;587;70.0000000000;0.2924000000;SK;SI;0.0014500000;0.0034000000;-0.0739600000;0.0009300000;0.0507200000;0.0067800000;-0.0049700000;-0.0764100000;0.0807200000;0.0037200000;0.0720600000;0.0022700000;-0.1047400000;0.1876600000
91416;2025/01/01 07:00:00;TennetBv;"PST MEE 2 ";49T000000000078O;DIRECT;N-1 Diele - Meeden SCHWARZ/Z;10T-DE-NL-00001V;16.4661837580;210;16.0000000000;1519;1052;105;1783;1582;1439;142;845;0;0;0;1582;20.0000000000;0.1551700000;DE;NL;-0.0647200000;-0.0403200000;-0.0052400000;-0.0694900000;0.0043200000;0.0152200000;-0.0398000000;-0.0030000000;0.0008100000;-0.1399500000;0.0085900000;0.0001100000;-0.0042300000;0.0025600000
