Time,stress_BE,stress_DE,stress_NL,stressed_BE,stressed_DE,stressed_NL
2024-01-02 10:00:00,0.7963026309234074,0.8976834805358552,0.0,False,True,False
2024-01-02 10:15:00,0.3186423934860415,0.2434388772261622,0.0,False,False,False
2024-01-02 10:30:00,0.2926104579098065,0.2265115260835303,0.0,False,False,False
2024-01-02 10:45:00,0.2862119005010737,0.2121969473601262,0.0,False,False,False
2024-01-02 11:00:00,0.0,0.8852207504704874,0.0,False,True,False
2024-01-02 11:15:00,0.0,0.1987476188195038,0.0,False,False,False
2024-01-02 11:30:00,0.0,0.2134924940975192,0.0,False,False,False
2024-01-02 11:45:00,0.0,0.2288082634730541,0.0,False,False,False
2024-01-02 12:00:00,0.0,0.6058871210399999,0.0,False,False,False
2024-01-02 12:15:00,0.0,0.16840117048,0.0,False,False,False
2024-01-02 12:30:00,0.0,0.1550401029599999,0.0,False,False,False
2024-01-02 12:45:00,0.0,0.1679765727200001,0.0,False,False,False
2024-01-02 13:00:00,0.0,0.5546894087386646,0.0,False,False,False
2024-01-02 13:15:00,0.0,0.1839019917559768,0.0,False,False,False
2024-01-02 13:30:00,0.0,0.1820080526793074,0.0,False,False,False
2024-01-02 13:45:00,0.0,0.1806188018961251,0.0,False,False,False
2024-01-02 14:00:00,0.0,0.7114591929872497,0.0,False,False,False
2024-01-02 14:15:00,0.0,0.2180167420765027,0.0,False,False,False
2024-01-02 14:30:00,0.0,0.2193924552823317,0.0,False,False,False
2024-01-02 14:45:00,0.0,0.1882930637522765,0.0,False,False,False
2024-01-02 15:00:00,0.0,0.9467178544675644,0.0,False,True,False
2024-01-02 15:15:00,0.0,0.2686227676866581,0.0,False,False,False
2024-01-02 15:30:00,0.0,0.2769520618115055,0.0,False,False,False
2024-01-02 15:45:00,0.0,0.2869961847001225,0.0,False,False,False
2024-01-02 16:00:00,0.0,1.165530831521739,0.0,False,True,False
2024-01-02 16:15:00,0.0,0.3243989718478263,0.0,False,False,False
2024-01-02 16:30:00,0.0,0.3331468448913044,0.0,False,False,False
2024-01-02 16:45:00,0.0,0.3376956981521739,0.0,False,False,False
2024-01-02 17:00:00,0.0,1.4759096029252436,0.0,False,True,False
2024-01-02 17:15:00,0.0,0.2922881995666305,0.0,False,False,False
2024-01-02 17:30:00,0.0,0.3114927743228604,0.0,False,False,False
2024-01-02 17:45:00,0.0,0.3399905751895993,0.0,False,False,False
2024-01-02 18:00:00,0.0,1.1448142321790538,0.0,False,True,False
2024-01-02 18:15:00,0.0,0.2827302413851352,0.0,False,False,False
2024-01-02 18:30:00,0.0,0.2779566622466217,0.0,False,False,False
2024-01-02 18:45:00,0.0,0.2673376947635136,0.0,False,False,False
2024-01-02 19:00:00,0.0,0.6430262607028754,0.0,False,False,False
2024-01-02 19:15:00,0.0,0.249075898801917,0.0,False,False,False
2024-01-02 19:30:00,0.0,0.2208590379392969,0.0,False,False,False
2024-01-02 19:45:00,0.0,0.1967438899361021,0.0,False,False,False
2024-01-02 20:00:00,0.0,0.8111516437399681,0.0,False,True,False
2024-01-02 20:15:00,0.0,0.2153716362760833,0.0,False,False,False
2024-01-02 20:30:00,0.0,0.2023931585874801,0.0,False,False,False
2024-01-02 20:45:00,0.0,0.1956625583467094,0.0,False,False,False
2024-01-02 21:00:00,0.0,1.0596752889864325,0.0,False,True,False
2024-01-02 21:15:00,0.0,0.1829092722266559,0.0,False,False,False
2024-01-02 21:30:00,0.0,0.1561083470071827,0.0,False,False,False
2024-01-02 21:45:00,0.0,0.152749545650439,0.0,False,False,False
2024-01-03 04:00:00,0.0,1.7186356883346126,0.0,False,True,False
2024-01-03 04:15:00,0.0,0.066411344282425,0.0,False,False,False
2024-01-03 04:30:00,0.0,0.0800054881043745,0.0,False,False,False
2024-01-03 04:45:00,0.0,0.0871707792018419,0.0,False,False,False
2024-01-03 08:00:00,0.0,1.7100187357487928,0.0,False,True,False
2024-01-03 08:15:00,0.0,0.0402607634460548,0.0,False,False,False
2024-01-03 08:30:00,0.0,0.031993861916264,0.0,False,False,False
2024-01-03 08:45:00,0.0,0.0323187319645732,0.0,False,False,False
2024-01-03 09:00:00,0.0,1.463928446119734,0.0,False,True,False
2024-01-03 09:15:00,0.0,0.1255863076127126,0.0,False,False,False
2024-01-03 09:30:00,0.0,0.1279577572801183,0.0,False,False,False
2024-01-03 09:45:00,0.0,0.1327797299334813,0.0,False,False,False
2024-01-03 10:00:00,0.0,1.7069091170471842,0.0,False,True,False
2024-01-03 10:15:00,0.0,0.2085231993911721,0.0,False,False,False
2024-01-03 10:30:00,0.0,0.2175107365296802,0.0,False,False,False
2024-01-03 10:45:00,0.0,0.216472006392694,0.0,False,False,False
2024-01-03 11:00:00,0.0,2.0287343258823527,0.0,False,True,False
2024-01-03 11:15:00,0.0,0.2960486418823529,0.0,False,False,False
2024-01-03 11:30:00,0.0,0.3036408098823529,0.0,False,False,False
2024-01-03 11:45:00,0.0,0.3097017438431373,0.0,False,False,False
2024-01-03 12:00:00,0.0,2.0110908976172177,0.0,False,True,False
2024-01-03 12:15:00,0.0,0.3078340975403538,0.0,False,False,False
2024-01-03 12:30:00,0.0,0.3044503463489624,0.0,False,False,False
2024-01-03 12:45:00,0.0,0.2982934191391237,0.0,False,False,False
2024-01-03 13:00:00,0.0,2.3860664439685317,0.0,False,True,False
2024-01-03 13:15:00,0.0,0.2975554363636364,0.0,False,False,False
2024-01-03 13:30:00,0.0,0.3003085769230768,0.0,False,False,False
2024-01-03 13:45:00,0.0,0.2915786457167835,0.0,False,False,False
2024-01-03 14:00:00,0.0,2.4918386743006997,0.0,False,True,False
2024-01-03 14:15:00,0.0,0.2407115411713288,0.0,False,False,False
2024-01-03 14:30:00,0.0,0.2399768043706294,0.0,False,False,False
2024-01-03 14:45:00,0.0,0.2408394959790208,0.0,False,False,False
2024-01-03 15:00:00,0.0,2.8931297048805815,0.0,False,True,False
2024-01-03 15:15:00,0.0,0.3018695673935618,0.0,False,False,False
2024-01-03 15:30:00,0.0,0.3052461926272066,0.0,False,False,False
2024-01-03 15:45:00,0.0,0.3299008240913812,0.0,False,False,False
2024-01-03 16:00:00,0.0,3.1353084355324077,0.0,False,True,False
2024-01-03 16:15:00,0.0,0.3047866443287038,0.0,False,False,False
2024-01-03 16:30:00,0.0,0.3037323575231483,0.0,False,False,False
2024-01-03 16:45:00,0.0,0.3247346607638889,0.0,False,False,False
2024-01-03 17:00:00,0.0,2.956329782890173,0.0,False,True,False
2024-01-03 17:15:00,0.0,0.2399209863583815,0.0,False,False,False
2024-01-03 17:30:00,0.0,0.2191967011560693,0.0,False,False,False
2024-01-03 17:45:00,0.0,0.1811732156069362,0.0,False,False,False
2024-01-03 18:00:00,0.0,2.3280639032528856,0.0,False,True,False
2024-01-03 18:15:00,0.0,0.0645342424973765,0.0,False,False,False
2024-01-03 18:30:00,0.0,0.0360622387198322,0.0,False,False,False
2024-01-03 18:45:00,0.0,0.0200337982161594,0.0,False,False,False
2024-01-04 15:00:00,0.0,2.480804644041451,0.0,False,True,False
2024-01-04 15:15:00,0.0,0.2096974396373056,0.0,False,False,False
2024-01-04 15:30:00,0.0,0.1963891849740931,0.0,False,False,False
