MTU (CET/CEST),Day-ahead Price (EUR/MWh),Date,Hour,Weekday,Week,Month,Weekend
2023-02-28 14:00:00,152.92,2023-02-28,14,Tuesday,9,2,False
2023-02-28 15:00:00,150.01,2023-02-28,15,Tuesday,9,2,False
2023-02-28 16:00:00,150.28,2023-02-28,16,Tuesday,9,2,False
2023-02-28 17:00:00,173.13,2023-02-28,17,Tuesday,9,2,False
2023-02-28 18:00:00,193.87,2023-02-28,18,Tuesday,9,2,False
2023-02-28 19:00:00,195.8,2023-02-28,19,Tuesday,9,2,False
2023-02-28 20:00:00,176.17,2023-02-28,20,Tuesday,9,2,False
2023-02-28 21:00:00,165.01,2023-02-28,21,Tuesday,9,2,False
2023-02-28 22:00:00,158.41,2023-02-28,22,Tuesday,9,2,False
2023-02-28 23:00:00,152.09,2023-02-28,23,Tuesday,9,2,False
2023-03-01 00:00:00,145.0,2023-03-01,0,Wednesday,9,3,False
2023-03-01 01:00:00,140.0,2023-03-01,1,Wednesday,9,3,False
2023-03-01 02:00:00,139.64,2023-03-01,2,Wednesday,9,3,False
2023-03-01 03:00:00,135.8,2023-03-01,3,Wednesday,9,3,False
2023-03-01 04:00:00,131.0,2023-03-01,4,Wednesday,9,3,False
2023-03-01 05:00:00,140.06,2023-03-01,5,Wednesday,9,3,False
2023-03-01 06:00:00,162.63,2023-03-01,6,Wednesday,9,3,False
2023-03-01 07:00:00,184.74,2023-03-01,7,Wednesday,9,3,False
2023-03-01 08:00:00,186.03,2023-03-01,8,Wednesday,9,3,False
2023-03-01 09:00:00,165.53,2023-03-01,9,Wednesday,9,3,False
2023-03-01 10:00:00,150.94,2023-03-01,10,Wednesday,9,3,False
2023-03-01 11:00:00,140.33,2023-03-01,11,Wednesday,9,3,False
2023-03-01 12:00:00,132.58,2023-03-01,12,Wednesday,9,3,False
2023-03-01 13:00:00,130.47,2023-03-01,13,Wednesday,9,3,False
2023-03-01 14:00:00,130.26,2023-03-01,14,Wednesday,9,3,False
2023-03-01 15:00:00,126.65,2023-03-01,15,Wednesday,9,3,False
2023-03-01 16:00:00,136.93,2023-03-01,16,Wednesday,9,3,False
2023-03-01 17:00:00,159.03,2023-03-01,17,Wednesday,9,3,False
2023-03-01 18:00:00,183.69,2023-03-01,18,Wednesday,9,3,False
2023-03-01 19:00:00,199.95,2023-03-01,19,Wednesday,9,3,False
2023-03-01 20:00:00,170.41,2023-03-01,20,Wednesday,9,3,False
2023-03-01 21:00:00,163.78,2023-03-01,21,Wednesday,9,3,False
2023-03-01 22:00:00,159.97,2023-03-01,22,Wednesday,9,3,False
2023-03-01 23:00:00,152.01,2023-03-01,23,Wednesday,9,3,False
2023-03-02 00:00:00,145.69,2023-03-02,0,Thursday,9,3,False
2023-03-02 01:00:00,142.49,2023-03-02,1,Thursday,9,3,False
2023-03-02 02:00:00,141.8,2023-03-02,2,Thursday,9,3,False
2023-03-02 03:00:00,140.0,2023-03-02,3,Thursday,9,3,False
2023-03-02 04:00:00,140.0,2023-03-02,4,Thursday,9,3,False
2023-03-02 05:00:00,144.52,2023-03-02,5,Thursday,9,3,False
2023-03-02 06:00:00,165.52,2023-03-02,6,Thursday,9,3,False
2023-03-02 07:00:00,186.41,2023-03-02,7,Thursday,9,3,False
2023-03-02 08:00:00,223.92,2023-03-02,8,Thursday,9,3,False
2023-03-02 09:00:00,207.05,2023-03-02,9,Thursday,9,3,False
2023-03-02 10:00:00,190.67,2023-03-02,10,Thursday,9,3,False
2023-03-02 11:00:00,164.99,2023-03-02,11,Thursday,9,3,False
2023-03-02 12:00:00,148.41,2023-03-02,12,Thursday,9,3,False
2023-03-02 13:00:00,145.13,2023-03-02,13,Thursday,9,3,False
2023-03-02 14:00:00,154.56,2023-03-02,14,Thursday,9,3,False
2023-03-02 15:00:00,148.01,2023-03-02,15,Thursday,9,3,False
2023-03-02 16:00:00,146.09,2023-03-02,16,Thursday,9,3,False
2023-03-02 17:00:00,166.92,2023-03-02,17,Thursday,9,3,False
2023-03-02 18:00:00,188.37,2023-03-02,18,Thursday,9,3,False
2023-03-02 19:00:00,229.28,2023-03-02,19,Thursday,9,3,False
2023-03-02 20:00:00,185.0,2023-03-02,20,Thursday,9,3,False
2023-03-02 21:00:00,166.82,2023-03-02,21,Thursday,9,3,False
2023-03-02 22:00:00,160.0,2023-03-02,22,Thursday,9,3,False
2023-03-02 23:00:00,153.69,2023-03-02,23,Thursday,9,3,False
2023-03-03 00:00:00,147.56,2023-03-03,0,Friday,9,3,False
2023-03-03 01:00:00,145.79,2023-03-03,1,Friday,9,3,False
2023-03-03 02:00:00,143.54,2023-03-03,2,Friday,9,3,False
2023-03-03 03:00:00,143.11,2023-03-03,3,Friday,9,3,False
2023-03-03 04:00:00,143.62,2023-03-03,4,Friday,9,3,False
2023-03-03 05:00:00,146.37,2023-03-03,5,Friday,9,3,False
2023-03-03 06:00:00,162.19,2023-03-03,6,Friday,9,3,False
2023-03-03 07:00:00,187.03,2023-03-03,7,Friday,9,3,False
2023-03-03 08:00:00,220.0,2023-03-03,8,Friday,9,3,False
2023-03-03 09:00:00,200.74,2023-03-03,9,Friday,9,3,False
2023-03-03 10:00:00,191.04,2023-03-03,10,Friday,9,3,False
2023-03-03 11:00:00,158.04,2023-03-03,11,Friday,9,3,False
2023-03-03 12:00:00,146.37,2023-03-03,12,Friday,9,3,False
2023-03-03 13:00:00,143.47,2023-03-03,13,Friday,9,3,False
2023-03-03 14:00:00,145.1,2023-03-03,14,Friday,9,3,False
2023-03-03 15:00:00,145.64,2023-03-03,15,Friday,9,3,False
2023-03-03 16:00:00,142.41,2023-03-03,16,Friday,9,3,False
2023-03-03 17:00:00,156.59,2023-03-03,17,Friday,9,3,False
2023-03-03 18:00:00,165.0,2023-03-03,18,Friday,9,3,False
2023-03-03 19:00:00,191.14,2023-03-03,19,Friday,9,3,False
2023-03-03 20:00:00,186.85,2023-03-03,20,Friday,9,3,False
2023-03-03 21:00:00,163.0,2023-03-03,21,Friday,9,3,False
2023-03-03 22:00:00,158.02,2023-03-03,22,Friday,9,3,False
2023-03-03 23:00:00,155.76,2023-03-03,23,Friday,9,3,False
2023-03-04 00:00:00,142.24,2023-03-04,0,Saturday,9,3,True
2023-03-04 01:00:00,137.33,2023-03-04,1,Saturday,9,3,True
2023-03-04 02:00:00,142.1,2023-03-04,2,Saturday,9,3,True
2023-03-04 03:00:00,137.52,2023-03-04,3,Saturday,9,3,True
2023-03-04 04:00:00,136.4,2023-03-04,4,Saturday,9,3,True
2023-03-04 05:00:00,136.0,2023-03-04,5,Saturday,9,3,True
2023-03-04 06:00:00,134.99,2023-03-04,6,Saturday,9,3,True
2023-03-04 07:00:00,145.39,2023-03-04,7,Saturday,9,3,True
2023-03-04 08:00:00,150.0,2023-03-04,8,Saturday,9,3,True
2023-03-04 09:00:00,151.99,2023-03-04,9,Saturday,9,3,True
2023-03-04 10:00:00,144.4,2023-03-04,10,Saturday,9,3,True
2023-03-04 11:00:00,134.48,2023-03-04,11,Saturday,9,3,True
2023-03-04 12:00:00,124.42,2023-03-04,12,Saturday,9,3,True
2023-03-04 13:00:00,115.0,2023-03-04,13,Saturday,9,3,True
2023-03-04 14:00:00,111.9,2023-03-04,14,Saturday,9,3,True
2023-03-04 15:00:00,117.3,2023-03-04,15,Saturday,9,3,True
2023-03-04 16:00:00,123.01,2023-03-04,16,Saturday,9,3,True
2023-03-04 17:00:00,140.0,2023-03-04,17,Saturday,9,3,True
2023-03-04 18:00:00,163.1,2023-03-04,18,Saturday,9,3,True
2023-03-04 19:00:00,195.83,2023-03-04,19,Saturday,9,3,True
2023-03-04 20:00:00,173.2,2023-03-04,20,Saturday,9,3,True
2023-03-04 21:00:00,160.61,2023-03-04,21,Saturday,9,3,True
2023-03-04 22:00:00,149.7,2023-03-04,22,Saturday,9,3,True
2023-03-04 23:00:00,147.0,2023-03-04,23,Saturday,9,3,True
2023-03-05 00:00:00,144.09,2023-03-05,0,Sunday,9,3,True
2023-03-05 01:00:00,142.0,2023-03-05,1,Sunday,9,3,True
2023-03-05 02:00:00,147.73,2023-03-05,2,Sunday,9,3,True
2023-03-05 03:00:00,142.47,2023-03-05,3,Sunday,9,3,True
2023-03-05 04:00:00,142.49,2023-03-05,4,Sunday,9,3,True
2023-03-05 05:00:00,143.03,2023-03-05,5,Sunday,9,3,True
2023-03-05 06:00:00,143.0,2023-03-05,6,Sunday,9,3,True
2023-03-05 07:00:00,141.14,2023-03-05,7,Sunday,9,3,True
2023-03-05 08:00:00,135.54,2023-03-05,8,Sunday,9,3,True
2023-03-05 09:00:00,137.26,2023-03-05,9,Sunday,9,3,True
2023-03-05 10:00:00,133.43,2023-03-05,10,Sunday,9,3,True
2023-03-05 11:00:00,132.89,2023-03-05,11,Sunday,9,3,True
2023-03-05 12:00:00,130.0,2023-03-05,12,Sunday,9,3,True
2023-03-05 13:00:00,126.15,2023-03-05,13,Sunday,9,3,True
2023-03-05 14:00:00,123.26,2023-03-05,14,Sunday,9,3,True
2023-03-05 15:00:00,131.93,2023-03-05,15,Sunday,9,3,True
2023-03-05 16:00:00,137.75,2023-03-05,16,Sunday,9,3,True
2023-03-05 17:00:00,145.14,2023-03-05,17,Sunday,9,3,True
2023-03-05 18:00:00,170.01,2023-03-05,18,Sunday,9,3,True
2023-03-05 19:00:00,194.77,2023-03-05,19,Sunday,9,3,True
2023-03-05 20:00:00,184.02,2023-03-05,20,Sunday,9,3,True
2023-03-05 21:00:00,167.64,2023-03-05,21,Sunday,9,3,True
2023-03-05 22:00:00,155.42,2023-03-05,22,Sunday,9,3,True
2023-03-05 23:00:00,154.66,2023-03-05,23,Sunday,9,3,True
2023-03-06 00:00:00,149.0,2023-03-06,0,Monday,10,3,False
2023-03-06 01:00:00,149.76,2023-03-06,1,Monday,10,3,False
2023-03-06 02:00:00,144.76,2023-03-06,2,Monday,10,3,False
2023-03-06 03:00:00,135.97,2023-03-06,3,Monday,10,3,False
2023-03-06 04:00:00,134.0,2023-03-06,4,Monday,10,3,False
2023-03-06 05:00:00,138.7,2023-03-06,5,Monday,10,3,False
2023-03-06 06:00:00,159.8,2023-03-06,6,Monday,10,3,False
2023-03-06 07:00:00,185.0,2023-03-06,7,Monday,10,3,False
2023-03-06 08:00:00,217.09,2023-03-06,8,Monday,10,3,False
2023-03-06 09:00:00,201.54,2023-03-06,9,Monday,10,3,False
2023-03-06 10:00:00,170.26,2023-03-06,10,Monday,10,3,False
2023-03-06 11:00:00,160.84,2023-03-06,11,Monday,10,3,False
2023-03-06 12:00:00,149.67,2023-03-06,12,Monday,10,3,False
2023-03-06 13:00:00,144.76,2023-03-06,13,Monday,10,3,False
2023-03-06 14:00:00,142.77,2023-03-06,14,Monday,10,3,False
2023-03-06 15:00:00,144.38,2023-03-06,15,Monday,10,3,False
2023-03-06 16:00:00,150.0,2023-03-06,16,Monday,10,3,False
2023-03-06 17:00:00,160.91,2023-03-06,17,Monday,10,3,False
2023-03-06 18:00:00,183.89,2023-03-06,18,Monday,10,3,False
2023-03-06 19:00:00,201.69,2023-03-06,19,Monday,10,3,False
2023-03-06 20:00:00,172.6,2023-03-06,20,Monday,10,3,False
2023-03-06 21:00:00,156.5,2023-03-06,21,Monday,10,3,False
2023-03-06 22:00:00,147.5,2023-03-06,22,Monday,10,3,False
2023-03-06 23:00:00,140.14,2023-03-06,23,Monday,10,3,False
2023-03-07 00:00:00,138.1,2023-03-07,0,Tuesday,10,3,False
2023-03-07 01:00:00,133.0,2023-03-07,1,Tuesday,10,3,False
2023-03-07 02:00:00,128.35,2023-03-07,2,Tuesday,10,3,False
2023-03-07 03:00:00,124.29,2023-03-07,3,Tuesday,10,3,False
2023-03-07 04:00:00,124.41,2023-03-07,4,Tuesday,10,3,False
2023-03-07 05:00:00,128.58,2023-03-07,5,Tuesday,10,3,False
2023-03-07 06:00:00,144.16,2023-03-07,6,Tuesday,10,3,False
2023-03-07 07:00:00,180.33,2023-03-07,7,Tuesday,10,3,False
2023-03-07 08:00:00,190.07,2023-03-07,8,Tuesday,10,3,False
2023-03-07 09:00:00,193.19,2023-03-07,9,Tuesday,10,3,False
2023-03-07 10:00:00,178.44,2023-03-07,10,Tuesday,10,3,False
2023-03-07 11:00:00,159.65,2023-03-07,11,Tuesday,10,3,False
2023-03-07 12:00:00,142.78,2023-03-07,12,Tuesday,10,3,False
2023-03-07 13:00:00,140.92,2023-03-07,13,Tuesday,10,3,False
2023-03-07 14:00:00,147.19,2023-03-07,14,Tuesday,10,3,False
2023-03-07 15:00:00,143.33,2023-03-07,15,Tuesday,10,3,False
2023-03-07 16:00:00,132.53,2023-03-07,16,Tuesday,10,3,False
2023-03-07 17:00:00,148.46,2023-03-07,17,Tuesday,10,3,False
2023-03-07 18:00:00,167.43,2023-03-07,18,Tuesday,10,3,False
2023-03-07 19:00:00,232.47,2023-03-07,19,Tuesday,10,3,False
2023-03-07 20:00:00,162.03,2023-03-07,20,Tuesday,10,3,False
2023-03-07 21:00:00,145.78,2023-03-07,21,Tuesday,10,3,False
2023-03-07 22:00:00,139.82,2023-03-07,22,Tuesday,10,3,False
2023-03-07 23:00:00,132.5,2023-03-07,23,Tuesday,10,3,False
2023-03-08 00:00:00,123.82,2023-03-08,0,Wednesday,10,3,False
2023-03-08 01:00:00,120.45,2023-03-08,1,Wednesday,10,3,False
2023-03-08 02:00:00,119.8,2023-03-08,2,Wednesday,10,3,False
2023-03-08 03:00:00,111.0,2023-03-08,3,Wednesday,10,3,False
2023-03-08 04:00:00,111.0,2023-03-08,4,Wednesday,10,3,False
2023-03-08 05:00:00,118.23,2023-03-08,5,Wednesday,10,3,False
2023-03-08 06:00:00,140.68,2023-03-08,6,Wednesday,10,3,False
2023-03-08 07:00:00,158.53,2023-03-08,7,Wednesday,10,3,False
2023-03-08 08:00:00,173.1,2023-03-08,8,Wednesday,10,3,False
2023-03-08 09:00:00,162.98,2023-03-08,9,Wednesday,10,3,False
2023-03-08 10:00:00,152.9,2023-03-08,10,Wednesday,10,3,False
2023-03-08 11:00:00,144.22,2023-03-08,11,Wednesday,10,3,False
2023-03-08 12:00:00,137.25,2023-03-08,12,Wednesday,10,3,False
2023-03-08 13:00:00,135.93,2023-03-08,13,Wednesday,10,3,False
2023-03-08 14:00:00,137.2,2023-03-08,14,Wednesday,10,3,False
2023-03-08 15:00:00,140.94,2023-03-08,15,Wednesday,10,3,False
2023-03-08 16:00:00,144.42,2023-03-08,16,Wednesday,10,3,False
2023-03-08 17:00:00,153.0,2023-03-08,17,Wednesday,10,3,False
2023-03-08 18:00:00,166.89,2023-03-08,18,Wednesday,10,3,False
2023-03-08 19:00:00,170.02,2023-03-08,19,Wednesday,10,3,False
2023-03-08 20:00:00,153.77,2023-03-08,20,Wednesday,10,3,False
2023-03-08 21:00:00,135.02,2023-03-08,21,Wednesday,10,3,False
2023-03-08 22:00:00,129.11,2023-03-08,22,Wednesday,10,3,False
2023-03-08 23:00:00,119.0,2023-03-08,23,Wednesday,10,3,False
2023-03-09 00:00:00,113.66,2023-03-09,0,Thursday,10,3,False
2023-03-09 01:00:00,111.39,2023-03-09,1,Thursday,10,3,False
2023-03-09 02:00:00,111.02,2023-03-09,2,Thursday,10,3,False
2023-03-09 03:00:00,109.38,2023-03-09,3,Thursday,10,3,False
2023-03-09 04:00:00,111.22,2023-03-09,4,Thursday,10,3,False
2023-03-09 05:00:00,113.02,2023-03-09,5,Thursday,10,3,False
2023-03-09 06:00:00,137.4,2023-03-09,6,Thursday,10,3,False
2023-03-09 07:00:00,150.19,2023-03-09,7,Thursday,10,3,False
2023-03-09 08:00:00,159.16,2023-03-09,8,Thursday,10,3,False
2023-03-09 09:00:00,150.8,2023-03-09,9,Thursday,10,3,False
2023-03-09 10:00:00,142.02,2023-03-09,10,Thursday,10,3,False
2023-03-09 11:00:00,131.49,2023-03-09,11,Thursday,10,3,False
2023-03-09 12:00:00,121.74,2023-03-09,12,Thursday,10,3,False
2023-03-09 13:00:00,116.21,2023-03-09,13,Thursday,10,3,False
2023-03-09 14:00:00,115.87,2023-03-09,14,Thursday,10,3,False
2023-03-09 15:00:00,117.3,2023-03-09,15,Thursday,10,3,False
2023-03-09 16:00:00,119.11,2023-03-09,16,Thursday,10,3,False
2023-03-09 17:00:00,134.7,2023-03-09,17,Thursday,10,3,False
2023-03-09 18:00:00,147.58,2023-03-09,18,Thursday,10,3,False
2023-03-09 19:00:00,145.45,2023-03-09,19,Thursday,10,3,False
2023-03-09 20:00:00,135.1,2023-03-09,20,Thursday,10,3,False
2023-03-09 21:00:00,125.43,2023-03-09,21,Thursday,10,3,False
2023-03-09 22:00:00,123.82,2023-03-09,22,Thursday,10,3,False
2023-03-09 23:00:00,109.7,2023-03-09,23,Thursday,10,3,False
2023-03-10 00:00:00,102.89,2023-03-10,0,Friday,10,3,False
2023-03-10 01:00:00,100.68,2023-03-10,1,Friday,10,3,False
2023-03-10 02:00:00,99.06,2023-03-10,2,Friday,10,3,False
2023-03-10 03:00:00,98.84,2023-03-10,3,Friday,10,3,False
2023-03-10 04:00:00,99.09,2023-03-10,4,Friday,10,3,False
2023-03-10 05:00:00,105.0,2023-03-10,5,Friday,10,3,False
2023-03-10 06:00:00,119.81,2023-03-10,6,Friday,10,3,False
2023-03-10 07:00:00,136.97,2023-03-10,7,Friday,10,3,False
2023-03-10 08:00:00,140.91,2023-03-10,8,Friday,10,3,False
2023-03-10 09:00:00,136.61,2023-03-10,9,Friday,10,3,False
2023-03-10 10:00:00,131.89,2023-03-10,10,Friday,10,3,False
2023-03-10 11:00:00,125.1,2023-03-10,11,Friday,10,3,False
2023-03-10 12:00:00,116.34,2023-03-10,12,Friday,10,3,False
2023-03-10 13:00:00,112.64,2023-03-10,13,Friday,10,3,False
2023-03-10 14:00:00,114.95,2023-03-10,14,Friday,10,3,False
2023-03-10 15:00:00,113.29,2023-03-10,15,Friday,10,3,False
2023-03-10 16:00:00,111.04,2023-03-10,16,Friday,10,3,False
2023-03-10 17:00:00,130.15,2023-03-10,17,Friday,10,3,False
2023-03-10 18:00:00,136.41,2023-03-10,18,Friday,10,3,False
2023-03-10 19:00:00,137.61,2023-03-10,19,Friday,10,3,False
2023-03-10 20:00:00,125.57,2023-03-10,20,Friday,10,3,False
2023-03-10 21:00:00,122.26,2023-03-10,21,Friday,10,3,False
2023-03-10 22:00:00,129.5,2023-03-10,22,Friday,10,3,False
2023-03-10 23:00:00,129.5,2023-03-10,23,Friday,10,3,False
2023-03-11 00:00:00,131.86,2023-03-11,0,Saturday,10,3,True
2023-03-11 01:00:00,127.4,2023-03-11,1,Saturday,10,3,True
2023-03-11 02:00:00,126.07,2023-03-11,2,Saturday,10,3,True
2023-03-11 03:00:00,100.7,2023-03-11,3,Saturday,10,3,True
2023-03-11 04:00:00,110.0,2023-03-11,4,Saturday,10,3,True
2023-03-11 05:00:00,114.64,2023-03-11,5,Saturday,10,3,True
2023-03-11 06:00:00,130.03,2023-03-11,6,Saturday,10,3,True
2023-03-11 07:00:00,130.94,2023-03-11,7,Saturday,10,3,True
2023-03-11 08:00:00,137.0,2023-03-11,8,Saturday,10,3,True
2023-03-11 09:00:00,133.6,2023-03-11,9,Saturday,10,3,True
2023-03-11 10:00:00,128.5,2023-03-11,10,Saturday,10,3,True
2023-03-11 11:00:00,111.9,2023-03-11,11,Saturday,10,3,True
2023-03-11 12:00:00,105.13,2023-03-11,12,Saturday,10,3,True
2023-03-11 13:00:00,88.22,2023-03-11,13,Saturday,10,3,True
2023-03-11 14:00:00,110.0,2023-03-11,14,Saturday,10,3,True
2023-03-11 15:00:00,94.12,2023-03-11,15,Saturday,10,3,True
2023-03-11 16:00:00,105.95,2023-03-11,16,Saturday,10,3,True
2023-03-11 17:00:00,130.09,2023-03-11,17,Saturday,10,3,True
2023-03-11 18:00:00,145.4,2023-03-11,18,Saturday,10,3,True
2023-03-11 19:00:00,159.24,2023-03-11,19,Saturday,10,3,True
2023-03-11 20:00:00,131.68,2023-03-11,20,Saturday,10,3,True
2023-03-11 21:00:00,119.96,2023-03-11,21,Saturday,10,3,True
2023-03-11 22:00:00,131.8,2023-03-11,22,Saturday,10,3,True
2023-03-11 23:00:00,130.17,2023-03-11,23,Saturday,10,3,True
2023-03-12 00:00:00,121.67,2023-03-12,0,Sunday,10,3,True
2023-03-12 01:00:00,101.78,2023-03-12,1,Sunday,10,3,True
2023-03-12 02:00:00,101.73,2023-03-12,2,Sunday,10,3,True
2023-03-12 03:00:00,91.05,2023-03-12,3,Sunday,10,3,True
2023-03-12 04:00:00,92.48,2023-03-12,4,Sunday,10,3,True
2023-03-12 05:00:00,92.66,2023-03-12,5,Sunday,10,3,True
2023-03-12 06:00:00,91.41,2023-03-12,6,Sunday,10,3,True
2023-03-12 07:00:00,89.64,2023-03-12,7,Sunday,10,3,True
2023-03-12 08:00:00,90.38,2023-03-12,8,Sunday,10,3,True
2023-03-12 09:00:00,93.8,2023-03-12,9,Sunday,10,3,True
2023-03-12 10:00:00,91.68,2023-03-12,10,Sunday,10,3,True
2023-03-12 11:00:00,87.51,2023-03-12,11,Sunday,10,3,True
2023-03-12 12:00:00,79.36,2023-03-12,12,Sunday,10,3,True
2023-03-12 13:00:00,68.83,2023-03-12,13,Sunday,10,3,True
2023-03-12 14:00:00,70.0,2023-03-12,14,Sunday,10,3,True
2023-03-12 15:00:00,74.9,2023-03-12,15,Sunday,10,3,True
2023-03-12 16:00:00,85.05,2023-03-12,16,Sunday,10,3,True
2023-03-12 17:00:00,100.79,2023-03-12,17,Sunday,10,3,True
2023-03-12 18:00:00,120.31,2023-03-12,18,Sunday,10,3,True
2023-03-12 19:00:00,141.04,2023-03-12,19,Sunday,10,3,True
2023-03-12 20:00:00,129.97,2023-03-12,20,Sunday,10,3,True
2023-03-12 21:00:00,105.06,2023-03-12,21,Sunday,10,3,True
2023-03-12 22:00:00,94.98,2023-03-12,22,Sunday,10,3,True
2023-03-12 23:00:00,82.2,2023-03-12,23,Sunday,10,3,True
2023-03-13 00:00:00,47.72,2023-03-13,0,Monday,11,3,False
2023-03-13 01:00:00,38.1,2023-03-13,1,Monday,11,3,False
2023-03-13 02:00:00,33.6,2023-03-13,2,Monday,11,3,False
2023-03-13 03:00:00,18.64,2023-03-13,3,Monday,11,3,False
2023-03-13 04:00:00,12.95,2023-03-13,4,Monday,11,3,False
2023-03-13 05:00:00,27.03,2023-03-13,5,Monday,11,3,False
2023-03-13 06:00:00,53.36,2023-03-13,6,Monday,11,3,False
2023-03-13 07:00:00,91.72,2023-03-13,7,Monday,11,3,False
2023-03-13 08:00:00,95.11,2023-03-13,8,Monday,11,3,False
2023-03-13 09:00:00,59.09,2023-03-13,9,Monday,11,3,False
2023-03-13 10:00:00,42.65,2023-03-13,10,Monday,11,3,False
2023-03-13 11:00:00,29.59,2023-03-13,11,Monday,11,3,False
2023-03-13 12:00:00,9.63,2023-03-13,12,Monday,11,3,False
2023-03-13 13:00:00,8.35,2023-03-13,13,Monday,11,3,False
2023-03-13 14:00:00,9.31,2023-03-13,14,Monday,11,3,False
2023-03-13 15:00:00,10.08,2023-03-13,15,Monday,11,3,False
2023-03-13 16:00:00,13.5,2023-03-13,16,Monday,11,3,False
2023-03-13 17:00:00,58.42,2023-03-13,17,Monday,11,3,False
2023-03-13 18:00:00,94.2,2023-03-13,18,Monday,11,3,False
2023-03-13 19:00:00,102.16,2023-03-13,19,Monday,11,3,False
2023-03-13 20:00:00,84.95,2023-03-13,20,Monday,11,3,False
2023-03-13 21:00:00,57.92,2023-03-13,21,Monday,11,3,False
2023-03-13 22:00:00,35.45,2023-03-13,22,Monday,11,3,False
2023-03-13 23:00:00,23.32,2023-03-13,23,Monday,11,3,False
2023-03-14 00:00:00,9.57,2023-03-14,0,Tuesday,11,3,False
2023-03-14 01:00:00,4.55,2023-03-14,1,Tuesday,11,3,False
2023-03-14 02:00:00,4.16,2023-03-14,2,Tuesday,11,3,False
2023-03-14 03:00:00,2.36,2023-03-14,3,Tuesday,11,3,False
2023-03-14 04:00:00,4.16,2023-03-14,4,Tuesday,11,3,False
2023-03-14 05:00:00,12.85,2023-03-14,5,Tuesday,11,3,False
2023-03-14 06:00:00,50.17,2023-03-14,6,Tuesday,11,3,False
2023-03-14 07:00:00,94.36,2023-03-14,7,Tuesday,11,3,False
2023-03-14 08:00:00,100.11,2023-03-14,8,Tuesday,11,3,False
2023-03-14 09:00:00,90.38,2023-03-14,9,Tuesday,11,3,False
2023-03-14 10:00:00,75.92,2023-03-14,10,Tuesday,11,3,False
2023-03-14 11:00:00,60.98,2023-03-14,11,Tuesday,11,3,False
2023-03-14 12:00:00,48.06,2023-03-14,12,Tuesday,11,3,False
2023-03-14 13:00:00,56.44,2023-03-14,13,Tuesday,11,3,False
2023-03-14 14:00:00,66.39,2023-03-14,14,Tuesday,11,3,False
2023-03-14 15:00:00,62.88,2023-03-14,15,Tuesday,11,3,False
2023-03-14 16:00:00,83.29,2023-03-14,16,Tuesday,11,3,False
2023-03-14 17:00:00,130.03,2023-03-14,17,Tuesday,11,3,False
2023-03-14 18:00:00,152.51,2023-03-14,18,Tuesday,11,3,False
2023-03-14 19:00:00,200.41,2023-03-14,19,Tuesday,11,3,False
2023-03-14 20:00:00,179.84,2023-03-14,20,Tuesday,11,3,False
2023-03-14 21:00:00,157.77,2023-03-14,21,Tuesday,11,3,False
2023-03-14 22:00:00,152.34,2023-03-14,22,Tuesday,11,3,False
2023-03-14 23:00:00,143.96,2023-03-14,23,Tuesday,11,3,False
2023-03-15 00:00:00,133.86,2023-03-15,0,Wednesday,11,3,False
2023-03-15 01:00:00,124.69,2023-03-15,1,Wednesday,11,3,False
2023-03-15 02:00:00,122.65,2023-03-15,2,Wednesday,11,3,False
2023-03-15 03:00:00,120.51,2023-03-15,3,Wednesday,11,3,False
2023-03-15 04:00:00,120.67,2023-03-15,4,Wednesday,11,3,False
2023-03-15 05:00:00,131.81,2023-03-15,5,Wednesday,11,3,False
2023-03-15 06:00:00,144.52,2023-03-15,6,Wednesday,11,3,False
2023-03-15 07:00:00,173.02,2023-03-15,7,Wednesday,11,3,False
2023-03-15 08:00:00,185.31,2023-03-15,8,Wednesday,11,3,False
2023-03-15 09:00:00,166.39,2023-03-15,9,Wednesday,11,3,False
2023-03-15 10:00:00,155.34,2023-03-15,10,Wednesday,11,3,False
2023-03-15 11:00:00,144.63,2023-03-15,11,Wednesday,11,3,False
2023-03-15 12:00:00,137.74,2023-03-15,12,Wednesday,11,3,False
2023-03-15 13:00:00,122.05,2023-03-15,13,Wednesday,11,3,False
2023-03-15 14:00:00,118.78,2023-03-15,14,Wednesday,11,3,False
2023-03-15 15:00:00,119.69,2023-03-15,15,Wednesday,11,3,False
2023-03-15 16:00:00,132.52,2023-03-15,16,Wednesday,11,3,False
2023-03-15 17:00:00,150.8,2023-03-15,17,Wednesday,11,3,False
2023-03-15 18:00:00,182.3,2023-03-15,18,Wednesday,11,3,False
2023-03-15 19:00:00,199.72,2023-03-15,19,Wednesday,11,3,False
2023-03-15 20:00:00,175.25,2023-03-15,20,Wednesday,11,3,False
2023-03-15 21:00:00,147.36,2023-03-15,21,Wednesday,11,3,False
2023-03-15 22:00:00,139.35,2023-03-15,22,Wednesday,11,3,False
2023-03-15 23:00:00,127.63,2023-03-15,23,Wednesday,11,3,False
2023-03-16 00:00:00,117.39,2023-03-16,0,Thursday,11,3,False
2023-03-16 01:00:00,107.59,2023-03-16,1,Thursday,11,3,False
2023-03-16 02:00:00,103.8,2023-03-16,2,Thursday,11,3,False
2023-03-16 03:00:00,100.0,2023-03-16,3,Thursday,11,3,False
2023-03-16 04:00:00,98.07,2023-03-16,4,Thursday,11,3,False
2023-03-16 05:00:00,103.82,2023-03-16,5,Thursday,11,3,False
