MTU (CET/CEST),Day-ahead Price (EUR/MWh),Date,Hour,Weekday,Week,Month,Weekend
2025-01-04 17:00:00,136.78,2025-01-04,17,Saturday,1,1,True
2025-01-04 18:00:00,145.0,2025-01-04,18,Saturday,1,1,True
2025-01-04 19:00:00,139.73,2025-01-04,19,Saturday,1,1,True
2025-01-04 20:00:00,130.49,2025-01-04,20,Saturday,1,1,True
2025-01-04 21:00:00,123.82,2025-01-04,21,Saturday,1,1,True
2025-01-04 22:00:00,119.23,2025-01-04,22,Saturday,1,1,True
2025-01-04 23:00:00,109.9,2025-01-04,23,Saturday,1,1,True
2025-01-05 00:00:00,101.77,2025-01-05,0,Sunday,1,1,True
2025-01-05 01:00:00,70.5,2025-01-05,1,Sunday,1,1,True
2025-01-05 02:00:00,64.81,2025-01-05,2,Sunday,1,1,True
2025-01-05 03:00:00,46.7,2025-01-05,3,Sunday,1,1,True
2025-01-05 04:00:00,43.87,2025-01-05,4,Sunday,1,1,True
2025-01-05 05:00:00,36.61,2025-01-05,5,Sunday,1,1,True
2025-01-05 06:00:00,34.04,2025-01-05,6,Sunday,1,1,True
2025-01-05 07:00:00,44.0,2025-01-05,7,Sunday,1,1,True
2025-01-05 08:00:00,51.27,2025-01-05,8,Sunday,1,1,True
2025-01-05 09:00:00,50.0,2025-01-05,9,Sunday,1,1,True
2025-01-05 10:00:00,49.81,2025-01-05,10,Sunday,1,1,True
2025-01-05 11:00:00,43.05,2025-01-05,11,Sunday,1,1,True
2025-01-05 12:00:00,45.74,2025-01-05,12,Sunday,1,1,True
2025-01-05 13:00:00,35.19,2025-01-05,13,Sunday,1,1,True
2025-01-05 14:00:00,30.0,2025-01-05,14,Sunday,1,1,True
2025-01-05 15:00:00,28.0,2025-01-05,15,Sunday,1,1,True
2025-01-05 16:00:00,35.22,2025-01-05,16,Sunday,1,1,True
2025-01-05 17:00:00,57.72,2025-01-05,17,Sunday,1,1,True
2025-01-05 18:00:00,64.81,2025-01-05,18,Sunday,1,1,True
2025-01-05 19:00:00,59.06,2025-01-05,19,Sunday,1,1,True
2025-01-05 20:00:00,50.97,2025-01-05,20,Sunday,1,1,True
2025-01-05 21:00:00,48.89,2025-01-05,21,Sunday,1,1,True
2025-01-05 22:00:00,38.22,2025-01-05,22,Sunday,1,1,True
2025-01-05 23:00:00,20.55,2025-01-05,23,Sunday,1,1,True
2025-01-06 00:00:00,13.28,2025-01-06,0,Monday,2,1,False
2025-01-06 01:00:00,8.35,2025-01-06,1,Monday,2,1,False
2025-01-06 02:00:00,5.23,2025-01-06,2,Monday,2,1,False
2025-01-06 03:00:00,3.52,2025-01-06,3,Monday,2,1,False
2025-01-06 04:00:00,3.52,2025-01-06,4,Monday,2,1,False
2025-01-06 05:00:00,5.61,2025-01-06,5,Monday,2,1,False
2025-01-06 06:00:00,11.27,2025-01-06,6,Monday,2,1,False
2025-01-06 07:00:00,37.0,2025-01-06,7,Monday,2,1,False
2025-01-06 08:00:00,58.15,2025-01-06,8,Monday,2,1,False
2025-01-06 09:00:00,51.15,2025-01-06,9,Monday,2,1,False
2025-01-06 10:00:00,40.81,2025-01-06,10,Monday,2,1,False
2025-01-06 11:00:00,32.83,2025-01-06,11,Monday,2,1,False
2025-01-06 12:00:00,31.28,2025-01-06,12,Monday,2,1,False
2025-01-06 13:00:00,28.6,2025-01-06,13,Monday,2,1,False
2025-01-06 14:00:00,26.95,2025-01-06,14,Monday,2,1,False
2025-01-06 15:00:00,26.32,2025-01-06,15,Monday,2,1,False
2025-01-06 16:00:00,38.49,2025-01-06,16,Monday,2,1,False
2025-01-06 17:00:00,67.5,2025-01-06,17,Monday,2,1,False
2025-01-06 18:00:00,88.34,2025-01-06,18,Monday,2,1,False
2025-01-06 19:00:00,79.66,2025-01-06,19,Monday,2,1,False
2025-01-06 20:00:00,67.18,2025-01-06,20,Monday,2,1,False
2025-01-06 21:00:00,48.79,2025-01-06,21,Monday,2,1,False
2025-01-06 22:00:00,48.02,2025-01-06,22,Monday,2,1,False
2025-01-06 23:00:00,28.8,2025-01-06,23,Monday,2,1,False
2025-01-07 00:00:00,20.88,2025-01-07,0,Tuesday,2,1,False
2025-01-07 01:00:00,6.66,2025-01-07,1,Tuesday,2,1,False
2025-01-07 02:00:00,12.54,2025-01-07,2,Tuesday,2,1,False
2025-01-07 03:00:00,5.59,2025-01-07,3,Tuesday,2,1,False
2025-01-07 04:00:00,0.4,2025-01-07,4,Tuesday,2,1,False
2025-01-07 05:00:00,12.49,2025-01-07,5,Tuesday,2,1,False
2025-01-07 06:00:00,60.01,2025-01-07,6,Tuesday,2,1,False
2025-01-07 07:00:00,97.56,2025-01-07,7,Tuesday,2,1,False
2025-01-07 08:00:00,115.0,2025-01-07,8,Tuesday,2,1,False
2025-01-07 09:00:00,105.18,2025-01-07,9,Tuesday,2,1,False
2025-01-07 10:00:00,93.49,2025-01-07,10,Tuesday,2,1,False
2025-01-07 11:00:00,74.93,2025-01-07,11,Tuesday,2,1,False
2025-01-07 12:00:00,71.25,2025-01-07,12,Tuesday,2,1,False
2025-01-07 13:00:00,73.12,2025-01-07,13,Tuesday,2,1,False
2025-01-07 14:00:00,79.76,2025-01-07,14,Tuesday,2,1,False
2025-01-07 15:00:00,85.0,2025-01-07,15,Tuesday,2,1,False
2025-01-07 16:00:00,100.64,2025-01-07,16,Tuesday,2,1,False
2025-01-07 17:00:00,118.34,2025-01-07,17,Tuesday,2,1,False
2025-01-07 18:00:00,128.87,2025-01-07,18,Tuesday,2,1,False
2025-01-07 19:00:00,125.0,2025-01-07,19,Tuesday,2,1,False
2025-01-07 20:00:00,107.24,2025-01-07,20,Tuesday,2,1,False
2025-01-07 21:00:00,100.55,2025-01-07,21,Tuesday,2,1,False
2025-01-07 22:00:00,98.53,2025-01-07,22,Tuesday,2,1,False
2025-01-07 23:00:00,89.27,2025-01-07,23,Tuesday,2,1,False
2025-01-08 00:00:00,74.23,2025-01-08,0,Wednesday,2,1,False
2025-01-08 01:00:00,69.5,2025-01-08,1,Wednesday,2,1,False
2025-01-08 02:00:00,59.97,2025-01-08,2,Wednesday,2,1,False
2025-01-08 03:00:00,53.0,2025-01-08,3,Wednesday,2,1,False
2025-01-08 04:00:00,59.52,2025-01-08,4,Wednesday,2,1,False
2025-01-08 05:00:00,70.2,2025-01-08,5,Wednesday,2,1,False
2025-01-08 06:00:00,97.41,2025-01-08,6,Wednesday,2,1,False
2025-01-08 07:00:00,124.39,2025-01-08,7,Wednesday,2,1,False
2025-01-08 08:00:00,135.01,2025-01-08,8,Wednesday,2,1,False
2025-01-08 09:00:00,131.32,2025-01-08,9,Wednesday,2,1,False
2025-01-08 10:00:00,125.04,2025-01-08,10,Wednesday,2,1,False
2025-01-08 11:00:00,104.46,2025-01-08,11,Wednesday,2,1,False
2025-01-08 12:00:00,97.57,2025-01-08,12,Wednesday,2,1,False
2025-01-08 13:00:00,100.21,2025-01-08,13,Wednesday,2,1,False
2025-01-08 14:00:00,110.19,2025-01-08,14,Wednesday,2,1,False
2025-01-08 15:00:00,126.62,2025-01-08,15,Wednesday,2,1,False
2025-01-08 16:00:00,124.05,2025-01-08,16,Wednesday,2,1,False
2025-01-08 17:00:00,124.58,2025-01-08,17,Wednesday,2,1,False
2025-01-08 18:00:00,137.58,2025-01-08,18,Wednesday,2,1,False
2025-01-08 19:00:00,131.0,2025-01-08,19,Wednesday,2,1,False
2025-01-08 20:00:00,124.81,2025-01-08,20,Wednesday,2,1,False
2025-01-08 21:00:00,112.66,2025-01-08,21,Wednesday,2,1,False
2025-01-08 22:00:00,111.9,2025-01-08,22,Wednesday,2,1,False
2025-01-08 23:00:00,98.77,2025-01-08,23,Wednesday,2,1,False
2025-01-09 00:00:00,60.38,2025-01-09,0,Thursday,2,1,False
2025-01-09 01:00:00,49.9,2025-01-09,1,Thursday,2,1,False
2025-01-09 02:00:00,51.86,2025-01-09,2,Thursday,2,1,False
2025-01-09 03:00:00,25.61,2025-01-09,3,Thursday,2,1,False
2025-01-09 04:00:00,13.01,2025-01-09,4,Thursday,2,1,False
2025-01-09 05:00:00,30.29,2025-01-09,5,Thursday,2,1,False
2025-01-09 06:00:00,60.08,2025-01-09,6,Thursday,2,1,False
2025-01-09 07:00:00,90.79,2025-01-09,7,Thursday,2,1,False
2025-01-09 08:00:00,100.99,2025-01-09,8,Thursday,2,1,False
2025-01-09 09:00:00,102.44,2025-01-09,9,Thursday,2,1,False
2025-01-09 10:00:00,97.45,2025-01-09,10,Thursday,2,1,False
2025-01-09 11:00:00,90.41,2025-01-09,11,Thursday,2,1,False
2025-01-09 12:00:00,94.75,2025-01-09,12,Thursday,2,1,False
2025-01-09 13:00:00,84.19,2025-01-09,13,Thursday,2,1,False
2025-01-09 14:00:00,80.89,2025-01-09,14,Thursday,2,1,False
2025-01-09 15:00:00,88.11,2025-01-09,15,Thursday,2,1,False
2025-01-09 16:00:00,109.4,2025-01-09,16,Thursday,2,1,False
2025-01-09 17:00:00,131.62,2025-01-09,17,Thursday,2,1,False
2025-01-09 18:00:00,135.73,2025-01-09,18,Thursday,2,1,False
2025-01-09 19:00:00,135.01,2025-01-09,19,Thursday,2,1,False
2025-01-09 20:00:00,120.36,2025-01-09,20,Thursday,2,1,False
2025-01-09 21:00:00,105.8,2025-01-09,21,Thursday,2,1,False
2025-01-09 22:00:00,101.43,2025-01-09,22,Thursday,2,1,False
2025-01-09 23:00:00,94.26,2025-01-09,23,Thursday,2,1,False
2025-01-10 00:00:00,86.82,2025-01-10,0,Friday,2,1,False
2025-01-10 01:00:00,80.25,2025-01-10,1,Friday,2,1,False
2025-01-10 02:00:00,72.09,2025-01-10,2,Friday,2,1,False
2025-01-10 03:00:00,69.94,2025-01-10,3,Friday,2,1,False
2025-01-10 04:00:00,70.07,2025-01-10,4,Friday,2,1,False
2025-01-10 05:00:00,85.06,2025-01-10,5,Friday,2,1,False
2025-01-10 06:00:00,101.8,2025-01-10,6,Friday,2,1,False
2025-01-10 07:00:00,126.12,2025-01-10,7,Friday,2,1,False
2025-01-10 08:00:00,140.33,2025-01-10,8,Friday,2,1,False
2025-01-10 09:00:00,137.22,2025-01-10,9,Friday,2,1,False
2025-01-10 10:00:00,123.57,2025-01-10,10,Friday,2,1,False
2025-01-10 11:00:00,113.59,2025-01-10,11,Friday,2,1,False
2025-01-10 12:00:00,107.43,2025-01-10,12,Friday,2,1,False
2025-01-10 13:00:00,105.01,2025-01-10,13,Friday,2,1,False
2025-01-10 14:00:00,110.01,2025-01-10,14,Friday,2,1,False
2025-01-10 15:00:00,128.69,2025-01-10,15,Friday,2,1,False
2025-01-10 16:00:00,135.57,2025-01-10,16,Friday,2,1,False
2025-01-10 17:00:00,142.72,2025-01-10,17,Friday,2,1,False
2025-01-10 18:00:00,144.28,2025-01-10,18,Friday,2,1,False
2025-01-10 19:00:00,141.27,2025-01-10,19,Friday,2,1,False
2025-01-10 20:00:00,134.83,2025-01-10,20,Friday,2,1,False
2025-01-10 21:00:00,122.51,2025-01-10,21,Friday,2,1,False
2025-01-10 22:00:00,119.79,2025-01-10,22,Friday,2,1,False
2025-01-10 23:00:00,112.0,2025-01-10,23,Friday,2,1,False
2025-01-11 00:00:00,112.0,2025-01-11,0,Saturday,2,1,True
2025-01-11 01:00:00,100.61,2025-01-11,1,Saturday,2,1,True
2025-01-11 02:00:00,96.32,2025-01-11,2,Saturday,2,1,True
2025-01-11 03:00:00,92.02,2025-01-11,3,Saturday,2,1,True
2025-01-11 04:00:00,90.82,2025-01-11,4,Saturday,2,1,True
2025-01-11 05:00:00,92.16,2025-01-11,5,Saturday,2,1,True
2025-01-11 06:00:00,95.46,2025-01-11,6,Saturday,2,1,True
2025-01-11 07:00:00,104.07,2025-01-11,7,Saturday,2,1,True
2025-01-11 08:00:00,115.85,2025-01-11,8,Saturday,2,1,True
2025-01-11 09:00:00,118.19,2025-01-11,9,Saturday,2,1,True
2025-01-11 10:00:00,114.24,2025-01-11,10,Saturday,2,1,True
2025-01-11 11:00:00,100.58,2025-01-11,11,Saturday,2,1,True
2025-01-11 12:00:00,97.14,2025-01-11,12,Saturday,2,1,True
2025-01-11 13:00:00,93.15,2025-01-11,13,Saturday,2,1,True
2025-01-11 14:00:00,95.74,2025-01-11,14,Saturday,2,1,True
2025-01-11 15:00:00,105.05,2025-01-11,15,Saturday,2,1,True
2025-01-11 16:00:00,113.29,2025-01-11,16,Saturday,2,1,True
2025-01-11 17:00:00,120.97,2025-01-11,17,Saturday,2,1,True
2025-01-11 18:00:00,123.86,2025-01-11,18,Saturday,2,1,True
2025-01-11 19:00:00,123.55,2025-01-11,19,Saturday,2,1,True
2025-01-11 20:00:00,119.95,2025-01-11,20,Saturday,2,1,True
2025-01-11 21:00:00,116.2,2025-01-11,21,Saturday,2,1,True
2025-01-11 22:00:00,113.27,2025-01-11,22,Saturday,2,1,True
2025-01-11 23:00:00,106.1,2025-01-11,23,Saturday,2,1,True
2025-01-12 00:00:00,110.36,2025-01-12,0,Sunday,2,1,True
2025-01-12 01:00:00,97.57,2025-01-12,1,Sunday,2,1,True
2025-01-12 02:00:00,90.0,2025-01-12,2,Sunday,2,1,True
2025-01-12 03:00:00,85.91,2025-01-12,3,Sunday,2,1,True
2025-01-12 04:00:00,85.0,2025-01-12,4,Sunday,2,1,True
2025-01-12 05:00:00,85.7,2025-01-12,5,Sunday,2,1,True
2025-01-12 06:00:00,90.13,2025-01-12,6,Sunday,2,1,True
2025-01-12 07:00:00,101.75,2025-01-12,7,Sunday,2,1,True
2025-01-12 08:00:00,114.97,2025-01-12,8,Sunday,2,1,True
2025-01-12 09:00:00,120.07,2025-01-12,9,Sunday,2,1,True
2025-01-12 10:00:00,117.77,2025-01-12,10,Sunday,2,1,True
2025-01-12 11:00:00,105.61,2025-01-12,11,Sunday,2,1,True
2025-01-12 12:00:00,102.99,2025-01-12,12,Sunday,2,1,True
2025-01-12 13:00:00,99.61,2025-01-12,13,Sunday,2,1,True
2025-01-12 14:00:00,95.4,2025-01-12,14,Sunday,2,1,True
2025-01-12 15:00:00,101.24,2025-01-12,15,Sunday,2,1,True
2025-01-12 16:00:00,109.56,2025-01-12,16,Sunday,2,1,True
2025-01-12 17:00:00,120.61,2025-01-12,17,Sunday,2,1,True
2025-01-12 18:00:00,146.66,2025-01-12,18,Sunday,2,1,True
2025-01-12 19:00:00,138.07,2025-01-12,19,Sunday,2,1,True
2025-01-12 20:00:00,124.0,2025-01-12,20,Sunday,2,1,True
2025-01-12 21:00:00,123.67,2025-01-12,21,Sunday,2,1,True
2025-01-12 22:00:00,116.73,2025-01-12,22,Sunday,2,1,True
2025-01-12 23:00:00,114.9,2025-01-12,23,Sunday,2,1,True
2025-01-13 00:00:00,112.39,2025-01-13,0,Monday,3,1,False
2025-01-13 01:00:00,105.07,2025-01-13,1,Monday,3,1,False
2025-01-13 02:00:00,104.46,2025-01-13,2,Monday,3,1,False
2025-01-13 03:00:00,100.37,2025-01-13,3,Monday,3,1,False
2025-01-13 04:00:00,100.0,2025-01-13,4,Monday,3,1,False
2025-01-13 05:00:00,109.13,2025-01-13,5,Monday,3,1,False
2025-01-13 06:00:00,127.14,2025-01-13,6,Monday,3,1,False
2025-01-13 07:00:00,150.16,2025-01-13,7,Monday,3,1,False
2025-01-13 08:00:00,186.0,2025-01-13,8,Monday,3,1,False
2025-01-13 09:00:00,146.5,2025-01-13,9,Monday,3,1,False
2025-01-13 10:00:00,128.38,2025-01-13,10,Monday,3,1,False
2025-01-13 11:00:00,116.13,2025-01-13,11,Monday,3,1,False
2025-01-13 12:00:00,105.69,2025-01-13,12,Monday,3,1,False
2025-01-13 13:00:00,100.81,2025-01-13,13,Monday,3,1,False
2025-01-13 14:00:00,104.91,2025-01-13,14,Monday,3,1,False
2025-01-13 15:00:00,112.59,2025-01-13,15,Monday,3,1,False
2025-01-13 16:00:00,126.64,2025-01-13,16,Monday,3,1,False
2025-01-13 17:00:00,148.7,2025-01-13,17,Monday,3,1,False
2025-01-13 18:00:00,157.07,2025-01-13,18,Monday,3,1,False
2025-01-13 19:00:00,158.39,2025-01-13,19,Monday,3,1,False
2025-01-13 20:00:00,141.32,2025-01-13,20,Monday,3,1,False
2025-01-13 21:00:00,122.59,2025-01-13,21,Monday,3,1,False
2025-01-13 22:00:00,121.41,2025-01-13,22,Monday,3,1,False
2025-01-13 23:00:00,120.1,2025-01-13,23,Monday,3,1,False
2025-01-14 00:00:00,122.19,2025-01-14,0,Tuesday,3,1,False
2025-01-14 01:00:00,117.67,2025-01-14,1,Tuesday,3,1,False
2025-01-14 02:00:00,114.53,2025-01-14,2,Tuesday,3,1,False
2025-01-14 03:00:00,112.2,2025-01-14,3,Tuesday,3,1,False
2025-01-14 04:00:00,112.2,2025-01-14,4,Tuesday,3,1,False
2025-01-14 05:00:00,114.34,2025-01-14,5,Tuesday,3,1,False
2025-01-14 06:00:00,138.52,2025-01-14,6,Tuesday,3,1,False
2025-01-14 07:00:00,161.02,2025-01-14,7,Tuesday,3,1,False
2025-01-14 08:00:00,186.54,2025-01-14,8,Tuesday,3,1,False
2025-01-14 09:00:00,152.47,2025-01-14,9,Tuesday,3,1,False
2025-01-14 10:00:00,133.76,2025-01-14,10,Tuesday,3,1,False
2025-01-14 11:00:00,114.53,2025-01-14,11,Tuesday,3,1,False
2025-01-14 12:00:00,112.37,2025-01-14,12,Tuesday,3,1,False
2025-01-14 13:00:00,111.63,2025-01-14,13,Tuesday,3,1,False
2025-01-14 14:00:00,116.44,2025-01-14,14,Tuesday,3,1,False
2025-01-14 15:00:00,129.11,2025-01-14,15,Tuesday,3,1,False
2025-01-14 16:00:00,145.13,2025-01-14,16,Tuesday,3,1,False
2025-01-14 17:00:00,169.66,2025-01-14,17,Tuesday,3,1,False
2025-01-14 18:00:00,188.31,2025-01-14,18,Tuesday,3,1,False
2025-01-14 19:00:00,189.54,2025-01-14,19,Tuesday,3,1,False
2025-01-14 20:00:00,154.0,2025-01-14,20,Tuesday,3,1,False
2025-01-14 21:00:00,127.62,2025-01-14,21,Tuesday,3,1,False
2025-01-14 22:00:00,135.31,2025-01-14,22,Tuesday,3,1,False
2025-01-14 23:00:00,122.27,2025-01-14,23,Tuesday,3,1,False
2025-01-15 00:00:00,119.33,2025-01-15,0,Wednesday,3,1,False
2025-01-15 01:00:00,122.4,2025-01-15,1,Wednesday,3,1,False
2025-01-15 02:00:00,118.6,2025-01-15,2,Wednesday,3,1,False
2025-01-15 03:00:00,109.76,2025-01-15,3,Wednesday,3,1,False
2025-01-15 04:00:00,111.77,2025-01-15,4,Wednesday,3,1,False
2025-01-15 05:00:00,118.13,2025-01-15,5,Wednesday,3,1,False
2025-01-15 06:00:00,135.56,2025-01-15,6,Wednesday,3,1,False
2025-01-15 07:00:00,192.04,2025-01-15,7,Wednesday,3,1,False
2025-01-15 08:00:00,275.0,2025-01-15,8,Wednesday,3,1,False
2025-01-15 09:00:00,250.0,2025-01-15,9,Wednesday,3,1,False
2025-01-15 10:00:00,179.56,2025-01-15,10,Wednesday,3,1,False
2025-01-15 11:00:00,169.1,2025-01-15,11,Wednesday,3,1,False
2025-01-15 12:00:00,166.26,2025-01-15,12,Wednesday,3,1,False
2025-01-15 13:00:00,156.64,2025-01-15,13,Wednesday,3,1,False
2025-01-15 14:00:00,143.49,2025-01-15,14,Wednesday,3,1,False
2025-01-15 15:00:00,140.65,2025-01-15,15,Wednesday,3,1,False
2025-01-15 16:00:00,135.0,2025-01-15,16,Wednesday,3,1,False
2025-01-15 17:00:00,191.02,2025-01-15,17,Wednesday,3,1,False
2025-01-15 18:00:00,221.91,2025-01-15,18,Wednesday,3,1,False
2025-01-15 19:00:00,215.0,2025-01-15,19,Wednesday,3,1,False
2025-01-15 20:00:00,168.78,2025-01-15,20,Wednesday,3,1,False
2025-01-15 21:00:00,150.97,2025-01-15,21,Wednesday,3,1,False
2025-01-15 22:00:00,138.77,2025-01-15,22,Wednesday,3,1,False
2025-01-15 23:00:00,123.9,2025-01-15,23,Wednesday,3,1,False
2025-01-16 00:00:00,124.33,2025-01-16,0,Thursday,3,1,False
2025-01-16 01:00:00,118.41,2025-01-16,1,Thursday,3,1,False
2025-01-16 02:00:00,114.0,2025-01-16,2,Thursday,3,1,False
2025-01-16 03:00:00,108.58,2025-01-16,3,Thursday,3,1,False
2025-01-16 04:00:00,108.59,2025-01-16,4,Thursday,3,1,False
2025-01-16 05:00:00,118.1,2025-01-16,5,Thursday,3,1,False
2025-01-16 06:00:00,130.8,2025-01-16,6,Thursday,3,1,False
2025-01-16 07:00:00,148.04,2025-01-16,7,Thursday,3,1,False
2025-01-16 08:00:00,199.94,2025-01-16,8,Thursday,3,1,False
2025-01-16 09:00:00,175.0,2025-01-16,9,Thursday,3,1,False
2025-01-16 10:00:00,151.9,2025-01-16,10,Thursday,3,1,False
2025-01-16 11:00:00,140.64,2025-01-16,11,Thursday,3,1,False
2025-01-16 12:00:00,131.13,2025-01-16,12,Thursday,3,1,False
2025-01-16 13:00:00,123.84,2025-01-16,13,Thursday,3,1,False
