MTU (CET/CEST),Day-ahead Price (EUR/MWh),Date,Hour,Weekday,Week,Month,Weekend
2022-01-05 06:00:00,169.04,2022-01-05,6,Wednesday,1,1,False
2022-01-05 07:00:00,215.98,2022-01-05,7,Wednesday,1,1,False
2022-01-05 08:00:00,211.13,2022-01-05,8,Wednesday,1,1,False
2022-01-05 09:00:00,226.52,2022-01-05,9,Wednesday,1,1,False
2022-01-05 10:00:00,224.45,2022-01-05,10,Wednesday,1,1,False
2022-01-05 11:00:00,202.8,2022-01-05,11,Wednesday,1,1,False
2022-01-05 12:00:00,205.0,2022-01-05,12,Wednesday,1,1,False
2022-01-05 13:00:00,197.34,2022-01-05,13,Wednesday,1,1,False
2022-01-05 14:00:00,195.6,2022-01-05,14,Wednesday,1,1,False
2022-01-05 15:00:00,200.0,2022-01-05,15,Wednesday,1,1,False
2022-01-05 16:00:00,206.07,2022-01-05,16,Wednesday,1,1,False
2022-01-05 17:00:00,242.1,2022-01-05,17,Wednesday,1,1,False
2022-01-05 18:00:00,265.0,2022-01-05,18,Wednesday,1,1,False
2022-01-05 19:00:00,265.0,2022-01-05,19,Wednesday,1,1,False
2022-01-05 20:00:00,241.93,2022-01-05,20,Wednesday,1,1,False
2022-01-05 21:00:00,218.95,2022-01-05,21,Wednesday,1,1,False
2022-01-05 22:00:00,207.46,2022-01-05,22,Wednesday,1,1,False
2022-01-05 23:00:00,200.0,2022-01-05,23,Wednesday,1,1,False
2022-01-06 00:00:00,207.15,2022-01-06,0,Thursday,1,1,False
2022-01-06 01:00:00,204.22,2022-01-06,1,Thursday,1,1,False
2022-01-06 02:00:00,191.82,2022-01-06,2,Thursday,1,1,False
2022-01-06 03:00:00,180.7,2022-01-06,3,Thursday,1,1,False
2022-01-06 04:00:00,170.1,2022-01-06,4,Thursday,1,1,False
2022-01-06 05:00:00,194.38,2022-01-06,5,Thursday,1,1,False
2022-01-06 06:00:00,204.22,2022-01-06,6,Thursday,1,1,False
2022-01-06 07:00:00,228.25,2022-01-06,7,Thursday,1,1,False
2022-01-06 08:00:00,240.98,2022-01-06,8,Thursday,1,1,False
2022-01-06 09:00:00,257.44,2022-01-06,9,Thursday,1,1,False
2022-01-06 10:00:00,245.24,2022-01-06,10,Thursday,1,1,False
2022-01-06 11:00:00,231.9,2022-01-06,11,Thursday,1,1,False
2022-01-06 12:00:00,226.0,2022-01-06,12,Thursday,1,1,False
2022-01-06 13:00:00,209.2,2022-01-06,13,Thursday,1,1,False
2022-01-06 14:00:00,216.06,2022-01-06,14,Thursday,1,1,False
2022-01-06 15:00:00,230.77,2022-01-06,15,Thursday,1,1,False
2022-01-06 16:00:00,245.95,2022-01-06,16,Thursday,1,1,False
2022-01-06 17:00:00,274.11,2022-01-06,17,Thursday,1,1,False
2022-01-06 18:00:00,273.44,2022-01-06,18,Thursday,1,1,False
2022-01-06 19:00:00,278.36,2022-01-06,19,Thursday,1,1,False
2022-01-06 20:00:00,251.71,2022-01-06,20,Thursday,1,1,False
2022-01-06 21:00:00,229.96,2022-01-06,21,Thursday,1,1,False
2022-01-06 22:00:00,216.44,2022-01-06,22,Thursday,1,1,False
2022-01-06 23:00:00,210.0,2022-01-06,23,Thursday,1,1,False
2022-01-07 00:00:00,213.47,2022-01-07,0,Friday,1,1,False
2022-01-07 01:00:00,189.0,2022-01-07,1,Friday,1,1,False
2022-01-07 02:00:00,180.0,2022-01-07,2,Friday,1,1,False
2022-01-07 03:00:00,164.9,2022-01-07,3,Friday,1,1,False
2022-01-07 04:00:00,162.8,2022-01-07,4,Friday,1,1,False
2022-01-07 05:00:00,165.0,2022-01-07,5,Friday,1,1,False
2022-01-07 06:00:00,165.2,2022-01-07,6,Friday,1,1,False
2022-01-07 07:00:00,215.89,2022-01-07,7,Friday,1,1,False
2022-01-07 08:00:00,254.19,2022-01-07,8,Friday,1,1,False
2022-01-07 09:00:00,257.24,2022-01-07,9,Friday,1,1,False
2022-01-07 10:00:00,254.18,2022-01-07,10,Friday,1,1,False
2022-01-07 11:00:00,241.22,2022-01-07,11,Friday,1,1,False
2022-01-07 12:00:00,240.2,2022-01-07,12,Friday,1,1,False
2022-01-07 13:00:00,212.69,2022-01-07,13,Friday,1,1,False
2022-01-07 14:00:00,207.05,2022-01-07,14,Friday,1,1,False
2022-01-07 15:00:00,210.11,2022-01-07,15,Friday,1,1,False
2022-01-07 16:00:00,220.21,2022-01-07,16,Friday,1,1,False
2022-01-07 17:00:00,243.84,2022-01-07,17,Friday,1,1,False
2022-01-07 18:00:00,260.0,2022-01-07,18,Friday,1,1,False
2022-01-07 19:00:00,250.0,2022-01-07,19,Friday,1,1,False
2022-01-07 20:00:00,239.09,2022-01-07,20,Friday,1,1,False
2022-01-07 21:00:00,213.81,2022-01-07,21,Friday,1,1,False
2022-01-07 22:00:00,216.13,2022-01-07,22,Friday,1,1,False
2022-01-07 23:00:00,205.74,2022-01-07,23,Friday,1,1,False
2022-01-08 00:00:00,184.96,2022-01-08,0,Saturday,1,1,True
2022-01-08 01:00:00,162.79,2022-01-08,1,Saturday,1,1,True
2022-01-08 02:00:00,166.0,2022-01-08,2,Saturday,1,1,True
2022-01-08 03:00:00,161.63,2022-01-08,3,Saturday,1,1,True
2022-01-08 04:00:00,160.0,2022-01-08,4,Saturday,1,1,True
2022-01-08 05:00:00,154.3,2022-01-08,5,Saturday,1,1,True
2022-01-08 06:00:00,166.0,2022-01-08,6,Saturday,1,1,True
2022-01-08 07:00:00,182.91,2022-01-08,7,Saturday,1,1,True
2022-01-08 08:00:00,215.89,2022-01-08,8,Saturday,1,1,True
2022-01-08 09:00:00,231.0,2022-01-08,9,Saturday,1,1,True
2022-01-08 10:00:00,228.95,2022-01-08,10,Saturday,1,1,True
2022-01-08 11:00:00,215.39,2022-01-08,11,Saturday,1,1,True
2022-01-08 12:00:00,206.68,2022-01-08,12,Saturday,1,1,True
2022-01-08 13:00:00,185.0,2022-01-08,13,Saturday,1,1,True
2022-01-08 14:00:00,169.52,2022-01-08,14,Saturday,1,1,True
2022-01-08 15:00:00,162.8,2022-01-08,15,Saturday,1,1,True
2022-01-08 16:00:00,161.73,2022-01-08,16,Saturday,1,1,True
2022-01-08 17:00:00,189.9,2022-01-08,17,Saturday,1,1,True
2022-01-08 18:00:00,189.16,2022-01-08,18,Saturday,1,1,True
2022-01-08 19:00:00,185.53,2022-01-08,19,Saturday,1,1,True
2022-01-08 20:00:00,159.47,2022-01-08,20,Saturday,1,1,True
2022-01-08 21:00:00,126.09,2022-01-08,21,Saturday,1,1,True
2022-01-08 22:00:00,123.73,2022-01-08,22,Saturday,1,1,True
2022-01-08 23:00:00,147.94,2022-01-08,23,Saturday,1,1,True
2022-01-09 00:00:00,109.18,2022-01-09,0,Sunday,1,1,True
2022-01-09 01:00:00,89.61,2022-01-09,1,Sunday,1,1,True
2022-01-09 02:00:00,80.24,2022-01-09,2,Sunday,1,1,True
2022-01-09 03:00:00,55.46,2022-01-09,3,Sunday,1,1,True
2022-01-09 04:00:00,45.82,2022-01-09,4,Sunday,1,1,True
2022-01-09 05:00:00,48.5,2022-01-09,5,Sunday,1,1,True
2022-01-09 06:00:00,74.29,2022-01-09,6,Sunday,1,1,True
2022-01-09 07:00:00,89.78,2022-01-09,7,Sunday,1,1,True
2022-01-09 08:00:00,104.79,2022-01-09,8,Sunday,1,1,True
2022-01-09 09:00:00,147.36,2022-01-09,9,Sunday,1,1,True
2022-01-09 10:00:00,149.48,2022-01-09,10,Sunday,1,1,True
2022-01-09 11:00:00,157.71,2022-01-09,11,Sunday,1,1,True
2022-01-09 12:00:00,167.63,2022-01-09,12,Sunday,1,1,True
2022-01-09 13:00:00,165.06,2022-01-09,13,Sunday,1,1,True
2022-01-09 14:00:00,170.09,2022-01-09,14,Sunday,1,1,True
2022-01-09 15:00:00,189.04,2022-01-09,15,Sunday,1,1,True
2022-01-09 16:00:00,190.96,2022-01-09,16,Sunday,1,1,True
2022-01-09 17:00:00,223.3,2022-01-09,17,Sunday,1,1,True
2022-01-09 18:00:00,243.94,2022-01-09,18,Sunday,1,1,True
2022-01-09 19:00:00,240.0,2022-01-09,19,Sunday,1,1,True
2022-01-09 20:00:00,230.82,2022-01-09,20,Sunday,1,1,True
2022-01-09 21:00:00,214.02,2022-01-09,21,Sunday,1,1,True
2022-01-09 22:00:00,215.88,2022-01-09,22,Sunday,1,1,True
2022-01-09 23:00:00,203.8,2022-01-09,23,Sunday,1,1,True
2022-01-10 00:00:00,196.23,2022-01-10,0,Monday,2,1,False
2022-01-10 01:00:00,191.85,2022-01-10,1,Monday,2,1,False
2022-01-10 02:00:00,195.91,2022-01-10,2,Monday,2,1,False
2022-01-10 03:00:00,186.66,2022-01-10,3,Monday,2,1,False
2022-01-10 04:00:00,178.04,2022-01-10,4,Monday,2,1,False
2022-01-10 05:00:00,191.65,2022-01-10,5,Monday,2,1,False
2022-01-10 06:00:00,237.44,2022-01-10,6,Monday,2,1,False
2022-01-10 07:00:00,299.95,2022-01-10,7,Monday,2,1,False
2022-01-10 08:00:00,313.92,2022-01-10,8,Monday,2,1,False
2022-01-10 09:00:00,315.0,2022-01-10,9,Monday,2,1,False
2022-01-10 10:00:00,310.41,2022-01-10,10,Monday,2,1,False
2022-01-10 11:00:00,310.08,2022-01-10,11,Monday,2,1,False
2022-01-10 12:00:00,300.0,2022-01-10,12,Monday,2,1,False
2022-01-10 13:00:00,297.01,2022-01-10,13,Monday,2,1,False
2022-01-10 14:00:00,299.96,2022-01-10,14,Monday,2,1,False
2022-01-10 15:00:00,302.73,2022-01-10,15,Monday,2,1,False
2022-01-10 16:00:00,297.97,2022-01-10,16,Monday,2,1,False
2022-01-10 17:00:00,313.79,2022-01-10,17,Monday,2,1,False
2022-01-10 18:00:00,310.82,2022-01-10,18,Monday,2,1,False
2022-01-10 19:00:00,294.98,2022-01-10,19,Monday,2,1,False
2022-01-10 20:00:00,267.45,2022-01-10,20,Monday,2,1,False
2022-01-10 21:00:00,242.23,2022-01-10,21,Monday,2,1,False
2022-01-10 22:00:00,217.03,2022-01-10,22,Monday,2,1,False
2022-01-10 23:00:00,198.93,2022-01-10,23,Monday,2,1,False
2022-01-11 00:00:00,210.34,2022-01-11,0,Tuesday,2,1,False
2022-01-11 01:00:00,202.42,2022-01-11,1,Tuesday,2,1,False
2022-01-11 02:00:00,197.6,2022-01-11,2,Tuesday,2,1,False
2022-01-11 03:00:00,193.0,2022-01-11,3,Tuesday,2,1,False
2022-01-11 04:00:00,194.9,2022-01-11,4,Tuesday,2,1,False
2022-01-11 05:00:00,204.45,2022-01-11,5,Tuesday,2,1,False
2022-01-11 06:00:00,230.92,2022-01-11,6,Tuesday,2,1,False
2022-01-11 07:00:00,286.61,2022-01-11,7,Tuesday,2,1,False
2022-01-11 08:00:00,300.02,2022-01-11,8,Tuesday,2,1,False
2022-01-11 09:00:00,297.16,2022-01-11,9,Tuesday,2,1,False
2022-01-11 10:00:00,277.02,2022-01-11,10,Tuesday,2,1,False
2022-01-11 11:00:00,261.69,2022-01-11,11,Tuesday,2,1,False
2022-01-11 12:00:00,249.44,2022-01-11,12,Tuesday,2,1,False
2022-01-11 13:00:00,247.7,2022-01-11,13,Tuesday,2,1,False
2022-01-11 14:00:00,255.01,2022-01-11,14,Tuesday,2,1,False
2022-01-11 15:00:00,277.9,2022-01-11,15,Tuesday,2,1,False
2022-01-11 16:00:00,289.94,2022-01-11,16,Tuesday,2,1,False
2022-01-11 17:00:00,316.4,2022-01-11,17,Tuesday,2,1,False
2022-01-11 18:00:00,315.9,2022-01-11,18,Tuesday,2,1,False
2022-01-11 19:00:00,309.2,2022-01-11,19,Tuesday,2,1,False
2022-01-11 20:00:00,285.33,2022-01-11,20,Tuesday,2,1,False
2022-01-11 21:00:00,245.0,2022-01-11,21,Tuesday,2,1,False
2022-01-11 22:00:00,235.22,2022-01-11,22,Tuesday,2,1,False
2022-01-11 23:00:00,211.84,2022-01-11,23,Tuesday,2,1,False
2022-01-12 00:00:00,196.65,2022-01-12,0,Wednesday,2,1,False
2022-01-12 01:00:00,187.1,2022-01-12,1,Wednesday,2,1,False
2022-01-12 02:00:00,184.27,2022-01-12,2,Wednesday,2,1,False
2022-01-12 03:00:00,179.58,2022-01-12,3,Wednesday,2,1,False
2022-01-12 04:00:00,178.33,2022-01-12,4,Wednesday,2,1,False
2022-01-12 05:00:00,193.5,2022-01-12,5,Wednesday,2,1,False
2022-01-12 06:00:00,236.76,2022-01-12,6,Wednesday,2,1,False
2022-01-12 07:00:00,273.18,2022-01-12,7,Wednesday,2,1,False
2022-01-12 08:00:00,300.1,2022-01-12,8,Wednesday,2,1,False
2022-01-12 09:00:00,292.74,2022-01-12,9,Wednesday,2,1,False
2022-01-12 10:00:00,275.5,2022-01-12,10,Wednesday,2,1,False
2022-01-12 11:00:00,258.65,2022-01-12,11,Wednesday,2,1,False
2022-01-12 12:00:00,245.11,2022-01-12,12,Wednesday,2,1,False
2022-01-12 13:00:00,232.08,2022-01-12,13,Wednesday,2,1,False
2022-01-12 14:00:00,234.77,2022-01-12,14,Wednesday,2,1,False
2022-01-12 15:00:00,240.01,2022-01-12,15,Wednesday,2,1,False
2022-01-12 16:00:00,255.0,2022-01-12,16,Wednesday,2,1,False
2022-01-12 17:00:00,284.82,2022-01-12,17,Wednesday,2,1,False
2022-01-12 18:00:00,285.97,2022-01-12,18,Wednesday,2,1,False
2022-01-12 19:00:00,269.03,2022-01-12,19,Wednesday,2,1,False
2022-01-12 20:00:00,253.1,2022-01-12,20,Wednesday,2,1,False
2022-01-12 21:00:00,222.79,2022-01-12,21,Wednesday,2,1,False
2022-01-12 22:00:00,213.64,2022-01-12,22,Wednesday,2,1,False
2022-01-12 23:00:00,200.22,2022-01-12,23,Wednesday,2,1,False
2022-01-13 00:00:00,190.0,2022-01-13,0,Thursday,2,1,False
2022-01-13 01:00:00,188.72,2022-01-13,1,Thursday,2,1,False
2022-01-13 02:00:00,187.87,2022-01-13,2,Thursday,2,1,False
2022-01-13 03:00:00,182.88,2022-01-13,3,Thursday,2,1,False
2022-01-13 04:00:00,186.65,2022-01-13,4,Thursday,2,1,False
2022-01-13 05:00:00,187.42,2022-01-13,5,Thursday,2,1,False
2022-01-13 06:00:00,195.09,2022-01-13,6,Thursday,2,1,False
2022-01-13 07:00:00,236.26,2022-01-13,7,Thursday,2,1,False
2022-01-13 08:00:00,243.53,2022-01-13,8,Thursday,2,1,False
2022-01-13 09:00:00,257.58,2022-01-13,9,Thursday,2,1,False
2022-01-13 10:00:00,254.17,2022-01-13,10,Thursday,2,1,False
2022-01-13 11:00:00,230.0,2022-01-13,11,Thursday,2,1,False
2022-01-13 12:00:00,223.12,2022-01-13,12,Thursday,2,1,False
2022-01-13 13:00:00,214.0,2022-01-13,13,Thursday,2,1,False
2022-01-13 14:00:00,214.88,2022-01-13,14,Thursday,2,1,False
2022-01-13 15:00:00,221.65,2022-01-13,15,Thursday,2,1,False
2022-01-13 16:00:00,243.44,2022-01-13,16,Thursday,2,1,False
2022-01-13 17:00:00,266.3,2022-01-13,17,Thursday,2,1,False
2022-01-13 18:00:00,274.0,2022-01-13,18,Thursday,2,1,False
2022-01-13 19:00:00,262.95,2022-01-13,19,Thursday,2,1,False
2022-01-13 20:00:00,252.46,2022-01-13,20,Thursday,2,1,False
2022-01-13 21:00:00,230.1,2022-01-13,21,Thursday,2,1,False
2022-01-13 22:00:00,217.65,2022-01-13,22,Thursday,2,1,False
2022-01-13 23:00:00,207.99,2022-01-13,23,Thursday,2,1,False
2022-01-14 00:00:00,205.0,2022-01-14,0,Friday,2,1,False
2022-01-14 01:00:00,199.96,2022-01-14,1,Friday,2,1,False
2022-01-14 02:00:00,196.42,2022-01-14,2,Friday,2,1,False
2022-01-14 03:00:00,192.77,2022-01-14,3,Friday,2,1,False
2022-01-14 04:00:00,192.43,2022-01-14,4,Friday,2,1,False
2022-01-14 05:00:00,197.6,2022-01-14,5,Friday,2,1,False
2022-01-14 06:00:00,218.9,2022-01-14,6,Friday,2,1,False
2022-01-14 07:00:00,259.24,2022-01-14,7,Friday,2,1,False
2022-01-14 08:00:00,284.66,2022-01-14,8,Friday,2,1,False
2022-01-14 09:00:00,292.5,2022-01-14,9,Friday,2,1,False
2022-01-14 10:00:00,274.1,2022-01-14,10,Friday,2,1,False
2022-01-14 11:00:00,256.54,2022-01-14,11,Friday,2,1,False
2022-01-14 12:00:00,243.74,2022-01-14,12,Friday,2,1,False
2022-01-14 13:00:00,217.97,2022-01-14,13,Friday,2,1,False
2022-01-14 14:00:00,213.01,2022-01-14,14,Friday,2,1,False
2022-01-14 15:00:00,220.0,2022-01-14,15,Friday,2,1,False
2022-01-14 16:00:00,238.05,2022-01-14,16,Friday,2,1,False
2022-01-14 17:00:00,262.0,2022-01-14,17,Friday,2,1,False
2022-01-14 18:00:00,280.67,2022-01-14,18,Friday,2,1,False
2022-01-14 19:00:00,269.0,2022-01-14,19,Friday,2,1,False
2022-01-14 20:00:00,243.07,2022-01-14,20,Friday,2,1,False
2022-01-14 21:00:00,225.61,2022-01-14,21,Friday,2,1,False
2022-01-14 22:00:00,216.68,2022-01-14,22,Friday,2,1,False
2022-01-14 23:00:00,205.96,2022-01-14,23,Friday,2,1,False
2022-01-15 00:00:00,222.01,2022-01-15,0,Saturday,2,1,True
2022-01-15 01:00:00,214.92,2022-01-15,1,Saturday,2,1,True
2022-01-15 02:00:00,209.61,2022-01-15,2,Saturday,2,1,True
2022-01-15 03:00:00,196.7,2022-01-15,3,Saturday,2,1,True
2022-01-15 04:00:00,193.04,2022-01-15,4,Saturday,2,1,True
2022-01-15 05:00:00,195.05,2022-01-15,5,Saturday,2,1,True
2022-01-15 06:00:00,200.9,2022-01-15,6,Saturday,2,1,True
2022-01-15 07:00:00,217.21,2022-01-15,7,Saturday,2,1,True
2022-01-15 08:00:00,223.76,2022-01-15,8,Saturday,2,1,True
2022-01-15 09:00:00,230.0,2022-01-15,9,Saturday,2,1,True
2022-01-15 10:00:00,222.39,2022-01-15,10,Saturday,2,1,True
2022-01-15 11:00:00,214.92,2022-01-15,11,Saturday,2,1,True
2022-01-15 12:00:00,208.43,2022-01-15,12,Saturday,2,1,True
2022-01-15 13:00:00,200.0,2022-01-15,13,Saturday,2,1,True
2022-01-15 14:00:00,203.09,2022-01-15,14,Saturday,2,1,True
2022-01-15 15:00:00,213.98,2022-01-15,15,Saturday,2,1,True
2022-01-15 16:00:00,226.32,2022-01-15,16,Saturday,2,1,True
2022-01-15 17:00:00,260.0,2022-01-15,17,Saturday,2,1,True
2022-01-15 18:00:00,267.03,2022-01-15,18,Saturday,2,1,True
2022-01-15 19:00:00,261.41,2022-01-15,19,Saturday,2,1,True
2022-01-15 20:00:00,243.62,2022-01-15,20,Saturday,2,1,True
2022-01-15 21:00:00,227.85,2022-01-15,21,Saturday,2,1,True
2022-01-15 22:00:00,222.66,2022-01-15,22,Saturday,2,1,True
2022-01-15 23:00:00,217.0,2022-01-15,23,Saturday,2,1,True
2022-01-16 00:00:00,225.92,2022-01-16,0,Sunday,2,1,True
2022-01-16 01:00:00,216.0,2022-01-16,1,Sunday,2,1,True
2022-01-16 02:00:00,207.62,2022-01-16,2,Sunday,2,1,True
2022-01-16 03:00:00,197.22,2022-01-16,3,Sunday,2,1,True
2022-01-16 04:00:00,186.7,2022-01-16,4,Sunday,2,1,True
2022-01-16 05:00:00,186.6,2022-01-16,5,Sunday,2,1,True
2022-01-16 06:00:00,198.01,2022-01-16,6,Sunday,2,1,True
2022-01-16 07:00:00,200.03,2022-01-16,7,Sunday,2,1,True
2022-01-16 08:00:00,200.0,2022-01-16,8,Sunday,2,1,True
2022-01-16 09:00:00,204.86,2022-01-16,9,Sunday,2,1,True
2022-01-16 10:00:00,204.5,2022-01-16,10,Sunday,2,1,True
2022-01-16 11:00:00,204.43,2022-01-16,11,Sunday,2,1,True
2022-01-16 12:00:00,205.21,2022-01-16,12,Sunday,2,1,True
2022-01-16 13:00:00,195.02,2022-01-16,13,Sunday,2,1,True
2022-01-16 14:00:00,191.9,2022-01-16,14,Sunday,2,1,True
