Price,Forecasted load,Load,Renewables,Hydro,Nuclear,Lignite,Hard coal,Natural gas,Fuel oil,hour_1,hour_2,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23,dayofweek_1,dayofweek_2,dayofweek_3,dayofweek_4,dayofweek_5,dayofweek_6,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12
0.98,43400.0,42924.0,17.589,8.443,28.49,,0.0,0.503,0.12,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
0.44,43600.0,41851.0,18.217,8.367,28.63,,0.0,0.511,0.12,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
0.44,41350.0,40570.0,17.934,8.328,29.146,,0.0,0.522,0.12,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
0.88,39700.0,39686.0,17.12,8.265,28.722,,0.0,0.522,0.12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
3.25,38150.0,38837.0,15.618,8.321,29.121,,0.0,0.531,0.12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
6.31,37800.0,38691.0,13.205,8.622,31.536,,0.0,0.532,0.119,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
9.76,39000.0,39482.0,10.059,8.95,33.83,,0.0,0.527,0.119,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
14.99,41000.0,40090.0,6.779,9.745,34.955,,0.0,0.519,0.119,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
11.76,40250.0,39338.0,4.95,10.45,34.417,,0.0,0.519,0.119,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
18.22,40150.0,39381.0,5.426,10.842,35.098,,0.0,0.508,0.12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
33.9,40800.0,41315.0,6.317,10.711,35.852,,0.0,0.506,0.12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
38.28,43000.0,41259.0,6.689,10.888,36.101,,0.0,0.499,0.12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
15.91,40300.0,38536.0,6.808,10.203,35.091,,0.0,0.493,0.12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
11.86,37000.0,36175.0,6.566,9.941,33.32,,0.0,0.494,0.123,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
10.19,35850.0,34748.0,6.088,9.652,32.363,,0.0,0.497,0.124,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
9.91,33000.0,32737.0,5.67,9.335,32.23,,0.0,0.5,0.124,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
8.34,31550.0,31624.0,5.251,9.256,32.276,,0.0,0.499,0.124,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
9.81,31350.0,31923.0,4.948,9.49,32.374,,0.0,0.497,0.124,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
21.73,32050.0,32464.0,5.15,9.685,33.232,,0.0,0.497,0.124,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
13.07,32750.0,33468.0,5.989,9.608,33.251,,0.0,0.497,0.124,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
12.95,35100.0,35286.0,7.674,9.386,32.867,,0.0,0.499,0.124,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
6.4,37250.0,37245.0,10.218,8.518,30.589,,0.0,0.498,0.123,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
0.0,38600.0,38513.0,12.887,7.415,27.11,,0.0,0.496,0.12,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
-10.37,38850.0,38911.0,11.386,7.079,25.45,,0.0,0.496,0.12,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
-16.69,40050.0,41013.0,12.635,6.962,23.827,,0.0,0.49,0.12,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
-22.76,40450.0,40073.0,13.376,6.986,22.106,,0.0,0.491,0.12,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
-18.79,38800.0,38520.0,13.101,7.123,21.539,,0.0,0.49,0.119,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
-11.64,37550.0,37286.0,12.152,7.32,21.872,,0.0,0.49,0.122,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
-0.41,36300.0,36171.0,10.649,7.411,24.569,,0.0,0.491,0.123,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
0.83,36050.0,36935.0,12.079,7.715,26.081,,0.0,0.491,0.122,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
7.1,37050.0,38368.0,9.023,8.598,29.37,,0.0,0.491,0.122,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
11.1,38400.0,39114.0,5.676,9.174,33.612,,0.0,0.49,0.122,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
35.0,38300.0,37965.0,3.891,10.031,35.606,,0.0,0.491,0.122,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
26.85,38250.0,38130.0,4.036,10.072,36.161,,0.0,0.492,0.122,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
36.92,39350.0,39949.0,4.39,10.451,36.216,,0.0,0.492,0.122,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
41.46,41600.0,40233.0,4.557,10.559,36.38,,0.0,0.476,0.123,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
35.01,38950.0,37717.0,4.749,10.083,36.082,,0.0,0.491,0.124,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
17.85,36250.0,35438.0,5.097,9.575,35.426,,0.0,0.508,0.124,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
24.06,34750.0,33508.0,4.697,9.549,34.729,,0.0,0.515,0.149,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
17.39,31900.0,31367.0,4.394,9.424,33.604,,0.0,0.516,0.256,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
11.66,30250.0,30137.0,4.409,8.686,33.047,,0.0,0.516,0.256,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
7.55,29650.0,29815.0,4.458,8.616,33.133,,0.0,0.518,0.255,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
17.61,29900.0,29575.0,4.636,8.364,33.061,,0.0,0.512,0.256,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
4.79,30200.0,30172.0,5.265,8.034,29.27,,0.0,0.506,0.255,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
2.35,31850.0,32036.0,6.314,7.631,27.159,,0.0,0.506,0.251,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
-2.78,34150.0,34647.0,5.919,7.217,26.841,,0.0,0.505,0.185,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
-23.49,36100.0,36745.0,6.972,6.926,24.372,,0.0,0.5,0.124,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
-39.97,37500.0,38553.0,7.832,6.759,24.246,,0.0,0.495,0.124,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
-27.61,39000.0,41072.0,8.329,7.11,23.94,,0.0,0.494,0.124,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
-66.52,39800.0,39833.0,8.444,6.617,23.034,,0.0,0.495,0.124,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
-87.29,37550.0,37794.0,8.323,6.435,23.104,,0.0,0.494,0.124,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
-64.39,35900.0,36833.0,8.108,6.503,22.967,,0.0,0.498,0.123,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
-26.87,34850.0,35865.0,7.291,6.785,23.932,,0.0,0.497,0.123,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
0.0,34950.0,35887.0,9.668,7.155,26.505,,0.0,0.496,0.123,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
21.23,36150.0,38237.0,9.221,8.388,31.577,,0.0,0.503,0.123,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
35.0,38200.0,39814.0,7.07,9.539,34.277,,0.0,0.504,0.123,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
39.53,38250.0,39257.0,4.818,9.888,36.14,,0.0,0.503,0.124,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
61.5,38250.0,39266.0,3.67,10.353,37.621,,0.0,0.505,0.124,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
49.18,39400.0,40344.0,3.367,10.412,37.746,,0.0,0.51,0.124,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
39.68,40900.0,40097.0,3.324,10.33,38.155,,0.0,0.514,0.123,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
28.33,38100.0,37666.0,3.224,9.651,38.135,,0.0,0.52,0.124,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
27.11,35650.0,35511.0,3.135,8.954,38.197,,0.0,0.519,0.124,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
26.53,34750.0,34111.0,3.031,8.795,38.39,,0.0,0.41,0.124,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
25.57,32550.0,32276.0,2.914,8.675,38.098,,0.0,0.404,0.124,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
28.22,31450.0,31794.0,2.715,8.809,37.985,,0.0,0.404,0.124,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
34.0,33000.0,33716.0,2.507,9.113,38.691,,0.0,0.404,0.124,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
32.06,36550.0,37253.0,2.802,9.585,39.069,,0.0,0.404,0.124,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
49.35,41250.0,41582.0,3.562,9.865,39.845,,0.0,0.406,0.121,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
50.0,44450.0,44505.0,5.609,9.5,39.208,,0.0,0.411,0.12,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
38.03,46100.0,45520.0,8.777,9.084,38.316,,0.0,0.414,0.12,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
11.7,46400.0,45547.0,11.908,8.019,36.587,,0.0,0.416,0.12,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1.52,46450.0,45604.0,13.536,7.627,35.546,,0.0,0.414,0.12,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
-0.01,47350.0,45867.0,10.668,7.377,35.442,,0.0,0.376,0.12,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
-0.03,47650.0,45002.0,10.697,7.079,33.551,,0.0,0.372,0.12,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
-0.01,46000.0,44485.0,11.295,6.887,33.396,,0.0,0.372,0.12,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.0,44950.0,43365.0,14.914,7.0,33.442,,0.0,0.371,0.12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3.08,44050.0,42798.0,13.878,7.248,34.341,,0.0,0.368,0.122,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
12.06,43400.0,42568.0,11.37,7.585,35.534,,0.0,0.367,0.122,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
17.93,43950.0,44366.0,8.66,8.726,36.853,,0.0,0.365,0.121,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
32.14,45300.0,45796.0,6.343,9.445,38.285,,0.0,0.363,0.121,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
35.0,43850.0,43890.0,4.799,9.413,38.929,,0.0,0.359,0.121,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
38.03,42150.0,42548.0,4.922,9.534,39.099,,0.0,0.357,0.121,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
39.68,41950.0,43395.0,5.491,9.573,39.346,,0.0,0.358,0.123,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
35.01,43550.0,43047.0,6.425,9.458,39.363,,0.0,0.36,0.124,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
11.1,40850.0,39816.0,7.033,8.658,37.647,,0.0,0.394,0.124,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
5.0,37650.0,37539.0,7.47,8.449,37.791,,0.0,0.402,0.124,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
4.16,36850.0,36221.0,7.76,8.218,37.713,,0.0,0.402,0.124,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2.0,34600.0,34367.0,8.252,7.812,36.832,,0.0,0.402,0.124,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.01,33500.0,33576.0,8.072,7.764,36.346,,0.0,0.402,0.124,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.49,34900.0,34967.0,7.801,8.042,36.797,,0.0,0.402,0.124,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.09,38150.0,38398.0,7.478,8.573,37.517,,0.0,0.402,0.121,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
22.0,42850.0,42707.0,7.192,8.871,39.07,,0.0,0.405,0.12,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
26.63,45550.0,45580.0,7.491,8.874,39.055,,0.0,0.564,0.12,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
7.67,46300.0,46851.0,8.1,8.257,37.443,,0.0,0.587,0.12,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
-0.02,45950.0,47468.0,6.481,7.77,35.983,,0.0,0.594,0.12,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
-5.47,46150.0,48074.0,7.097,7.534,35.151,,0.0,0.587,0.12,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
-26.85,46500.0,49221.0,7.71,7.49,34.377,,0.0,0.532,0.12,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
-29.66,46700.0,48019.0,8.211,7.407,34.235,,0.0,0.584,0.12,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
-29.64,44650.0,46723.0,7.974,7.074,33.822,,0.0,0.583,0.12,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
-11.42,43750.0,45256.0,7.503,7.178,34.073,,0.0,0.515,0.12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
-0.01,42750.0,44252.0,7.273,7.881,35.294,,0.0,0.442,0.12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
5.72,42350.0,44119.0,9.197,8.69,37.726,,0.0,0.415,0.122,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
24.64,43000.0,45631.0,8.043,9.811,38.578,,0.0,0.413,0.121,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
39.01,44950.0,46939.0,6.401,10.094,39.531,,0.0,0.41,0.12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
21.96,43900.0,44881.0,5.023,10.029,39.758,,0.0,0.407,0.12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
35.0,42300.0,43626.0,4.509,9.93,39.713,,0.0,0.405,0.12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
35.0,42600.0,44482.0,4.142,9.918,39.836,,0.0,0.405,0.12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
28.07,43800.0,44037.0,3.951,9.771,39.893,,0.0,0.404,0.12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
17.84,41950.0,41010.0,3.953,9.285,39.945,,0.0,0.406,0.12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
14.99,39350.0,38609.0,3.819,8.566,39.021,,0.0,0.407,0.122,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
12.03,38150.0,37269.0,3.62,8.758,39.058,,0.0,0.407,0.124,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
10.96,35700.0,35570.0,3.281,8.87,39.429,,0.0,0.408,0.124,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
11.0,34350.0,34891.0,3.096,9.04,39.521,,0.0,0.407,0.124,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
16.55,35150.0,36552.0,2.998,9.185,39.49,,0.0,0.407,0.124,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
17.27,38350.0,39755.0,3.193,9.43,39.779,,0.0,0.407,0.121,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
