"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"09/02/2025 17:00:00 - 09/02/2025 18:00:00","BZN|SI","Without sequence","158.59","",""
"09/02/2025 18:00:00 - 09/02/2025 19:00:00","BZN|SI","Without sequence","172.64","",""
"09/02/2025 19:00:00 - 09/02/2025 20:00:00","BZN|SI","Without sequence","172.27","",""
"09/02/2025 20:00:00 - 09/02/2025 21:00:00","BZN|SI","Without sequence","163.01","",""
"09/02/2025 21:00:00 - 09/02/2025 22:00:00","BZN|SI","Without sequence","144.24","",""
"09/02/2025 22:00:00 - 09/02/2025 23:00:00","BZN|SI","Without sequence","143.0","",""
"09/02/2025 23:00:00 - 10/02/2025 00:00:00","BZN|SI","Without sequence","129.24","",""
"10/02/2025 00:00:00 - 10/02/2025 01:00:00","BZN|SI","Without sequence","120.27","",""
"10/02/2025 01:00:00 - 10/02/2025 02:00:00","BZN|SI","Without sequence","115.7","",""
"10/02/2025 02:00:00 - 10/02/2025 03:00:00","BZN|SI","Without sequence","112.98","",""
"10/02/2025 03:00:00 - 10/02/2025 04:00:00","BZN|SI","Without sequence","108.76","",""
"10/02/2025 04:00:00 - 10/02/2025 05:00:00","BZN|SI","Without sequence","108.37","",""
"10/02/2025 05:00:00 - 10/02/2025 06:00:00","BZN|SI","Without sequence","117.36","",""
"10/02/2025 06:00:00 - 10/02/2025 07:00:00","BZN|SI","Without sequence","159.91","",""
"10/02/2025 07:00:00 - 10/02/2025 08:00:00","BZN|SI","Without sequence","179.23","",""
"10/02/2025 08:00:00 - 10/02/2025 09:00:00","BZN|SI","Without sequence","181.36","",""
"10/02/2025 09:00:00 - 10/02/2025 10:00:00","BZN|SI","Without sequence","163.18","",""
"10/02/2025 10:00:00 - 10/02/2025 11:00:00","BZN|SI","Without sequence","160.0","",""
"10/02/2025 11:00:00 - 10/02/2025 12:00:00","BZN|SI","Without sequence","146.22","",""
"10/02/2025 12:00:00 - 10/02/2025 13:00:00","BZN|SI","Without sequence","128.08","",""
"10/02/2025 13:00:00 - 10/02/2025 14:00:00","BZN|SI","Without sequence","123.51","",""
"10/02/2025 14:00:00 - 10/02/2025 15:00:00","BZN|SI","Without sequence","132.26","",""
"10/02/2025 15:00:00 - 10/02/2025 16:00:00","BZN|SI","Without sequence","166.62","",""
"10/02/2025 16:00:00 - 10/02/2025 17:00:00","BZN|SI","Without sequence","185.0","",""
"10/02/2025 17:00:00 - 10/02/2025 18:00:00","BZN|SI","Without sequence","191.9","",""
"10/02/2025 18:00:00 - 10/02/2025 19:00:00","BZN|SI","Without sequence","195.32","",""
"10/02/2025 19:00:00 - 10/02/2025 20:00:00","BZN|SI","Without sequence","186.1","",""
"10/02/2025 20:00:00 - 10/02/2025 21:00:00","BZN|SI","Without sequence","181.01","",""
"10/02/2025 21:00:00 - 10/02/2025 22:00:00","BZN|SI","Without sequence","160.36","",""
"10/02/2025 22:00:00 - 10/02/2025 23:00:00","BZN|SI","Without sequence","157.0","",""
"10/02/2025 23:00:00 - 11/02/2025 00:00:00","BZN|SI","Without sequence","128.4","",""
"11/02/2025 00:00:00 - 11/02/2025 01:00:00","BZN|SI","Without sequence","130.81","",""
"11/02/2025 01:00:00 - 11/02/2025 02:00:00","BZN|SI","Without sequence","121.76","",""
"11/02/2025 02:00:00 - 11/02/2025 03:00:00","BZN|SI","Without sequence","122.09","",""
"11/02/2025 03:00:00 - 11/02/2025 04:00:00","BZN|SI","Without sequence","116.55","",""
"11/02/2025 04:00:00 - 11/02/2025 05:00:00","BZN|SI","Without sequence","121.37","",""
"11/02/2025 05:00:00 - 11/02/2025 06:00:00","BZN|SI","Without sequence","154.2","",""
"11/02/2025 06:00:00 - 11/02/2025 07:00:00","BZN|SI","Without sequence","179.02","",""
"11/02/2025 07:00:00 - 11/02/2025 08:00:00","BZN|SI","Without sequence","236.42","",""
"11/02/2025 08:00:00 - 11/02/2025 09:00:00","BZN|SI","Without sequence","178.26","",""
"11/02/2025 09:00:00 - 11/02/2025 10:00:00","BZN|SI","Without sequence","145.48","",""
"11/02/2025 10:00:00 - 11/02/2025 11:00:00","BZN|SI","Without sequence","122.95","",""
"11/02/2025 11:00:00 - 11/02/2025 12:00:00","BZN|SI","Without sequence","121.38","",""
"11/02/2025 12:00:00 - 11/02/2025 13:00:00","BZN|SI","Without sequence","121.85","",""
"11/02/2025 13:00:00 - 11/02/2025 14:00:00","BZN|SI","Without sequence","119.86","",""
"11/02/2025 14:00:00 - 11/02/2025 15:00:00","BZN|SI","Without sequence","129.52","",""
"11/02/2025 15:00:00 - 11/02/2025 16:00:00","BZN|SI","Without sequence","156.97","",""
"11/02/2025 16:00:00 - 11/02/2025 17:00:00","BZN|SI","Without sequence","181.3","",""
"11/02/2025 17:00:00 - 11/02/2025 18:00:00","BZN|SI","Without sequence","185.32","",""
"11/02/2025 18:00:00 - 11/02/2025 19:00:00","BZN|SI","Without sequence","209.54","",""
"11/02/2025 19:00:00 - 11/02/2025 20:00:00","BZN|SI","Without sequence","196.3","",""
"11/02/2025 20:00:00 - 11/02/2025 21:00:00","BZN|SI","Without sequence","176.4","",""
"11/02/2025 21:00:00 - 11/02/2025 22:00:00","BZN|SI","Without sequence","168.27","",""
"11/02/2025 22:00:00 - 11/02/2025 23:00:00","BZN|SI","Without sequence","157.78","",""
"11/02/2025 23:00:00 - 12/02/2025 00:00:00","BZN|SI","Without sequence","132.08","",""
"12/02/2025 00:00:00 - 12/02/2025 01:00:00","BZN|SI","Without sequence","129.46","",""
"12/02/2025 01:00:00 - 12/02/2025 02:00:00","BZN|SI","Without sequence","127.87","",""
"12/02/2025 02:00:00 - 12/02/2025 03:00:00","BZN|SI","Without sequence","126.82","",""
"12/02/2025 03:00:00 - 12/02/2025 04:00:00","BZN|SI","Without sequence","126.59","",""
"12/02/2025 04:00:00 - 12/02/2025 05:00:00","BZN|SI","Without sequence","128.74","",""
"12/02/2025 05:00:00 - 12/02/2025 06:00:00","BZN|SI","Without sequence","135.24","",""
"12/02/2025 06:00:00 - 12/02/2025 07:00:00","BZN|SI","Without sequence","168.93","",""
"12/02/2025 07:00:00 - 12/02/2025 08:00:00","BZN|SI","Without sequence","180.71","",""
"12/02/2025 08:00:00 - 12/02/2025 09:00:00","BZN|SI","Without sequence","180.0","",""
"12/02/2025 09:00:00 - 12/02/2025 10:00:00","BZN|SI","Without sequence","174.92","",""
"12/02/2025 10:00:00 - 12/02/2025 11:00:00","BZN|SI","Without sequence","166.02","",""
"12/02/2025 11:00:00 - 12/02/2025 12:00:00","BZN|SI","Without sequence","159.05","",""
"12/02/2025 12:00:00 - 12/02/2025 13:00:00","BZN|SI","Without sequence","149.64","",""
"12/02/2025 13:00:00 - 12/02/2025 14:00:00","BZN|SI","Without sequence","151.99","",""
"12/02/2025 14:00:00 - 12/02/2025 15:00:00","BZN|SI","Without sequence","163.79","",""
"12/02/2025 15:00:00 - 12/02/2025 16:00:00","BZN|SI","Without sequence","177.3","",""
"12/02/2025 16:00:00 - 12/02/2025 17:00:00","BZN|SI","Without sequence","197.5","",""
"12/02/2025 17:00:00 - 12/02/2025 18:00:00","BZN|SI","Without sequence","240.99","",""
"12/02/2025 18:00:00 - 12/02/2025 19:00:00","BZN|SI","Without sequence","240.22","",""
"12/02/2025 19:00:00 - 12/02/2025 20:00:00","BZN|SI","Without sequence","212.95","",""
"12/02/2025 20:00:00 - 12/02/2025 21:00:00","BZN|SI","Without sequence","212.12","",""
"12/02/2025 21:00:00 - 12/02/2025 22:00:00","BZN|SI","Without sequence","174.26","",""
"12/02/2025 22:00:00 - 12/02/2025 23:00:00","BZN|SI","Without sequence","168.67","",""
"12/02/2025 23:00:00 - 13/02/2025 00:00:00","BZN|SI","Without sequence","156.85","",""
"13/02/2025 00:00:00 - 13/02/2025 01:00:00","BZN|SI","Without sequence","156.5","",""
"13/02/2025 01:00:00 - 13/02/2025 02:00:00","BZN|SI","Without sequence","148.33","",""
"13/02/2025 02:00:00 - 13/02/2025 03:00:00","BZN|SI","Without sequence","147.3","",""
"13/02/2025 03:00:00 - 13/02/2025 04:00:00","BZN|SI","Without sequence","142.66","",""
"13/02/2025 04:00:00 - 13/02/2025 05:00:00","BZN|SI","Without sequence","147.47","",""
"13/02/2025 05:00:00 - 13/02/2025 06:00:00","BZN|SI","Without sequence","160.4","",""
"13/02/2025 06:00:00 - 13/02/2025 07:00:00","BZN|SI","Without sequence","200.56","",""
"13/02/2025 07:00:00 - 13/02/2025 08:00:00","BZN|SI","Without sequence","438.98","",""
"13/02/2025 08:00:00 - 13/02/2025 09:00:00","BZN|SI","Without sequence","314.9","",""
"13/02/2025 09:00:00 - 13/02/2025 10:00:00","BZN|SI","Without sequence","255.02","",""
"13/02/2025 10:00:00 - 13/02/2025 11:00:00","BZN|SI","Without sequence","208.48","",""
"13/02/2025 11:00:00 - 13/02/2025 12:00:00","BZN|SI","Without sequence","187.97","",""
"13/02/2025 12:00:00 - 13/02/2025 13:00:00","BZN|SI","Without sequence","191.68","",""
"13/02/2025 13:00:00 - 13/02/2025 14:00:00","BZN|SI","Without sequence","220.04","",""
"13/02/2025 14:00:00 - 13/02/2025 15:00:00","BZN|SI","Without sequence","239.4","",""
"13/02/2025 15:00:00 - 13/02/2025 16:00:00","BZN|SI","Without sequence","261.45","",""
"13/02/2025 16:00:00 - 13/02/2025 17:00:00","BZN|SI","Without sequence","260.03","",""
"13/02/2025 17:00:00 - 13/02/2025 18:00:00","BZN|SI","Without sequence","231.21","",""
"13/02/2025 18:00:00 - 13/02/2025 19:00:00","BZN|SI","Without sequence","206.2","",""
"13/02/2025 19:00:00 - 13/02/2025 20:00:00","BZN|SI","Without sequence","196.52","",""
"13/02/2025 20:00:00 - 13/02/2025 21:00:00","BZN|SI","Without sequence","178.19","",""
"13/02/2025 21:00:00 - 13/02/2025 22:00:00","BZN|SI","Without sequence","162.92","",""
"13/02/2025 22:00:00 - 13/02/2025 23:00:00","BZN|SI","Without sequence","153.12","",""
"13/02/2025 23:00:00 - 14/02/2025 00:00:00","BZN|SI","Without sequence","139.18","",""
"14/02/2025 00:00:00 - 14/02/2025 01:00:00","BZN|SI","Without sequence","140.3","",""
"14/02/2025 01:00:00 - 14/02/2025 02:00:00","BZN|SI","Without sequence","135.34","",""
"14/02/2025 02:00:00 - 14/02/2025 03:00:00","BZN|SI","Without sequence","130.68","",""
"14/02/2025 03:00:00 - 14/02/2025 04:00:00","BZN|SI","Without sequence","130.97","",""
"14/02/2025 04:00:00 - 14/02/2025 05:00:00","BZN|SI","Without sequence","131.48","",""
"14/02/2025 05:00:00 - 14/02/2025 06:00:00","BZN|SI","Without sequence","140.9","",""
"14/02/2025 06:00:00 - 14/02/2025 07:00:00","BZN|SI","Without sequence","164.22","",""
"14/02/2025 07:00:00 - 14/02/2025 08:00:00","BZN|SI","Without sequence","217.22","",""
"14/02/2025 08:00:00 - 14/02/2025 09:00:00","BZN|SI","Without sequence","258.96","",""
"14/02/2025 09:00:00 - 14/02/2025 10:00:00","BZN|SI","Without sequence","211.63","",""
"14/02/2025 10:00:00 - 14/02/2025 11:00:00","BZN|SI","Without sequence","179.0","",""
"14/02/2025 11:00:00 - 14/02/2025 12:00:00","BZN|SI","Without sequence","164.86","",""
"14/02/2025 12:00:00 - 14/02/2025 13:00:00","BZN|SI","Without sequence","150.37","",""
"14/02/2025 13:00:00 - 14/02/2025 14:00:00","BZN|SI","Without sequence","150.66","",""
"14/02/2025 14:00:00 - 14/02/2025 15:00:00","BZN|SI","Without sequence","159.0","",""
"14/02/2025 15:00:00 - 14/02/2025 16:00:00","BZN|SI","Without sequence","170.98","",""
"14/02/2025 16:00:00 - 14/02/2025 17:00:00","BZN|SI","Without sequence","193.21","",""
"14/02/2025 17:00:00 - 14/02/2025 18:00:00","BZN|SI","Without sequence","282.0","",""
"14/02/2025 18:00:00 - 14/02/2025 19:00:00","BZN|SI","Without sequence","281.98","",""
"14/02/2025 19:00:00 - 14/02/2025 20:00:00","BZN|SI","Without sequence","222.79","",""
"14/02/2025 20:00:00 - 14/02/2025 21:00:00","BZN|SI","Without sequence","183.55","",""
"14/02/2025 21:00:00 - 14/02/2025 22:00:00","BZN|SI","Without sequence","163.42","",""
"14/02/2025 22:00:00 - 14/02/2025 23:00:00","BZN|SI","Without sequence","153.0","",""
"14/02/2025 23:00:00 - 15/02/2025 00:00:00","BZN|SI","Without sequence","140.03","",""
"15/02/2025 00:00:00 - 15/02/2025 01:00:00","BZN|SI","Without sequence","136.47","",""
"15/02/2025 01:00:00 - 15/02/2025 02:00:00","BZN|SI","Without sequence","131.47","",""
"15/02/2025 02:00:00 - 15/02/2025 03:00:00","BZN|SI","Without sequence","120.81","",""
"15/02/2025 03:00:00 - 15/02/2025 04:00:00","BZN|SI","Without sequence","119.71","",""
"15/02/2025 04:00:00 - 15/02/2025 05:00:00","BZN|SI","Without sequence","120.13","",""
"15/02/2025 05:00:00 - 15/02/2025 06:00:00","BZN|SI","Without sequence","121.99","",""
"15/02/2025 06:00:00 - 15/02/2025 07:00:00","BZN|SI","Without sequence","136.05","",""
"15/02/2025 07:00:00 - 15/02/2025 08:00:00","BZN|SI","Without sequence","150.52","",""
"15/02/2025 08:00:00 - 15/02/2025 09:00:00","BZN|SI","Without sequence","149.54","",""
"15/02/2025 09:00:00 - 15/02/2025 10:00:00","BZN|SI","Without sequence","137.11","",""
"15/02/2025 10:00:00 - 15/02/2025 11:00:00","BZN|SI","Without sequence","124.59","",""
"15/02/2025 11:00:00 - 15/02/2025 12:00:00","BZN|SI","Without sequence","118.36","",""
"15/02/2025 12:00:00 - 15/02/2025 13:00:00","BZN|SI","Without sequence","112.39","",""
"15/02/2025 13:00:00 - 15/02/2025 14:00:00","BZN|SI","Without sequence","110.01","",""
"15/02/2025 14:00:00 - 15/02/2025 15:00:00","BZN|SI","Without sequence","116.96","",""
"15/02/2025 15:00:00 - 15/02/2025 16:00:00","BZN|SI","Without sequence","131.11","",""
"15/02/2025 16:00:00 - 15/02/2025 17:00:00","BZN|SI","Without sequence","153.25","",""
"15/02/2025 17:00:00 - 15/02/2025 18:00:00","BZN|SI","Without sequence","173.1","",""
"15/02/2025 18:00:00 - 15/02/2025 19:00:00","BZN|SI","Without sequence","177.95","",""
"15/02/2025 19:00:00 - 15/02/2025 20:00:00","BZN|SI","Without sequence","171.64","",""
"15/02/2025 20:00:00 - 15/02/2025 21:00:00","BZN|SI","Without sequence","162.3","",""
"15/02/2025 21:00:00 - 15/02/2025 22:00:00","BZN|SI","Without sequence","147.91","",""
"15/02/2025 22:00:00 - 15/02/2025 23:00:00","BZN|SI","Without sequence","137.91","",""
"15/02/2025 23:00:00 - 16/02/2025 00:00:00","BZN|SI","Without sequence","131.85","",""
"16/02/2025 00:00:00 - 16/02/2025 01:00:00","BZN|SI","Without sequence","134.11","",""
"16/02/2025 01:00:00 - 16/02/2025 02:00:00","BZN|SI","Without sequence","128.9","",""
"16/02/2025 02:00:00 - 16/02/2025 03:00:00","BZN|SI","Without sequence","123.57","",""
"16/02/2025 03:00:00 - 16/02/2025 04:00:00","BZN|SI","Without sequence","119.9","",""
"16/02/2025 04:00:00 - 16/02/2025 05:00:00","BZN|SI","Without sequence","119.57","",""
"16/02/2025 05:00:00 - 16/02/2025 06:00:00","BZN|SI","Without sequence","120.77","",""
"16/02/2025 06:00:00 - 16/02/2025 07:00:00","BZN|SI","Without sequence","123.16","",""
"16/02/2025 07:00:00 - 16/02/2025 08:00:00","BZN|SI","Without sequence","132.88","",""
"16/02/2025 08:00:00 - 16/02/2025 09:00:00","BZN|SI","Without sequence","140.09","",""
"16/02/2025 09:00:00 - 16/02/2025 10:00:00","BZN|SI","Without sequence","139.14","",""
"16/02/2025 10:00:00 - 16/02/2025 11:00:00","BZN|SI","Without sequence","132.99","",""
"16/02/2025 11:00:00 - 16/02/2025 12:00:00","BZN|SI","Without sequence","132.63","",""
"16/02/2025 12:00:00 - 16/02/2025 13:00:00","BZN|SI","Without sequence","129.41","",""
"16/02/2025 13:00:00 - 16/02/2025 14:00:00","BZN|SI","Without sequence","129.54","",""
"16/02/2025 14:00:00 - 16/02/2025 15:00:00","BZN|SI","Without sequence","132.6","",""
"16/02/2025 15:00:00 - 16/02/2025 16:00:00","BZN|SI","Without sequence","139.43","",""
"16/02/2025 16:00:00 - 16/02/2025 17:00:00","BZN|SI","Without sequence","158.07","",""
"16/02/2025 17:00:00 - 16/02/2025 18:00:00","BZN|SI","Without sequence","173.1","",""
"16/02/2025 18:00:00 - 16/02/2025 19:00:00","BZN|SI","Without sequence","176.21","",""
"16/02/2025 19:00:00 - 16/02/2025 20:00:00","BZN|SI","Without sequence","171.37","",""
"16/02/2025 20:00:00 - 16/02/2025 21:00:00","BZN|SI","Without sequence","164.87","",""
"16/02/2025 21:00:00 - 16/02/2025 22:00:00","BZN|SI","Without sequence","156.45","",""
"16/02/2025 22:00:00 - 16/02/2025 23:00:00","BZN|SI","Without sequence","147.3","",""
"16/02/2025 23:00:00 - 17/02/2025 00:00:00","BZN|SI","Without sequence","131.51","",""
"17/02/2025 00:00:00 - 17/02/2025 01:00:00","BZN|SI","Without sequence","131.69","",""
"17/02/2025 01:00:00 - 17/02/2025 02:00:00","BZN|SI","Without sequence","121.06","",""
"17/02/2025 02:00:00 - 17/02/2025 03:00:00","BZN|SI","Without sequence","120.34","",""
"17/02/2025 03:00:00 - 17/02/2025 04:00:00","BZN|SI","Without sequence","126.55","",""
"17/02/2025 04:00:00 - 17/02/2025 05:00:00","BZN|SI","Without sequence","130.31","",""
"17/02/2025 05:00:00 - 17/02/2025 06:00:00","BZN|SI","Without sequence","141.37","",""
"17/02/2025 06:00:00 - 17/02/2025 07:00:00","BZN|SI","Without sequence","173.0","",""
"17/02/2025 07:00:00 - 17/02/2025 08:00:00","BZN|SI","Without sequence","208.35","",""
"17/02/2025 08:00:00 - 17/02/2025 09:00:00","BZN|SI","Without sequence","209.79","",""
"17/02/2025 09:00:00 - 17/02/2025 10:00:00","BZN|SI","Without sequence","171.3","",""
"17/02/2025 10:00:00 - 17/02/2025 11:00:00","BZN|SI","Without sequence","139.67","",""
"17/02/2025 11:00:00 - 17/02/2025 12:00:00","BZN|SI","Without sequence","117.81","",""
"17/02/2025 12:00:00 - 17/02/2025 13:00:00","BZN|SI","Without sequence","112.48","",""
"17/02/2025 13:00:00 - 17/02/2025 14:00:00","BZN|SI","Without sequence","107.36","",""
"17/02/2025 14:00:00 - 17/02/2025 15:00:00","BZN|SI","Without sequence","121.78","",""
"17/02/2025 15:00:00 - 17/02/2025 16:00:00","BZN|SI","Without sequence","147.46","",""
"17/02/2025 16:00:00 - 17/02/2025 17:00:00","BZN|SI","Without sequence","171.72","",""
"17/02/2025 17:00:00 - 17/02/2025 18:00:00","BZN|SI","Without sequence","219.75","",""
"17/02/2025 18:00:00 - 17/02/2025 19:00:00","BZN|SI","Without sequence","266.32","",""
"17/02/2025 19:00:00 - 17/02/2025 20:00:00","BZN|SI","Without sequence","216.46","",""
"17/02/2025 20:00:00 - 17/02/2025 21:00:00","BZN|SI","Without sequence","179.03","",""
"17/02/2025 21:00:00 - 17/02/2025 22:00:00","BZN|SI","Without sequence","161.59","",""
"17/02/2025 22:00:00 - 17/02/2025 23:00:00","BZN|SI","Without sequence","153.72","",""
"17/02/2025 23:00:00 - 18/02/2025 00:00:00","BZN|SI","Without sequence","140.81","",""
"18/02/2025 00:00:00 - 18/02/2025 01:00:00","BZN|SI","Without sequence","135.6","",""
"18/02/2025 01:00:00 - 18/02/2025 02:00:00","BZN|SI","Without sequence","131.55","",""
"18/02/2025 02:00:00 - 18/02/2025 03:00:00","BZN|SI","Without sequence","125.89","",""
"18/02/2025 03:00:00 - 18/02/2025 04:00:00","BZN|SI","Without sequence","122.29","",""
"18/02/2025 04:00:00 - 18/02/2025 05:00:00","BZN|SI","Without sequence","125.6","",""
"18/02/2025 05:00:00 - 18/02/2025 06:00:00","BZN|SI","Without sequence","146.97","",""
"18/02/2025 06:00:00 - 18/02/2025 07:00:00","BZN|SI","Without sequence","199.92","",""
"18/02/2025 07:00:00 - 18/02/2025 08:00:00","BZN|SI","Without sequence","321.33","",""
"18/02/2025 08:00:00 - 18/02/2025 09:00:00","BZN|SI","Without sequence","193.8","",""
"18/02/2025 09:00:00 - 18/02/2025 10:00:00","BZN|SI","Without sequence","160.0","",""
"18/02/2025 10:00:00 - 18/02/2025 11:00:00","BZN|SI","Without sequence","140.31","",""
"18/02/2025 11:00:00 - 18/02/2025 12:00:00","BZN|SI","Without sequence","130.32","",""
"18/02/2025 12:00:00 - 18/02/2025 13:00:00","BZN|SI","Without sequence","127.41","",""
"18/02/2025 13:00:00 - 18/02/2025 14:00:00","BZN|SI","Without sequence","137.27","",""
"18/02/2025 14:00:00 - 18/02/2025 15:00:00","BZN|SI","Without sequence","145.13","",""
"18/02/2025 15:00:00 - 18/02/2025 16:00:00","BZN|SI","Without sequence","157.14","",""
"18/02/2025 16:00:00 - 18/02/2025 17:00:00","BZN|SI","Without sequence","251.4","",""
"18/02/2025 17:00:00 - 18/02/2025 18:00:00","BZN|SI","Without sequence","243.86","",""
"18/02/2025 18:00:00 - 18/02/2025 19:00:00","BZN|SI","Without sequence","231.51","",""
"18/02/2025 19:00:00 - 18/02/2025 20:00:00","BZN|SI","Without sequence","224.08","",""
"18/02/2025 20:00:00 - 18/02/2025 21:00:00","BZN|SI","Without sequence","174.81","",""
"18/02/2025 21:00:00 - 18/02/2025 22:00:00","BZN|SI","Without sequence","163.0","",""
"18/02/2025 22:00:00 - 18/02/2025 23:00:00","BZN|SI","Without sequence","152.97","",""
"18/02/2025 23:00:00 - 19/02/2025 00:00:00","BZN|SI","Without sequence","133.24","",""
"19/02/2025 00:00:00 - 19/02/2025 01:00:00","BZN|SI","Without sequence","126.82","",""
"19/02/2025 01:00:00 - 19/02/2025 02:00:00","BZN|SI","Without sequence","125.68","",""
"19/02/2025 02:00:00 - 19/02/2025 03:00:00","BZN|SI","Without sequence","124.34","",""
"19/02/2025 03:00:00 - 19/02/2025 04:00:00","BZN|SI","Without sequence","123.7","",""
"19/02/2025 04:00:00 - 19/02/2025 05:00:00","BZN|SI","Without sequence","128.01","",""
"19/02/2025 05:00:00 - 19/02/2025 06:00:00","BZN|SI","Without sequence","142.33","",""
"19/02/2025 06:00:00 - 19/02/2025 07:00:00","BZN|SI","Without sequence","165.06","",""
"19/02/2025 07:00:00 - 19/02/2025 08:00:00","BZN|SI","Without sequence","195.78","",""
"19/02/2025 08:00:00 - 19/02/2025 09:00:00","BZN|SI","Without sequence","174.98","",""
"19/02/2025 09:00:00 - 19/02/2025 10:00:00","BZN|SI","Without sequence","150.76","",""
"19/02/2025 10:00:00 - 19/02/2025 11:00:00","BZN|SI","Without sequence","114.26","",""
"19/02/2025 11:00:00 - 19/02/2025 12:00:00","BZN|SI","Without sequence","113.31","",""
"19/02/2025 12:00:00 - 19/02/2025 13:00:00","BZN|SI","Without sequence","107.1","",""
"19/02/2025 13:00:00 - 19/02/2025 14:00:00","BZN|SI","Without sequence","106.82","",""
"19/02/2025 14:00:00 - 19/02/2025 15:00:00","BZN|SI","Without sequence","114.34","",""
"19/02/2025 15:00:00 - 19/02/2025 16:00:00","BZN|SI","Without sequence","136.63","",""
"19/02/2025 16:00:00 - 19/02/2025 17:00:00","BZN|SI","Without sequence","167.31","",""
"19/02/2025 17:00:00 - 19/02/2025 18:00:00","BZN|SI","Without sequence","212.46","",""
"19/02/2025 18:00:00 - 19/02/2025 19:00:00","BZN|SI","Without sequence","213.07","",""
"19/02/2025 19:00:00 - 19/02/2025 20:00:00","BZN|SI","Without sequence","189.82","",""
"19/02/2025 20:00:00 - 19/02/2025 21:00:00","BZN|SI","Without sequence","172.77","",""
"19/02/2025 21:00:00 - 19/02/2025 22:00:00","BZN|SI","Without sequence","159.76","",""
"19/02/2025 22:00:00 - 19/02/2025 23:00:00","BZN|SI","Without sequence","155.45","",""
"19/02/2025 23:00:00 - 20/02/2025 00:00:00","BZN|SI","Without sequence","146.6","",""
"20/02/2025 00:00:00 - 20/02/2025 01:00:00","BZN|SI","Without sequence","120.12","",""
"20/02/2025 01:00:00 - 20/02/2025 02:00:00","BZN|SI","Without sequence","117.91","",""
"20/02/2025 02:00:00 - 20/02/2025 03:00:00","BZN|SI","Without sequence","114.42","",""
"20/02/2025 03:00:00 - 20/02/2025 04:00:00","BZN|SI","Without sequence","110.03","",""
"20/02/2025 04:00:00 - 20/02/2025 05:00:00","BZN|SI","Without sequence","117.51","",""
"20/02/2025 05:00:00 - 20/02/2025 06:00:00","BZN|SI","Without sequence","142.01","",""
"20/02/2025 06:00:00 - 20/02/2025 07:00:00","BZN|SI","Without sequence","173.51","",""
"20/02/2025 07:00:00 - 20/02/2025 08:00:00","BZN|SI","Without sequence","216.71","",""
"20/02/2025 08:00:00 - 20/02/2025 09:00:00","BZN|SI","Without sequence","178.5","",""
"20/02/2025 09:00:00 - 20/02/2025 10:00:00","BZN|SI","Without sequence","120.89","",""
"20/02/2025 10:00:00 - 20/02/2025 11:00:00","BZN|SI","Without sequence","106.08","",""
"20/02/2025 11:00:00 - 20/02/2025 12:00:00","BZN|SI","Without sequence","91.47","",""
"20/02/2025 12:00:00 - 20/02/2025 13:00:00","BZN|SI","Without sequence","93.31","",""
"20/02/2025 13:00:00 - 20/02/2025 14:00:00","BZN|SI","Without sequence","98.39","",""
"20/02/2025 14:00:00 - 20/02/2025 15:00:00","BZN|SI","Without sequence","106.43","",""
"20/02/2025 15:00:00 - 20/02/2025 16:00:00","BZN|SI","Without sequence","141.03","",""
"20/02/2025 16:00:00 - 20/02/2025 17:00:00","BZN|SI","Without sequence","166.03","",""
"20/02/2025 17:00:00 - 20/02/2025 18:00:00","BZN|SI","Without sequence","230.31","",""
"20/02/2025 18:00:00 - 20/02/2025 19:00:00","BZN|SI","Without sequence","240.51","",""
"20/02/2025 19:00:00 - 20/02/2025 20:00:00","BZN|SI","Without sequence","221.35","",""
"20/02/2025 20:00:00 - 20/02/2025 21:00:00","BZN|SI","Without sequence","165.32","",""
"20/02/2025 21:00:00 - 20/02/2025 22:00:00","BZN|SI","Without sequence","155.69","",""
"20/02/2025 22:00:00 - 20/02/2025 23:00:00","BZN|SI","Without sequence","152.86","",""
"20/02/2025 23:00:00 - 21/02/2025 00:00:00","BZN|SI","Without sequence","126.73","",""
"21/02/2025 00:00:00 - 21/02/2025 01:00:00","BZN|SI","Without sequence","108.92","",""
"21/02/2025 01:00:00 - 21/02/2025 02:00:00","BZN|SI","Without sequence","105.06","",""
"21/02/2025 02:00:00 - 21/02/2025 03:00:00","BZN|SI","Without sequence","107.65","",""
"21/02/2025 03:00:00 - 21/02/2025 04:00:00","BZN|SI","Without sequence","109.5","",""
"21/02/2025 04:00:00 - 21/02/2025 05:00:00","BZN|SI","Without sequence","108.52","",""
"21/02/2025 05:00:00 - 21/02/2025 06:00:00","BZN|SI","Without sequence","131.44","",""
"21/02/2025 06:00:00 - 21/02/2025 07:00:00","BZN|SI","Without sequence","154.32","",""
"21/02/2025 07:00:00 - 21/02/2025 08:00:00","BZN|SI","Without sequence","174.57","",""
"21/02/2025 08:00:00 - 21/02/2025 09:00:00","BZN|SI","Without sequence","145.69","",""
"21/02/2025 09:00:00 - 21/02/2025 10:00:00","BZN|SI","Without sequence","129.95","",""
"21/02/2025 10:00:00 - 21/02/2025 11:00:00","BZN|SI","Without sequence","104.32","",""
"21/02/2025 11:00:00 - 21/02/2025 12:00:00","BZN|SI","Without sequence","88.28","",""
"21/02/2025 12:00:00 - 21/02/2025 13:00:00","BZN|SI","Without sequence","80.49","",""
