,MTU (CET/CEST),Area,Actual Total Load (MW)
0,2025-01-01 00:00:00,BZN|DE-LU,48899.61
1,2025-01-01 00:15:00,BZN|DE-LU,48018.91
2,2025-01-01 00:30:00,BZN|DE-LU,48048.26
3,2025-01-01 00:45:00,BZN|DE-LU,47918.9
4,2025-01-01 01:00:00,BZN|DE-LU,47667.03
5,2025-01-01 01:15:00,BZN|DE-LU,47390.29
6,2025-01-01 01:30:00,BZN|DE-LU,47275.44
7,2025-01-01 01:45:00,BZN|DE-LU,46980.15
8,2025-01-01 02:00:00,BZN|DE-LU,46687.66
9,2025-01-01 02:15:00,BZN|DE-LU,46309.86
10,2025-01-01 02:30:00,BZN|DE-LU,46082.62
11,2025-01-01 02:45:00,BZN|DE-LU,45894.49
12,2025-01-01 03:00:00,BZN|DE-LU,45329.16
13,2025-01-01 03:15:00,BZN|DE-LU,45311.03
14,2025-01-01 03:30:00,BZN|DE-LU,44817.7
15,2025-01-01 03:45:00,BZN|DE-LU,44749.26
16,2025-01-01 04:00:00,BZN|DE-LU,44161.59
17,2025-01-01 04:15:00,BZN|DE-LU,44235.59
18,2025-01-01 04:30:00,BZN|DE-LU,44005.44
19,2025-01-01 04:45:00,BZN|DE-LU,43788.21
20,2025-01-01 05:00:00,BZN|DE-LU,44416.46
21,2025-01-01 05:15:00,BZN|DE-LU,44258.82
22,2025-01-01 05:30:00,BZN|DE-LU,44218.8
23,2025-01-01 05:45:00,BZN|DE-LU,44149.71
24,2025-01-01 06:00:00,BZN|DE-LU,43836.8
25,2025-01-01 06:15:00,BZN|DE-LU,43598.88
26,2025-01-01 06:30:00,BZN|DE-LU,43578.38
27,2025-01-01 06:45:00,BZN|DE-LU,43415.44
28,2025-01-01 07:00:00,BZN|DE-LU,43645.45
29,2025-01-01 07:15:00,BZN|DE-LU,43945.55
30,2025-01-01 07:30:00,BZN|DE-LU,44073.66
31,2025-01-01 07:45:00,BZN|DE-LU,44225.36
32,2025-01-01 08:00:00,BZN|DE-LU,45529.98
33,2025-01-01 08:15:00,BZN|DE-LU,46027.12
34,2025-01-01 08:30:00,BZN|DE-LU,46244.98
35,2025-01-01 08:45:00,BZN|DE-LU,46647.24
36,2025-01-01 09:00:00,BZN|DE-LU,47350.81
37,2025-01-01 09:15:00,BZN|DE-LU,47799.15
38,2025-01-01 09:30:00,BZN|DE-LU,48307.22
39,2025-01-01 09:45:00,BZN|DE-LU,49104.5
40,2025-01-01 10:00:00,BZN|DE-LU,49838.42
41,2025-01-01 10:15:00,BZN|DE-LU,50394.77
42,2025-01-01 10:30:00,BZN|DE-LU,50682.46
43,2025-01-01 10:45:00,BZN|DE-LU,51345.2
44,2025-01-01 11:00:00,BZN|DE-LU,51941.84
45,2025-01-01 11:15:00,BZN|DE-LU,52481.4
46,2025-01-01 11:30:00,BZN|DE-LU,52896.73
47,2025-01-01 11:45:00,BZN|DE-LU,53029.77
48,2025-01-01 12:00:00,BZN|DE-LU,53587.95
49,2025-01-01 12:15:00,BZN|DE-LU,53597.0
50,2025-01-01 12:30:00,BZN|DE-LU,53642.01
51,2025-01-01 12:45:00,BZN|DE-LU,53748.9
52,2025-01-01 13:00:00,BZN|DE-LU,53331.12
53,2025-01-01 13:15:00,BZN|DE-LU,52326.86
54,2025-01-01 13:30:00,BZN|DE-LU,52063.63
55,2025-01-01 13:45:00,BZN|DE-LU,51783.03
56,2025-01-01 14:00:00,BZN|DE-LU,51544.53
57,2025-01-01 14:15:00,BZN|DE-LU,51212.07
58,2025-01-01 14:30:00,BZN|DE-LU,51146.61
59,2025-01-01 14:45:00,BZN|DE-LU,51156.98
60,2025-01-01 15:00:00,BZN|DE-LU,52151.92
61,2025-01-01 15:15:00,BZN|DE-LU,52192.48
62,2025-01-01 15:30:00,BZN|DE-LU,52282.54
63,2025-01-01 15:45:00,BZN|DE-LU,52699.94
64,2025-01-01 16:00:00,BZN|DE-LU,53307.96
65,2025-01-01 16:15:00,BZN|DE-LU,53774.25
66,2025-01-01 16:30:00,BZN|DE-LU,54721.25
67,2025-01-01 16:45:00,BZN|DE-LU,55951.11
68,2025-01-01 17:00:00,BZN|DE-LU,55625.1
69,2025-01-01 17:15:00,BZN|DE-LU,56061.3
70,2025-01-01 17:30:00,BZN|DE-LU,56596.03
71,2025-01-01 17:45:00,BZN|DE-LU,56951.15
72,2025-01-01 18:00:00,BZN|DE-LU,57033.78
73,2025-01-01 18:15:00,BZN|DE-LU,56602.75
74,2025-01-01 18:30:00,BZN|DE-LU,56392.64
75,2025-01-01 18:45:00,BZN|DE-LU,55841.28
76,2025-01-01 19:00:00,BZN|DE-LU,55985.21
77,2025-01-01 19:15:00,BZN|DE-LU,55403.67
78,2025-01-01 19:30:00,BZN|DE-LU,55228.42
79,2025-01-01 19:45:00,BZN|DE-LU,54552.95
80,2025-01-01 20:00:00,BZN|DE-LU,53754.08
81,2025-01-01 20:15:00,BZN|DE-LU,53491.22
82,2025-01-01 20:30:00,BZN|DE-LU,52858.66
83,2025-01-01 20:45:00,BZN|DE-LU,52074.72
84,2025-01-01 21:00:00,BZN|DE-LU,52034.79
85,2025-01-01 21:15:00,BZN|DE-LU,51569.79
86,2025-01-01 21:30:00,BZN|DE-LU,50853.98
87,2025-01-01 21:45:00,BZN|DE-LU,50263.85
88,2025-01-01 22:00:00,BZN|DE-LU,49945.39
89,2025-01-01 22:15:00,BZN|DE-LU,49688.93
90,2025-01-01 22:30:00,BZN|DE-LU,48807.22
91,2025-01-01 22:45:00,BZN|DE-LU,47887.02
92,2025-01-01 23:00:00,BZN|DE-LU,47561.74
93,2025-01-01 23:15:00,BZN|DE-LU,47255.18
94,2025-01-01 23:30:00,BZN|DE-LU,45914.34
95,2025-01-01 23:45:00,BZN|DE-LU,45122.11
96,2025-02-01 00:00:00,BZN|DE-LU,45318.29
97,2025-02-01 00:15:00,BZN|DE-LU,45061.48
98,2025-02-01 00:30:00,BZN|DE-LU,44118.45
99,2025-02-01 00:45:00,BZN|DE-LU,43669.7
100,2025-02-01 01:00:00,BZN|DE-LU,42758.12
101,2025-02-01 01:15:00,BZN|DE-LU,42553.66
102,2025-02-01 01:30:00,BZN|DE-LU,42363.51
103,2025-02-01 01:45:00,BZN|DE-LU,42219.42
104,2025-02-01 02:00:00,BZN|DE-LU,41688.94
105,2025-02-01 02:15:00,BZN|DE-LU,41675.94
106,2025-02-01 02:30:00,BZN|DE-LU,41473.05
107,2025-02-01 02:45:00,BZN|DE-LU,41745.07
108,2025-02-01 03:00:00,BZN|DE-LU,41402.3
109,2025-02-01 03:15:00,BZN|DE-LU,41952.85
110,2025-02-01 03:30:00,BZN|DE-LU,42150.3
111,2025-02-01 03:45:00,BZN|DE-LU,42322.86
112,2025-02-01 04:00:00,BZN|DE-LU,42486.6
113,2025-02-01 04:15:00,BZN|DE-LU,42030.54
114,2025-02-01 04:30:00,BZN|DE-LU,42338.23
115,2025-02-01 04:45:00,BZN|DE-LU,43061.18
116,2025-02-01 05:00:00,BZN|DE-LU,43210.2
117,2025-02-01 05:15:00,BZN|DE-LU,43772.59
118,2025-02-01 05:30:00,BZN|DE-LU,45035.48
119,2025-02-01 05:45:00,BZN|DE-LU,46012.48
120,2025-02-01 06:00:00,BZN|DE-LU,48338.78
121,2025-02-01 06:15:00,BZN|DE-LU,49329.74
122,2025-02-01 06:30:00,BZN|DE-LU,50760.78
123,2025-02-01 06:45:00,BZN|DE-LU,51658.8
124,2025-02-01 07:00:00,BZN|DE-LU,52832.78
125,2025-02-01 07:15:00,BZN|DE-LU,53949.02
126,2025-02-01 07:30:00,BZN|DE-LU,54559.48
127,2025-02-01 07:45:00,BZN|DE-LU,55358.42
128,2025-02-01 08:00:00,BZN|DE-LU,56840.29
129,2025-02-01 08:15:00,BZN|DE-LU,57479.26
130,2025-02-01 08:30:00,BZN|DE-LU,57761.12
131,2025-02-01 08:45:00,BZN|DE-LU,58537.48
132,2025-02-01 09:00:00,BZN|DE-LU,59373.98
133,2025-02-01 09:15:00,BZN|DE-LU,59892.61
134,2025-02-01 09:30:00,BZN|DE-LU,60120.32
135,2025-02-01 09:45:00,BZN|DE-LU,60180.49
136,2025-02-01 10:00:00,BZN|DE-LU,60149.82
137,2025-02-01 10:15:00,BZN|DE-LU,60440.87
138,2025-02-01 10:30:00,BZN|DE-LU,60852.78
139,2025-02-01 10:45:00,BZN|DE-LU,60781.89
140,2025-02-01 11:00:00,BZN|DE-LU,61001.9
141,2025-02-01 11:15:00,BZN|DE-LU,61470.11
142,2025-02-01 11:30:00,BZN|DE-LU,61848.83
143,2025-02-01 11:45:00,BZN|DE-LU,62140.13
144,2025-02-01 12:00:00,BZN|DE-LU,62352.51
145,2025-02-01 12:15:00,BZN|DE-LU,62412.46
146,2025-02-01 12:30:00,BZN|DE-LU,62289.41
147,2025-02-01 12:45:00,BZN|DE-LU,62179.8
148,2025-02-01 13:00:00,BZN|DE-LU,62427.13
149,2025-02-01 13:15:00,BZN|DE-LU,61967.51
150,2025-02-01 13:30:00,BZN|DE-LU,61592.11
151,2025-02-01 13:45:00,BZN|DE-LU,61262.67
152,2025-02-01 14:00:00,BZN|DE-LU,61142.78
153,2025-02-01 14:15:00,BZN|DE-LU,60472.1
154,2025-02-01 14:30:00,BZN|DE-LU,60389.45
155,2025-02-01 14:45:00,BZN|DE-LU,60090.61
156,2025-02-01 15:00:00,BZN|DE-LU,60192.98
157,2025-02-01 15:15:00,BZN|DE-LU,60073.59
158,2025-02-01 15:30:00,BZN|DE-LU,60277.73
159,2025-02-01 15:45:00,BZN|DE-LU,60429.26
160,2025-02-01 16:00:00,BZN|DE-LU,60570.44
161,2025-02-01 16:15:00,BZN|DE-LU,61152.83
162,2025-02-01 16:30:00,BZN|DE-LU,61409.68
163,2025-02-01 16:45:00,BZN|DE-LU,62097.16
164,2025-02-01 17:00:00,BZN|DE-LU,62598.73
165,2025-02-01 17:15:00,BZN|DE-LU,63173.06
166,2025-02-01 17:30:00,BZN|DE-LU,63832.59
167,2025-02-01 17:45:00,BZN|DE-LU,64307.96
168,2025-02-01 18:00:00,BZN|DE-LU,64046.77
169,2025-02-01 18:15:00,BZN|DE-LU,63684.07
170,2025-02-01 18:30:00,BZN|DE-LU,63307.06
171,2025-02-01 18:45:00,BZN|DE-LU,63258.99
172,2025-02-01 19:00:00,BZN|DE-LU,63196.57
173,2025-02-01 19:15:00,BZN|DE-LU,62673.51
174,2025-02-01 19:30:00,BZN|DE-LU,62470.75
175,2025-02-01 19:45:00,BZN|DE-LU,61956.48
176,2025-02-01 20:00:00,BZN|DE-LU,60694.75
177,2025-02-01 20:15:00,BZN|DE-LU,59992.09
178,2025-02-01 20:30:00,BZN|DE-LU,59085.71
179,2025-02-01 20:45:00,BZN|DE-LU,58288.15
180,2025-02-01 21:00:00,BZN|DE-LU,57536.29
181,2025-02-01 21:15:00,BZN|DE-LU,57228.02
182,2025-02-01 21:30:00,BZN|DE-LU,56757.82
183,2025-02-01 21:45:00,BZN|DE-LU,56148.32
184,2025-02-01 22:00:00,BZN|DE-LU,55782.13
185,2025-02-01 22:15:00,BZN|DE-LU,55209.2
186,2025-02-01 22:30:00,BZN|DE-LU,54419.98
187,2025-02-01 22:45:00,BZN|DE-LU,53387.76
188,2025-02-01 23:00:00,BZN|DE-LU,52885.92
189,2025-02-01 23:15:00,BZN|DE-LU,51575.63
190,2025-02-01 23:30:00,BZN|DE-LU,50526.16
191,2025-02-01 23:45:00,BZN|DE-LU,50278.26
192,2025-03-01 00:00:00,BZN|DE-LU,49020.22
193,2025-03-01 00:15:00,BZN|DE-LU,48426.26
194,2025-03-01 00:30:00,BZN|DE-LU,47836.49
195,2025-03-01 00:45:00,BZN|DE-LU,47281.62
196,2025-03-01 01:00:00,BZN|DE-LU,46708.82
197,2025-03-01 01:15:00,BZN|DE-LU,46498.8
198,2025-03-01 01:30:00,BZN|DE-LU,46375.5
199,2025-03-01 01:45:00,BZN|DE-LU,46104.6
200,2025-03-01 02:00:00,BZN|DE-LU,45874.32
201,2025-03-01 02:15:00,BZN|DE-LU,45896.88
202,2025-03-01 02:30:00,BZN|DE-LU,46095.43
203,2025-03-01 02:45:00,BZN|DE-LU,46309.39
204,2025-03-01 03:00:00,BZN|DE-LU,46468.07
205,2025-03-01 03:15:00,BZN|DE-LU,46245.9
206,2025-03-01 03:30:00,BZN|DE-LU,46198.01
207,2025-03-01 03:45:00,BZN|DE-LU,46352.31
208,2025-03-01 04:00:00,BZN|DE-LU,47150.03
209,2025-03-01 04:15:00,BZN|DE-LU,47636.94
210,2025-03-01 04:30:00,BZN|DE-LU,47600.73
211,2025-03-01 04:45:00,BZN|DE-LU,48075.75
212,2025-03-01 05:00:00,BZN|DE-LU,48573.41
213,2025-03-01 05:15:00,BZN|DE-LU,49168.04
214,2025-03-01 05:30:00,BZN|DE-LU,50069.1
215,2025-03-01 05:45:00,BZN|DE-LU,50924.94
216,2025-03-01 06:00:00,BZN|DE-LU,52034.9
217,2025-03-01 06:15:00,BZN|DE-LU,52648.95
218,2025-03-01 06:30:00,BZN|DE-LU,53562.96
219,2025-03-01 06:45:00,BZN|DE-LU,54539.57
220,2025-03-01 07:00:00,BZN|DE-LU,55357.96
221,2025-03-01 07:15:00,BZN|DE-LU,55941.21
222,2025-03-01 07:30:00,BZN|DE-LU,57148.6
223,2025-03-01 07:45:00,BZN|DE-LU,58205.29
224,2025-03-01 08:00:00,BZN|DE-LU,59204.41
225,2025-03-01 08:15:00,BZN|DE-LU,59514.54
226,2025-03-01 08:30:00,BZN|DE-LU,59895.17
227,2025-03-01 08:45:00,BZN|DE-LU,60448.58
228,2025-03-01 09:00:00,BZN|DE-LU,60929.24
229,2025-03-01 09:15:00,BZN|DE-LU,61207.99
230,2025-03-01 09:30:00,BZN|DE-LU,61424.68
231,2025-03-01 09:45:00,BZN|DE-LU,61825.23
232,2025-03-01 10:00:00,BZN|DE-LU,62018.01
233,2025-03-01 10:15:00,BZN|DE-LU,62557.48
234,2025-03-01 10:30:00,BZN|DE-LU,62861.84
235,2025-03-01 10:45:00,BZN|DE-LU,62719.83
236,2025-03-01 11:00:00,BZN|DE-LU,63006.63
237,2025-03-01 11:15:00,BZN|DE-LU,63520.69
238,2025-03-01 11:30:00,BZN|DE-LU,63417.51
239,2025-03-01 11:45:00,BZN|DE-LU,64039.38
240,2025-03-01 12:00:00,BZN|DE-LU,64550.14
241,2025-03-01 12:15:00,BZN|DE-LU,64318.74
242,2025-03-01 12:30:00,BZN|DE-LU,63726.6
243,2025-03-01 12:45:00,BZN|DE-LU,63749.61
244,2025-03-01 13:00:00,BZN|DE-LU,63504.9
245,2025-03-01 13:15:00,BZN|DE-LU,63155.1
246,2025-03-01 13:30:00,BZN|DE-LU,63018.76
247,2025-03-01 13:45:00,BZN|DE-LU,62427.09
248,2025-03-01 14:00:00,BZN|DE-LU,63349.95
249,2025-03-01 14:15:00,BZN|DE-LU,62753.84
250,2025-03-01 14:30:00,BZN|DE-LU,62519.46
251,2025-03-01 14:45:00,BZN|DE-LU,62125.74
252,2025-03-01 15:00:00,BZN|DE-LU,62906.79
253,2025-03-01 15:15:00,BZN|DE-LU,62717.67
254,2025-03-01 15:30:00,BZN|DE-LU,62652.95
255,2025-03-01 15:45:00,BZN|DE-LU,62869.46
256,2025-03-01 16:00:00,BZN|DE-LU,63121.89
257,2025-03-01 16:15:00,BZN|DE-LU,63146.26
258,2025-03-01 16:30:00,BZN|DE-LU,63978.85
259,2025-03-01 16:45:00,BZN|DE-LU,64706.95
260,2025-03-01 17:00:00,BZN|DE-LU,65772.71
261,2025-03-01 17:15:00,BZN|DE-LU,66201.93
262,2025-03-01 17:30:00,BZN|DE-LU,66184.35
263,2025-03-01 17:45:00,BZN|DE-LU,66004.14
264,2025-03-01 18:00:00,BZN|DE-LU,65590.94
265,2025-03-01 18:15:00,BZN|DE-LU,65095.89
266,2025-03-01 18:30:00,BZN|DE-LU,64877.51
267,2025-03-01 18:45:00,BZN|DE-LU,64825.17
268,2025-03-01 19:00:00,BZN|DE-LU,64470.15
269,2025-03-01 19:15:00,BZN|DE-LU,63795.65
270,2025-03-01 19:30:00,BZN|DE-LU,63228.61
271,2025-03-01 19:45:00,BZN|DE-LU,62700.31
272,2025-03-01 20:00:00,BZN|DE-LU,61733.71
273,2025-03-01 20:15:00,BZN|DE-LU,61041.01
274,2025-03-01 20:30:00,BZN|DE-LU,60333.72
275,2025-03-01 20:45:00,BZN|DE-LU,59755.73
276,2025-03-01 21:00:00,BZN|DE-LU,59430.15
277,2025-03-01 21:15:00,BZN|DE-LU,59126.59
278,2025-03-01 21:30:00,BZN|DE-LU,58663.92
279,2025-03-01 21:45:00,BZN|DE-LU,57825.46
280,2025-03-01 22:00:00,BZN|DE-LU,57053.99
281,2025-03-01 22:15:00,BZN|DE-LU,56421.61
282,2025-03-01 22:30:00,BZN|DE-LU,55696.58
283,2025-03-01 22:45:00,BZN|DE-LU,55030.59
284,2025-03-01 23:00:00,BZN|DE-LU,54468.87
285,2025-03-01 23:15:00,BZN|DE-LU,53752.75
286,2025-03-01 23:30:00,BZN|DE-LU,53025.93
287,2025-03-01 23:45:00,BZN|DE-LU,51957.76
288,2025-04-01 00:00:00,BZN|DE-LU,51395.6
289,2025-04-01 00:15:00,BZN|DE-LU,51098.96
290,2025-04-01 00:30:00,BZN|DE-LU,50531.83
291,2025-04-01 00:45:00,BZN|DE-LU,50082.62
292,2025-04-01 01:00:00,BZN|DE-LU,49627.25
293,2025-04-01 01:15:00,BZN|DE-LU,49112.49
294,2025-04-01 01:30:00,BZN|DE-LU,48720.38
295,2025-04-01 01:45:00,BZN|DE-LU,48037.06
296,2025-04-01 02:00:00,BZN|DE-LU,47196.17
297,2025-04-01 02:15:00,BZN|DE-LU,46898.4
298,2025-04-01 02:30:00,BZN|DE-LU,46522.48
299,2025-04-01 02:45:00,BZN|DE-LU,46160.54
300,2025-04-01 03:00:00,BZN|DE-LU,46008.65
301,2025-04-01 03:15:00,BZN|DE-LU,45710.76
302,2025-04-01 03:30:00,BZN|DE-LU,45494.77
303,2025-04-01 03:45:00,BZN|DE-LU,45061.15
304,2025-04-01 04:00:00,BZN|DE-LU,45184.95
305,2025-04-01 04:15:00,BZN|DE-LU,44745.71
306,2025-04-01 04:30:00,BZN|DE-LU,44602.51
307,2025-04-01 04:45:00,BZN|DE-LU,44624.01
308,2025-04-01 05:00:00,BZN|DE-LU,44780.79
309,2025-04-01 05:15:00,BZN|DE-LU,44252.01
310,2025-04-01 05:30:00,BZN|DE-LU,44458.56
311,2025-04-01 05:45:00,BZN|DE-LU,44602.02
312,2025-04-01 06:00:00,BZN|DE-LU,44975.06
313,2025-04-01 06:15:00,BZN|DE-LU,45493.93
314,2025-04-01 06:30:00,BZN|DE-LU,45819.55
315,2025-04-01 06:45:00,BZN|DE-LU,46055.06
316,2025-04-01 07:00:00,BZN|DE-LU,46664.54
317,2025-04-01 07:15:00,BZN|DE-LU,47257.73
318,2025-04-01 07:30:00,BZN|DE-LU,47979.55
319,2025-04-01 07:45:00,BZN|DE-LU,48729.17
320,2025-04-01 08:00:00,BZN|DE-LU,49892.42
321,2025-04-01 08:15:00,BZN|DE-LU,50667.41
322,2025-04-01 08:30:00,BZN|DE-LU,51433.29
323,2025-04-01 08:45:00,BZN|DE-LU,52216.29
324,2025-04-01 09:00:00,BZN|DE-LU,53121.46
325,2025-04-01 09:15:00,BZN|DE-LU,53967.46
326,2025-04-01 09:30:00,BZN|DE-LU,54646.27
327,2025-04-01 09:45:00,BZN|DE-LU,54943.56
328,2025-04-01 10:00:00,BZN|DE-LU,55173.14
329,2025-04-01 10:15:00,BZN|DE-LU,55843.1
330,2025-04-01 10:30:00,BZN|DE-LU,56448.03
331,2025-04-01 10:45:00,BZN|DE-LU,57111.71
332,2025-04-01 11:00:00,BZN|DE-LU,57638.93
333,2025-04-01 11:15:00,BZN|DE-LU,58378.49
334,2025-04-01 11:30:00,BZN|DE-LU,58500.51
335,2025-04-01 11:45:00,BZN|DE-LU,58897.62
336,2025-04-01 12:00:00,BZN|DE-LU,58904.16
337,2025-04-01 12:15:00,BZN|DE-LU,58655.64
338,2025-04-01 12:30:00,BZN|DE-LU,58693.86
339,2025-04-01 12:45:00,BZN|DE-LU,58638.23
340,2025-04-01 13:00:00,BZN|DE-LU,58305.14
341,2025-04-01 13:15:00,BZN|DE-LU,57844.51
342,2025-04-01 13:30:00,BZN|DE-LU,57537.35
343,2025-04-01 13:45:00,BZN|DE-LU,57228.18
344,2025-04-01 14:00:00,BZN|DE-LU,56990.45
345,2025-04-01 14:15:00,BZN|DE-LU,56637.96
346,2025-04-01 14:30:00,BZN|DE-LU,56849.4
347,2025-04-01 14:45:00,BZN|DE-LU,56864.76
348,2025-04-01 15:00:00,BZN|DE-LU,56799.1
349,2025-04-01 15:15:00,BZN|DE-LU,56778.41
350,2025-04-01 15:30:00,BZN|DE-LU,57155.76
351,2025-04-01 15:45:00,BZN|DE-LU,57659.49
352,2025-04-01 16:00:00,BZN|DE-LU,57951.23
353,2025-04-01 16:15:00,BZN|DE-LU,58348.23
354,2025-04-01 16:30:00,BZN|DE-LU,59219.77
355,2025-04-01 16:45:00,BZN|DE-LU,60010.58
356,2025-04-01 17:00:00,BZN|DE-LU,60735.93
357,2025-04-01 17:15:00,BZN|DE-LU,61090.86
358,2025-04-01 17:30:00,BZN|DE-LU,61488.62
359,2025-04-01 17:45:00,BZN|DE-LU,61348.55
360,2025-04-01 18:00:00,BZN|DE-LU,61516.59
361,2025-04-01 18:15:00,BZN|DE-LU,61392.86
362,2025-04-01 18:30:00,BZN|DE-LU,61197.09
363,2025-04-01 18:45:00,BZN|DE-LU,60708.36
364,2025-04-01 19:00:00,BZN|DE-LU,60310.31
365,2025-04-01 19:15:00,BZN|DE-LU,59804.68
366,2025-04-01 19:30:00,BZN|DE-LU,59298.22
367,2025-04-01 19:45:00,BZN|DE-LU,58621.72
368,2025-04-01 20:00:00,BZN|DE-LU,57573.44
369,2025-04-01 20:15:00,BZN|DE-LU,56580.92
370,2025-04-01 20:30:00,BZN|DE-LU,55592.86
371,2025-04-01 20:45:00,BZN|DE-LU,54971.95
372,2025-04-01 21:00:00,BZN|DE-LU,54365.79
373,2025-04-01 21:15:00,BZN|DE-LU,53932.02
374,2025-04-01 21:30:00,BZN|DE-LU,53681.9
375,2025-04-01 21:45:00,BZN|DE-LU,53487.54
376,2025-04-01 22:00:00,BZN|DE-LU,53891.12
377,2025-04-01 22:15:00,BZN|DE-LU,53161.11
378,2025-04-01 22:30:00,BZN|DE-LU,52514.86
379,2025-04-01 22:45:00,BZN|DE-LU,51952.04
380,2025-04-01 23:00:00,BZN|DE-LU,50738.66
381,2025-04-01 23:15:00,BZN|DE-LU,50198.8
382,2025-04-01 23:30:00,BZN|DE-LU,49559.91
383,2025-04-01 23:45:00,BZN|DE-LU,48648.24
384,2025-05-01 00:00:00,BZN|DE-LU,48320.21
385,2025-05-01 00:15:00,BZN|DE-LU,47392.13
386,2025-05-01 00:30:00,BZN|DE-LU,47054.1
387,2025-05-01 00:45:00,BZN|DE-LU,45929.69
388,2025-05-01 01:00:00,BZN|DE-LU,45019.09
389,2025-05-01 01:15:00,BZN|DE-LU,44486.32
390,2025-05-01 01:30:00,BZN|DE-LU,44062.29
391,2025-05-01 01:45:00,BZN|DE-LU,43795.53
392,2025-05-01 02:00:00,BZN|DE-LU,43599.77
393,2025-05-01 02:15:00,BZN|DE-LU,43088.26
394,2025-05-01 02:30:00,BZN|DE-LU,42903.86
395,2025-05-01 02:45:00,BZN|DE-LU,42461.21
396,2025-05-01 03:00:00,BZN|DE-LU,42460.6
397,2025-05-01 03:15:00,BZN|DE-LU,42290.82
398,2025-05-01 03:30:00,BZN|DE-LU,42575.21
399,2025-05-01 03:45:00,BZN|DE-LU,42303.54
400,2025-05-01 04:00:00,BZN|DE-LU,42119.62
401,2025-05-01 04:15:00,BZN|DE-LU,42005.69
402,2025-05-01 04:30:00,BZN|DE-LU,42231.54
403,2025-05-01 04:45:00,BZN|DE-LU,42190.17
404,2025-05-01 05:00:00,BZN|DE-LU,42267.4
405,2025-05-01 05:15:00,BZN|DE-LU,42423.71
406,2025-05-01 05:30:00,BZN|DE-LU,42597.28
407,2025-05-01 05:45:00,BZN|DE-LU,42943.15
408,2025-05-01 06:00:00,BZN|DE-LU,43605.83
409,2025-05-01 06:15:00,BZN|DE-LU,43734.73
410,2025-05-01 06:30:00,BZN|DE-LU,43818.0
411,2025-05-01 06:45:00,BZN|DE-LU,44182.18
412,2025-05-01 07:00:00,BZN|DE-LU,44735.36
413,2025-05-01 07:15:00,BZN|DE-LU,44861.75
414,2025-05-01 07:30:00,BZN|DE-LU,45368.46
415,2025-05-01 07:45:00,BZN|DE-LU,45765.63
416,2025-05-01 08:00:00,BZN|DE-LU,46572.86
417,2025-05-01 08:15:00,BZN|DE-LU,47445.1
418,2025-05-01 08:30:00,BZN|DE-LU,48752.03
419,2025-05-01 08:45:00,BZN|DE-LU,50196.0
420,2025-05-01 09:00:00,BZN|DE-LU,51085.72
421,2025-05-01 09:15:00,BZN|DE-LU,51929.11
422,2025-05-01 09:30:00,BZN|DE-LU,52838.44
423,2025-05-01 09:45:00,BZN|DE-LU,53524.91
424,2025-05-01 10:00:00,BZN|DE-LU,53815.8
425,2025-05-01 10:15:00,BZN|DE-LU,54426.87
426,2025-05-01 10:30:00,BZN|DE-LU,55382.96
427,2025-05-01 10:45:00,BZN|DE-LU,56207.36
428,2025-05-01 11:00:00,BZN|DE-LU,57038.1
429,2025-05-01 11:15:00,BZN|DE-LU,57385.43
430,2025-05-01 11:30:00,BZN|DE-LU,58291.72
431,2025-05-01 11:45:00,BZN|DE-LU,58652.45
432,2025-05-01 12:00:00,BZN|DE-LU,58717.67
433,2025-05-01 12:15:00,BZN|DE-LU,58523.29
434,2025-05-01 12:30:00,BZN|DE-LU,58380.11
435,2025-05-01 12:45:00,BZN|DE-LU,57890.97
436,2025-05-01 13:00:00,BZN|DE-LU,57309.31
437,2025-05-01 13:15:00,BZN|DE-LU,56516.49
438,2025-05-01 13:30:00,BZN|DE-LU,56462.29
439,2025-05-01 13:45:00,BZN|DE-LU,56123.94
440,2025-05-01 14:00:00,BZN|DE-LU,55780.5
441,2025-05-01 14:15:00,BZN|DE-LU,55484.3
442,2025-05-01 14:30:00,BZN|DE-LU,55610.21
443,2025-05-01 14:45:00,BZN|DE-LU,55684.81
444,2025-05-01 15:00:00,BZN|DE-LU,55882.99
445,2025-05-01 15:15:00,BZN|DE-LU,55870.22
446,2025-05-01 15:30:00,BZN|DE-LU,56151.0
447,2025-05-01 15:45:00,BZN|DE-LU,56237.22
448,2025-05-01 16:00:00,BZN|DE-LU,57430.48
449,2025-05-01 16:15:00,BZN|DE-LU,58138.04
450,2025-05-01 16:30:00,BZN|DE-LU,58707.42
451,2025-05-01 16:45:00,BZN|DE-LU,59258.44
452,2025-05-01 17:00:00,BZN|DE-LU,59913.74
453,2025-05-01 17:15:00,BZN|DE-LU,60425.58
454,2025-05-01 17:30:00,BZN|DE-LU,60941.5
455,2025-05-01 17:45:00,BZN|DE-LU,60905.35
456,2025-05-01 18:00:00,BZN|DE-LU,61069.9
457,2025-05-01 18:15:00,BZN|DE-LU,61082.51
458,2025-05-01 18:30:00,BZN|DE-LU,60583.33
459,2025-05-01 18:45:00,BZN|DE-LU,59983.88
460,2025-05-01 19:00:00,BZN|DE-LU,59652.66
461,2025-05-01 19:15:00,BZN|DE-LU,59066.03
462,2025-05-01 19:30:00,BZN|DE-LU,58695.69
463,2025-05-01 19:45:00,BZN|DE-LU,57704.19
464,2025-05-01 20:00:00,BZN|DE-LU,57523.39
