,Time,Area,Total load
0,2024-01-01 00:00:00,BZN|BE,7520.77
1,2024-01-01 00:15:00,BZN|BE,7456.06
2,2024-01-01 00:30:00,BZN|BE,7424.53
3,2024-01-01 00:45:00,BZN|BE,7343.54
4,2024-01-01 01:00:00,BZN|BE,7335.32
5,2024-01-01 01:15:00,BZN|BE,7265.05
6,2024-01-01 01:30:00,BZN|BE,7247.54
7,2024-01-01 01:45:00,BZN|BE,7202.48
8,2024-01-01 02:00:00,BZN|BE,7142.98
9,2024-01-01 02:15:00,BZN|BE,7066.17
10,2024-01-01 02:30:00,BZN|BE,7000.93
11,2024-01-01 02:45:00,BZN|BE,6921.65
12,2024-01-01 03:00:00,BZN|BE,6878.37
13,2024-01-01 03:15:00,BZN|BE,6835.46
14,2024-01-01 03:30:00,BZN|BE,6785.06
15,2024-01-01 03:45:00,BZN|BE,6754.65
16,2024-01-01 04:00:00,BZN|BE,6751.79
17,2024-01-01 04:15:00,BZN|BE,6699.04
18,2024-01-01 04:30:00,BZN|BE,6680.21
19,2024-01-01 04:45:00,BZN|BE,6654.29
20,2024-01-01 05:00:00,BZN|BE,6703.01
21,2024-01-01 05:15:00,BZN|BE,6707.32
22,2024-01-01 05:30:00,BZN|BE,6723.33
23,2024-01-01 05:45:00,BZN|BE,6724.01
24,2024-01-01 06:00:00,BZN|BE,6805.42
25,2024-01-01 06:15:00,BZN|BE,6867.33
26,2024-01-01 06:30:00,BZN|BE,6912.36
27,2024-01-01 06:45:00,BZN|BE,6907.31
28,2024-01-01 07:00:00,BZN|BE,6871.1
29,2024-01-01 07:15:00,BZN|BE,6892.09
30,2024-01-01 07:30:00,BZN|BE,6956.83
31,2024-01-01 07:45:00,BZN|BE,6958.63
32,2024-01-01 08:00:00,BZN|BE,7064.42
33,2024-01-01 08:15:00,BZN|BE,7145.99
34,2024-01-01 08:30:00,BZN|BE,7138.52
35,2024-01-01 08:45:00,BZN|BE,7129.76
36,2024-01-01 09:00:00,BZN|BE,7206.34
37,2024-01-01 09:15:00,BZN|BE,7279.86
38,2024-01-01 09:30:00,BZN|BE,7376.07
39,2024-01-01 09:45:00,BZN|BE,7444.87
40,2024-01-01 10:00:00,BZN|BE,7564.02
41,2024-01-01 10:15:00,BZN|BE,7647.82
42,2024-01-01 10:30:00,BZN|BE,7724.45
43,2024-01-01 10:45:00,BZN|BE,7826.85
44,2024-01-01 11:00:00,BZN|BE,7917.12
45,2024-01-01 11:15:00,BZN|BE,8008.85
46,2024-01-01 11:30:00,BZN|BE,8072.74
47,2024-01-01 11:45:00,BZN|BE,8114.95
48,2024-01-01 12:00:00,BZN|BE,8167.6
49,2024-01-01 12:15:00,BZN|BE,8160.49
50,2024-01-01 12:30:00,BZN|BE,8239.19
51,2024-01-01 12:45:00,BZN|BE,8251.09
52,2024-01-01 13:00:00,BZN|BE,8248.05
53,2024-01-01 13:15:00,BZN|BE,8220.67
54,2024-01-01 13:30:00,BZN|BE,8198.3
55,2024-01-01 13:45:00,BZN|BE,8132.33
56,2024-01-01 14:00:00,BZN|BE,8140.26
57,2024-01-01 14:15:00,BZN|BE,8107.78
58,2024-01-01 14:30:00,BZN|BE,8090.76
59,2024-01-01 14:45:00,BZN|BE,8051.21
60,2024-01-01 15:00:00,BZN|BE,8061.56
61,2024-01-01 15:15:00,BZN|BE,8071.0
62,2024-01-01 15:30:00,BZN|BE,8054.76
63,2024-01-01 15:45:00,BZN|BE,7991.14
64,2024-01-01 16:00:00,BZN|BE,7996.33
65,2024-01-01 16:15:00,BZN|BE,8046.98
66,2024-01-01 16:30:00,BZN|BE,8123.32
67,2024-01-01 16:45:00,BZN|BE,8283.06
68,2024-01-01 17:00:00,BZN|BE,8456.61
69,2024-01-01 17:15:00,BZN|BE,8517.41
70,2024-01-01 17:30:00,BZN|BE,8591.99
71,2024-01-01 17:45:00,BZN|BE,8647.26
72,2024-01-01 18:00:00,BZN|BE,8741.94
73,2024-01-01 18:15:00,BZN|BE,8813.11
74,2024-01-01 18:30:00,BZN|BE,8800.02
75,2024-01-01 18:45:00,BZN|BE,8772.98
76,2024-01-01 19:00:00,BZN|BE,8635.37
77,2024-01-01 19:15:00,BZN|BE,8540.77
78,2024-01-01 19:30:00,BZN|BE,8468.65
79,2024-01-01 19:45:00,BZN|BE,8339.39
80,2024-01-01 20:00:00,BZN|BE,8135.64
81,2024-01-01 20:15:00,BZN|BE,8052.93
82,2024-01-01 20:30:00,BZN|BE,8051.66
83,2024-01-01 20:45:00,BZN|BE,7992.84
84,2024-01-01 21:00:00,BZN|BE,7946.29
85,2024-01-01 21:15:00,BZN|BE,7966.59
86,2024-01-01 21:30:00,BZN|BE,7945.22
87,2024-01-01 21:45:00,BZN|BE,7875.95
88,2024-01-01 22:00:00,BZN|BE,8003.15
89,2024-01-01 22:15:00,BZN|BE,8035.16
90,2024-01-01 22:30:00,BZN|BE,7972.8
91,2024-01-01 22:45:00,BZN|BE,7860.91
92,2024-01-01 23:00:00,BZN|BE,7868.74
93,2024-01-01 23:15:00,BZN|BE,7816.64
94,2024-01-01 23:30:00,BZN|BE,7764.24
95,2024-01-01 23:45:00,BZN|BE,7678.03
96,2024-02-01 00:00:00,BZN|BE,7647.49
97,2024-02-01 00:15:00,BZN|BE,7554.18
98,2024-02-01 00:30:00,BZN|BE,7477.87
99,2024-02-01 00:45:00,BZN|BE,7377.21
100,2024-02-01 01:00:00,BZN|BE,7246.12
101,2024-02-01 01:15:00,BZN|BE,7101.06
102,2024-02-01 01:30:00,BZN|BE,7056.46
103,2024-02-01 01:45:00,BZN|BE,6985.17
104,2024-02-01 02:00:00,BZN|BE,6960.59
105,2024-02-01 02:15:00,BZN|BE,6884.12
106,2024-02-01 02:30:00,BZN|BE,6841.6
107,2024-02-01 02:45:00,BZN|BE,6855.19
108,2024-02-01 03:00:00,BZN|BE,6812.08
109,2024-02-01 03:15:00,BZN|BE,6747.27
110,2024-02-01 03:30:00,BZN|BE,6691.79
111,2024-02-01 03:45:00,BZN|BE,6701.68
112,2024-02-01 04:00:00,BZN|BE,6766.01
113,2024-02-01 04:15:00,BZN|BE,6790.5
114,2024-02-01 04:30:00,BZN|BE,6825.45
115,2024-02-01 04:45:00,BZN|BE,6860.85
116,2024-02-01 05:00:00,BZN|BE,7026.9
117,2024-02-01 05:15:00,BZN|BE,7128.08
118,2024-02-01 05:30:00,BZN|BE,7183.18
119,2024-02-01 05:45:00,BZN|BE,7332.39
120,2024-02-01 06:00:00,BZN|BE,7709.66
121,2024-02-01 06:15:00,BZN|BE,7823.78
122,2024-02-01 06:30:00,BZN|BE,7955.22
123,2024-02-01 06:45:00,BZN|BE,8101.15
124,2024-02-01 07:00:00,BZN|BE,8243.94
125,2024-02-01 07:15:00,BZN|BE,8406.18
126,2024-02-01 07:30:00,BZN|BE,8600.13
127,2024-02-01 07:45:00,BZN|BE,8779.94
128,2024-02-01 08:00:00,BZN|BE,8964.4
129,2024-02-01 08:15:00,BZN|BE,9113.42
130,2024-02-01 08:30:00,BZN|BE,9288.19
131,2024-02-01 08:45:00,BZN|BE,9339.31
132,2024-02-01 09:00:00,BZN|BE,9434.9
133,2024-02-01 09:15:00,BZN|BE,9598.67
134,2024-02-01 09:30:00,BZN|BE,9700.12
135,2024-02-01 09:45:00,BZN|BE,9782.81
136,2024-02-01 10:00:00,BZN|BE,9835.9
137,2024-02-01 10:15:00,BZN|BE,9826.29
138,2024-02-01 10:30:00,BZN|BE,9845.04
139,2024-02-01 10:45:00,BZN|BE,9907.2
140,2024-02-01 11:00:00,BZN|BE,9888.22
141,2024-02-01 11:15:00,BZN|BE,9955.0
142,2024-02-01 11:30:00,BZN|BE,10092.22
143,2024-02-01 11:45:00,BZN|BE,10181.06
144,2024-02-01 12:00:00,BZN|BE,10128.29
145,2024-02-01 12:15:00,BZN|BE,10114.64
146,2024-02-01 12:30:00,BZN|BE,10202.17
147,2024-02-01 12:45:00,BZN|BE,10275.57
148,2024-02-01 13:00:00,BZN|BE,10235.03
149,2024-02-01 13:15:00,BZN|BE,10272.62
150,2024-02-01 13:30:00,BZN|BE,10329.87
151,2024-02-01 13:45:00,BZN|BE,10276.37
152,2024-02-01 14:00:00,BZN|BE,10216.95
153,2024-02-01 14:15:00,BZN|BE,10207.05
154,2024-02-01 14:30:00,BZN|BE,10125.8
155,2024-02-01 14:45:00,BZN|BE,10113.12
156,2024-02-01 15:00:00,BZN|BE,10173.52
157,2024-02-01 15:15:00,BZN|BE,10123.53
158,2024-02-01 15:30:00,BZN|BE,10047.35
159,2024-02-01 15:45:00,BZN|BE,9982.86
160,2024-02-01 16:00:00,BZN|BE,9984.93
161,2024-02-01 16:15:00,BZN|BE,9980.36
162,2024-02-01 16:30:00,BZN|BE,10090.48
163,2024-02-01 16:45:00,BZN|BE,10297.41
164,2024-02-01 17:00:00,BZN|BE,10431.1
165,2024-02-01 17:15:00,BZN|BE,10423.63
166,2024-02-01 17:30:00,BZN|BE,10411.7
167,2024-02-01 17:45:00,BZN|BE,10440.34
168,2024-02-01 18:00:00,BZN|BE,10501.11
169,2024-02-01 18:15:00,BZN|BE,10590.38
170,2024-02-01 18:30:00,BZN|BE,10593.33
171,2024-02-01 18:45:00,BZN|BE,10589.08
172,2024-02-01 19:00:00,BZN|BE,10396.02
173,2024-02-01 19:15:00,BZN|BE,10085.77
174,2024-02-01 19:30:00,BZN|BE,10011.86
175,2024-02-01 19:45:00,BZN|BE,9882.78
176,2024-02-01 20:00:00,BZN|BE,9823.82
177,2024-02-01 20:15:00,BZN|BE,9575.14
178,2024-02-01 20:30:00,BZN|BE,9530.55
179,2024-02-01 20:45:00,BZN|BE,9284.08
180,2024-02-01 21:00:00,BZN|BE,9036.39
181,2024-02-01 21:15:00,BZN|BE,9114.13
182,2024-02-01 21:30:00,BZN|BE,8977.6
183,2024-02-01 21:45:00,BZN|BE,8911.03
184,2024-02-01 22:00:00,BZN|BE,8908.2
185,2024-02-01 22:15:00,BZN|BE,8807.31
186,2024-02-01 22:30:00,BZN|BE,8829.46
187,2024-02-01 22:45:00,BZN|BE,8666.21
188,2024-02-01 23:00:00,BZN|BE,8779.75
189,2024-02-01 23:15:00,BZN|BE,8681.36
190,2024-02-01 23:30:00,BZN|BE,8540.34
191,2024-02-01 23:45:00,BZN|BE,8451.91
192,2024-03-01 00:00:00,BZN|BE,8467.57
193,2024-03-01 00:15:00,BZN|BE,8418.47
194,2024-03-01 00:30:00,BZN|BE,8301.88
195,2024-03-01 00:45:00,BZN|BE,8124.14
196,2024-03-01 01:00:00,BZN|BE,8031.15
197,2024-03-01 01:15:00,BZN|BE,7975.96
198,2024-03-01 01:30:00,BZN|BE,7857.95
199,2024-03-01 01:45:00,BZN|BE,7713.0
200,2024-03-01 02:00:00,BZN|BE,7615.05
201,2024-03-01 02:15:00,BZN|BE,7586.83
202,2024-03-01 02:30:00,BZN|BE,7558.5
203,2024-03-01 02:45:00,BZN|BE,7505.33
204,2024-03-01 03:00:00,BZN|BE,7579.62
205,2024-03-01 03:15:00,BZN|BE,7541.26
206,2024-03-01 03:30:00,BZN|BE,7437.65
207,2024-03-01 03:45:00,BZN|BE,7378.55
208,2024-03-01 04:00:00,BZN|BE,7478.88
209,2024-03-01 04:15:00,BZN|BE,7538.69
210,2024-03-01 04:30:00,BZN|BE,7596.35
211,2024-03-01 04:45:00,BZN|BE,7654.87
212,2024-03-01 05:00:00,BZN|BE,7829.2
213,2024-03-01 05:15:00,BZN|BE,7965.56
214,2024-03-01 05:30:00,BZN|BE,7994.94
215,2024-03-01 05:45:00,BZN|BE,8018.99
216,2024-03-01 06:00:00,BZN|BE,8424.09
217,2024-03-01 06:15:00,BZN|BE,8564.99
218,2024-03-01 06:30:00,BZN|BE,8646.65
219,2024-03-01 06:45:00,BZN|BE,8789.7
220,2024-03-01 07:00:00,BZN|BE,8930.96
221,2024-03-01 07:15:00,BZN|BE,9229.61
222,2024-03-01 07:30:00,BZN|BE,9513.88
223,2024-03-01 07:45:00,BZN|BE,9624.33
224,2024-03-01 08:00:00,BZN|BE,9862.89
225,2024-03-01 08:15:00,BZN|BE,10001.76
226,2024-03-01 08:30:00,BZN|BE,9992.06
227,2024-03-01 08:45:00,BZN|BE,10067.81
228,2024-03-01 09:00:00,BZN|BE,10102.87
229,2024-03-01 09:15:00,BZN|BE,10149.09
230,2024-03-01 09:30:00,BZN|BE,10294.54
231,2024-03-01 09:45:00,BZN|BE,10290.32
232,2024-03-01 10:00:00,BZN|BE,10349.76
233,2024-03-01 10:15:00,BZN|BE,10398.72
234,2024-03-01 10:30:00,BZN|BE,10414.8
235,2024-03-01 10:45:00,BZN|BE,10450.54
236,2024-03-01 11:00:00,BZN|BE,10548.17
237,2024-03-01 11:15:00,BZN|BE,10586.47
238,2024-03-01 11:30:00,BZN|BE,10671.22
239,2024-03-01 11:45:00,BZN|BE,10769.37
240,2024-03-01 12:00:00,BZN|BE,10742.93
241,2024-03-01 12:15:00,BZN|BE,10556.45
242,2024-03-01 12:30:00,BZN|BE,10642.94
243,2024-03-01 12:45:00,BZN|BE,10548.88
244,2024-03-01 13:00:00,BZN|BE,10617.89
245,2024-03-01 13:15:00,BZN|BE,10571.73
246,2024-03-01 13:30:00,BZN|BE,10575.44
247,2024-03-01 13:45:00,BZN|BE,10519.96
248,2024-03-01 14:00:00,BZN|BE,10456.54
249,2024-03-01 14:15:00,BZN|BE,10463.93
250,2024-03-01 14:30:00,BZN|BE,10386.91
251,2024-03-01 14:45:00,BZN|BE,10294.35
252,2024-03-01 15:00:00,BZN|BE,10445.84
253,2024-03-01 15:15:00,BZN|BE,10397.42
254,2024-03-01 15:30:00,BZN|BE,10460.08
255,2024-03-01 15:45:00,BZN|BE,10435.79
256,2024-03-01 16:00:00,BZN|BE,10318.76
257,2024-03-01 16:15:00,BZN|BE,10358.98
258,2024-03-01 16:30:00,BZN|BE,10441.61
259,2024-03-01 16:45:00,BZN|BE,10550.41
260,2024-03-01 17:00:00,BZN|BE,10668.91
261,2024-03-01 17:15:00,BZN|BE,10813.48
262,2024-03-01 17:30:00,BZN|BE,10963.97
263,2024-03-01 17:45:00,BZN|BE,11085.98
264,2024-03-01 18:00:00,BZN|BE,11123.16
265,2024-03-01 18:15:00,BZN|BE,11055.07
266,2024-03-01 18:30:00,BZN|BE,10878.85
267,2024-03-01 18:45:00,BZN|BE,10810.52
268,2024-03-01 19:00:00,BZN|BE,10657.7
269,2024-03-01 19:15:00,BZN|BE,10523.76
270,2024-03-01 19:30:00,BZN|BE,10304.47
271,2024-03-01 19:45:00,BZN|BE,10182.0
272,2024-03-01 20:00:00,BZN|BE,10076.63
273,2024-03-01 20:15:00,BZN|BE,10073.43
274,2024-03-01 20:30:00,BZN|BE,9871.09
275,2024-03-01 20:45:00,BZN|BE,9691.95
276,2024-03-01 21:00:00,BZN|BE,9725.68
277,2024-03-01 21:15:00,BZN|BE,9551.1
278,2024-03-01 21:30:00,BZN|BE,9494.48
279,2024-03-01 21:45:00,BZN|BE,9358.41
280,2024-03-01 22:00:00,BZN|BE,9479.28
281,2024-03-01 22:15:00,BZN|BE,9525.24
282,2024-03-01 22:30:00,BZN|BE,9406.2
283,2024-03-01 22:45:00,BZN|BE,9258.74
284,2024-03-01 23:00:00,BZN|BE,9308.18
285,2024-03-01 23:15:00,BZN|BE,9152.51
286,2024-03-01 23:30:00,BZN|BE,8989.58
287,2024-03-01 23:45:00,BZN|BE,8792.37
288,2024-04-01 00:00:00,BZN|BE,8487.37
289,2024-04-01 00:15:00,BZN|BE,8271.14
290,2024-04-01 00:30:00,BZN|BE,8233.45
291,2024-04-01 00:45:00,BZN|BE,8167.92
292,2024-04-01 01:00:00,BZN|BE,8124.82
293,2024-04-01 01:15:00,BZN|BE,8187.2
294,2024-04-01 01:30:00,BZN|BE,8104.27
295,2024-04-01 01:45:00,BZN|BE,8010.1
296,2024-04-01 02:00:00,BZN|BE,7933.02
297,2024-04-01 02:15:00,BZN|BE,7752.21
298,2024-04-01 02:30:00,BZN|BE,7712.87
299,2024-04-01 02:45:00,BZN|BE,7753.19
300,2024-04-01 03:00:00,BZN|BE,7665.68
301,2024-04-01 03:15:00,BZN|BE,7773.46
302,2024-04-01 03:30:00,BZN|BE,7735.16
303,2024-04-01 03:45:00,BZN|BE,7761.59
304,2024-04-01 04:00:00,BZN|BE,7790.75
305,2024-04-01 04:15:00,BZN|BE,7833.32
306,2024-04-01 04:30:00,BZN|BE,7772.44
307,2024-04-01 04:45:00,BZN|BE,7781.77
308,2024-04-01 05:00:00,BZN|BE,7939.65
309,2024-04-01 05:15:00,BZN|BE,8066.76
310,2024-04-01 05:30:00,BZN|BE,8143.22
311,2024-04-01 05:45:00,BZN|BE,8156.12
312,2024-04-01 06:00:00,BZN|BE,8375.11
313,2024-04-01 06:15:00,BZN|BE,8567.94
314,2024-04-01 06:30:00,BZN|BE,8817.52
315,2024-04-01 06:45:00,BZN|BE,9130.11
316,2024-04-01 07:00:00,BZN|BE,9367.91
317,2024-04-01 07:15:00,BZN|BE,9485.82
318,2024-04-01 07:30:00,BZN|BE,9702.35
319,2024-04-01 07:45:00,BZN|BE,9867.28
320,2024-04-01 08:00:00,BZN|BE,10081.19
321,2024-04-01 08:15:00,BZN|BE,10259.34
322,2024-04-01 08:30:00,BZN|BE,10410.79
323,2024-04-01 08:45:00,BZN|BE,10486.8
324,2024-04-01 09:00:00,BZN|BE,10619.37
325,2024-04-01 09:15:00,BZN|BE,10548.22
326,2024-04-01 09:30:00,BZN|BE,10572.93
327,2024-04-01 09:45:00,BZN|BE,10598.92
328,2024-04-01 10:00:00,BZN|BE,10699.15
329,2024-04-01 10:15:00,BZN|BE,10733.95
330,2024-04-01 10:30:00,BZN|BE,10780.34
331,2024-04-01 10:45:00,BZN|BE,10812.63
332,2024-04-01 11:00:00,BZN|BE,10903.17
333,2024-04-01 11:15:00,BZN|BE,10859.66
334,2024-04-01 11:30:00,BZN|BE,10871.98
335,2024-04-01 11:45:00,BZN|BE,10943.12
336,2024-04-01 12:00:00,BZN|BE,10865.64
337,2024-04-01 12:15:00,BZN|BE,10785.78
338,2024-04-01 12:30:00,BZN|BE,10761.15
339,2024-04-01 12:45:00,BZN|BE,10857.56
340,2024-04-01 13:00:00,BZN|BE,10854.83
341,2024-04-01 13:15:00,BZN|BE,10845.58
342,2024-04-01 13:30:00,BZN|BE,10749.89
343,2024-04-01 13:45:00,BZN|BE,10634.6
344,2024-04-01 14:00:00,BZN|BE,10560.47
345,2024-04-01 14:15:00,BZN|BE,10577.0
346,2024-04-01 14:30:00,BZN|BE,10535.52
347,2024-04-01 14:45:00,BZN|BE,10560.67
348,2024-04-01 15:00:00,BZN|BE,10608.98
349,2024-04-01 15:15:00,BZN|BE,10443.22
350,2024-04-01 15:30:00,BZN|BE,10363.0
351,2024-04-01 15:45:00,BZN|BE,10348.05
352,2024-04-01 16:00:00,BZN|BE,10437.36
353,2024-04-01 16:15:00,BZN|BE,10467.82
354,2024-04-01 16:30:00,BZN|BE,10522.61
355,2024-04-01 16:45:00,BZN|BE,10687.05
356,2024-04-01 17:00:00,BZN|BE,10868.24
357,2024-04-01 17:15:00,BZN|BE,11010.02
358,2024-04-01 17:30:00,BZN|BE,11105.46
359,2024-04-01 17:45:00,BZN|BE,11241.15
360,2024-04-01 18:00:00,BZN|BE,11240.16
361,2024-04-01 18:15:00,BZN|BE,10995.78
362,2024-04-01 18:30:00,BZN|BE,10865.63
363,2024-04-01 18:45:00,BZN|BE,10835.9
364,2024-04-01 19:00:00,BZN|BE,10637.42
365,2024-04-01 19:15:00,BZN|BE,10436.2
366,2024-04-01 19:30:00,BZN|BE,10333.33
367,2024-04-01 19:45:00,BZN|BE,10299.6
368,2024-04-01 20:00:00,BZN|BE,10256.85
369,2024-04-01 20:15:00,BZN|BE,10091.37
370,2024-04-01 20:30:00,BZN|BE,10052.87
371,2024-04-01 20:45:00,BZN|BE,9999.07
372,2024-04-01 21:00:00,BZN|BE,9671.43
373,2024-04-01 21:15:00,BZN|BE,9570.65
374,2024-04-01 21:30:00,BZN|BE,9440.09
375,2024-04-01 21:45:00,BZN|BE,9214.92
376,2024-04-01 22:00:00,BZN|BE,9385.22
377,2024-04-01 22:15:00,BZN|BE,9431.03
378,2024-04-01 22:30:00,BZN|BE,9468.7
379,2024-04-01 22:45:00,BZN|BE,9385.85
380,2024-04-01 23:00:00,BZN|BE,9549.72
381,2024-04-01 23:15:00,BZN|BE,9512.77
382,2024-04-01 23:30:00,BZN|BE,9373.42
383,2024-04-01 23:45:00,BZN|BE,9044.98
384,2024-05-01 00:00:00,BZN|BE,8792.2
385,2024-05-01 00:15:00,BZN|BE,8815.38
386,2024-05-01 00:30:00,BZN|BE,8600.32
387,2024-05-01 00:45:00,BZN|BE,8382.6
388,2024-05-01 01:00:00,BZN|BE,8243.55
389,2024-05-01 01:15:00,BZN|BE,8227.01
390,2024-05-01 01:30:00,BZN|BE,7995.62
391,2024-05-01 01:45:00,BZN|BE,7968.48
392,2024-05-01 02:00:00,BZN|BE,7933.23
393,2024-05-01 02:15:00,BZN|BE,7788.68
394,2024-05-01 02:30:00,BZN|BE,7795.77
395,2024-05-01 02:45:00,BZN|BE,7756.83
396,2024-05-01 03:00:00,BZN|BE,7662.6
397,2024-05-01 03:15:00,BZN|BE,7642.62
398,2024-05-01 03:30:00,BZN|BE,7531.68
399,2024-05-01 03:45:00,BZN|BE,7797.42
400,2024-05-01 04:00:00,BZN|BE,7661.55
401,2024-05-01 04:15:00,BZN|BE,7780.13
402,2024-05-01 04:30:00,BZN|BE,7704.65
403,2024-05-01 04:45:00,BZN|BE,7763.89
404,2024-05-01 05:00:00,BZN|BE,7846.75
405,2024-05-01 05:15:00,BZN|BE,8150.63
406,2024-05-01 05:30:00,BZN|BE,8111.85
407,2024-05-01 05:45:00,BZN|BE,8386.25
408,2024-05-01 06:00:00,BZN|BE,8603.91
409,2024-05-01 06:15:00,BZN|BE,8783.67
410,2024-05-01 06:30:00,BZN|BE,8859.39
411,2024-05-01 06:45:00,BZN|BE,9074.51
412,2024-05-01 07:00:00,BZN|BE,9374.42
413,2024-05-01 07:15:00,BZN|BE,9527.04
414,2024-05-01 07:30:00,BZN|BE,9759.16
415,2024-05-01 07:45:00,BZN|BE,9862.26
416,2024-05-01 08:00:00,BZN|BE,10085.12
417,2024-05-01 08:15:00,BZN|BE,10193.59
418,2024-05-01 08:30:00,BZN|BE,10359.08
419,2024-05-01 08:45:00,BZN|BE,10339.69
420,2024-05-01 09:00:00,BZN|BE,10375.24
421,2024-05-01 09:15:00,BZN|BE,10475.49
422,2024-05-01 09:30:00,BZN|BE,10582.11
423,2024-05-01 09:45:00,BZN|BE,10608.79
424,2024-05-01 10:00:00,BZN|BE,10651.89
425,2024-05-01 10:15:00,BZN|BE,10730.35
426,2024-05-01 10:30:00,BZN|BE,10744.78
427,2024-05-01 10:45:00,BZN|BE,10797.41
428,2024-05-01 11:00:00,BZN|BE,10827.82
429,2024-05-01 11:15:00,BZN|BE,10845.52
430,2024-05-01 11:30:00,BZN|BE,10908.72
431,2024-05-01 11:45:00,BZN|BE,10908.68
432,2024-05-01 12:00:00,BZN|BE,10914.71
433,2024-05-01 12:15:00,BZN|BE,10962.03
434,2024-05-01 12:30:00,BZN|BE,10868.99
435,2024-05-01 12:45:00,BZN|BE,10878.23
436,2024-05-01 13:00:00,BZN|BE,10756.61
437,2024-05-01 13:15:00,BZN|BE,10620.25
438,2024-05-01 13:30:00,BZN|BE,10577.28
439,2024-05-01 13:45:00,BZN|BE,10547.93
440,2024-05-01 14:00:00,BZN|BE,10602.96
441,2024-05-01 14:15:00,BZN|BE,10626.61
442,2024-05-01 14:30:00,BZN|BE,10688.33
443,2024-05-01 14:45:00,BZN|BE,10634.94
444,2024-05-01 15:00:00,BZN|BE,10603.88
445,2024-05-01 15:15:00,BZN|BE,10573.63
446,2024-05-01 15:30:00,BZN|BE,10536.23
447,2024-05-01 15:45:00,BZN|BE,10485.33
448,2024-05-01 16:00:00,BZN|BE,10475.07
449,2024-05-01 16:15:00,BZN|BE,10637.76
450,2024-05-01 16:30:00,BZN|BE,10713.08
451,2024-05-01 16:45:00,BZN|BE,10786.11
452,2024-05-01 17:00:00,BZN|BE,10859.26
453,2024-05-01 17:15:00,BZN|BE,11041.02
454,2024-05-01 17:30:00,BZN|BE,11143.69
455,2024-05-01 17:45:00,BZN|BE,11154.64
456,2024-05-01 18:00:00,BZN|BE,11166.32
457,2024-05-01 18:15:00,BZN|BE,11001.54
458,2024-05-01 18:30:00,BZN|BE,10949.57
459,2024-05-01 18:45:00,BZN|BE,10840.56
460,2024-05-01 19:00:00,BZN|BE,10551.48
461,2024-05-01 19:15:00,BZN|BE,10452.15
462,2024-05-01 19:30:00,BZN|BE,10423.15
463,2024-05-01 19:45:00,BZN|BE,10222.66
464,2024-05-01 20:00:00,BZN|BE,9997.1
465,2024-05-01 20:15:00,BZN|BE,10037.61
466,2024-05-01 20:30:00,BZN|BE,9968.5
467,2024-05-01 20:45:00,BZN|BE,9813.56
468,2024-05-01 21:00:00,BZN|BE,9703.31
469,2024-05-01 21:15:00,BZN|BE,9593.39
470,2024-05-01 21:30:00,BZN|BE,9406.82
471,2024-05-01 21:45:00,BZN|BE,9451.42
472,2024-05-01 22:00:00,BZN|BE,9507.89
473,2024-05-01 22:15:00,BZN|BE,9488.66
474,2024-05-01 22:30:00,BZN|BE,9574.45
475,2024-05-01 22:45:00,BZN|BE,9531.77
476,2024-05-01 23:00:00,BZN|BE,9479.81
477,2024-05-01 23:15:00,BZN|BE,9397.23
478,2024-05-01 23:30:00,BZN|BE,9297.42
479,2024-05-01 23:45:00,BZN|BE,9176.08
480,2024-06-01 00:00:00,BZN|BE,9074.61
481,2024-06-01 00:15:00,BZN|BE,8876.66
482,2024-06-01 00:30:00,BZN|BE,8779.69
483,2024-06-01 00:45:00,BZN|BE,8640.45
484,2024-06-01 01:00:00,BZN|BE,8485.8
485,2024-06-01 01:15:00,BZN|BE,8269.95
486,2024-06-01 01:30:00,BZN|BE,8241.93
487,2024-06-01 01:45:00,BZN|BE,8178.69
488,2024-06-01 02:00:00,BZN|BE,8154.19
489,2024-06-01 02:15:00,BZN|BE,7866.95
490,2024-06-01 02:30:00,BZN|BE,7958.12
491,2024-06-01 02:45:00,BZN|BE,7937.0
492,2024-06-01 03:00:00,BZN|BE,7921.61
493,2024-06-01 03:15:00,BZN|BE,7822.98
494,2024-06-01 03:30:00,BZN|BE,7823.26
495,2024-06-01 03:45:00,BZN|BE,7783.18
496,2024-06-01 04:00:00,BZN|BE,7778.14
497,2024-06-01 04:15:00,BZN|BE,7838.97
498,2024-06-01 04:30:00,BZN|BE,7665.29
499,2024-06-01 04:45:00,BZN|BE,7711.41
500,2024-06-01 05:00:00,BZN|BE,7644.95
501,2024-06-01 05:15:00,BZN|BE,7730.65
502,2024-06-01 05:30:00,BZN|BE,7832.64
503,2024-06-01 05:45:00,BZN|BE,7909.79
504,2024-06-01 06:00:00,BZN|BE,8005.7
505,2024-06-01 06:15:00,BZN|BE,8221.53
506,2024-06-01 06:30:00,BZN|BE,8278.21
507,2024-06-01 06:45:00,BZN|BE,8238.72
508,2024-06-01 07:00:00,BZN|BE,8365.13
509,2024-06-01 07:15:00,BZN|BE,8528.21
510,2024-06-01 07:30:00,BZN|BE,8649.41
511,2024-06-01 07:45:00,BZN|BE,8602.19
512,2024-06-01 08:00:00,BZN|BE,8912.21
513,2024-06-01 08:15:00,BZN|BE,8975.21
514,2024-06-01 08:30:00,BZN|BE,9022.61
515,2024-06-01 08:45:00,BZN|BE,9068.05
516,2024-06-01 09:00:00,BZN|BE,9402.98
517,2024-06-01 09:15:00,BZN|BE,9467.7
