,Time,Area,Generation
103,2025-01-02 01:45:00,BZN|DE-LU,41419.71
104,2025-01-02 02:00:00,BZN|DE-LU,40878.44
105,2025-01-02 02:15:00,BZN|DE-LU,40449.79
106,2025-01-02 02:30:00,BZN|DE-LU,40308.67
107,2025-01-02 02:45:00,BZN|DE-LU,40137.07
108,2025-01-02 03:00:00,BZN|DE-LU,39924.7
109,2025-01-02 03:15:00,BZN|DE-LU,39663.98
110,2025-01-02 03:30:00,BZN|DE-LU,39662.14
111,2025-01-02 03:45:00,BZN|DE-LU,39692.5
112,2025-01-02 04:00:00,BZN|DE-LU,39561.479999999996
113,2025-01-02 04:15:00,BZN|DE-LU,39471.33
114,2025-01-02 04:30:00,BZN|DE-LU,39385.0
115,2025-01-02 04:45:00,BZN|DE-LU,39300.06
116,2025-01-02 05:00:00,BZN|DE-LU,39319.729999999996
117,2025-01-02 05:15:00,BZN|DE-LU,39239.51
118,2025-01-02 05:30:00,BZN|DE-LU,39253.69
119,2025-01-02 05:45:00,BZN|DE-LU,39134.47
120,2025-01-02 06:00:00,BZN|DE-LU,39556.88
121,2025-01-02 06:15:00,BZN|DE-LU,39635.52
122,2025-01-02 06:30:00,BZN|DE-LU,39807.12
123,2025-01-02 06:45:00,BZN|DE-LU,40191.21
124,2025-01-02 07:00:00,BZN|DE-LU,40903.66
125,2025-01-02 07:15:00,BZN|DE-LU,41153.22
126,2025-01-02 07:30:00,BZN|DE-LU,41581.64
127,2025-01-02 07:45:00,BZN|DE-LU,41924.61
128,2025-01-02 08:00:00,BZN|DE-LU,42681.87
129,2025-01-02 08:15:00,BZN|DE-LU,43981.31
130,2025-01-02 08:30:00,BZN|DE-LU,45132.85
131,2025-01-02 08:45:00,BZN|DE-LU,46020.1
132,2025-01-02 09:00:00,BZN|DE-LU,48542.29
133,2025-01-02 09:15:00,BZN|DE-LU,49486.119999999995
134,2025-01-02 09:30:00,BZN|DE-LU,50259.31
135,2025-01-02 09:45:00,BZN|DE-LU,51178.8
136,2025-01-02 10:00:00,BZN|DE-LU,53566.36
137,2025-01-02 10:15:00,BZN|DE-LU,54215.51
138,2025-01-02 10:30:00,BZN|DE-LU,54770.35
139,2025-01-02 10:45:00,BZN|DE-LU,55443.32
140,2025-01-02 11:00:00,BZN|DE-LU,56230.05
141,2025-01-02 11:15:00,BZN|DE-LU,57095.86
142,2025-01-02 11:30:00,BZN|DE-LU,57949.869999999995
143,2025-01-02 11:45:00,BZN|DE-LU,58291.98
144,2025-01-02 12:00:00,BZN|DE-LU,58612.33
145,2025-01-02 12:15:00,BZN|DE-LU,58508.28
146,2025-01-02 12:30:00,BZN|DE-LU,58279.69
147,2025-01-02 12:45:00,BZN|DE-LU,57945.740000000005
148,2025-01-02 13:00:00,BZN|DE-LU,57479.0
149,2025-01-02 13:15:00,BZN|DE-LU,56773.59
150,2025-01-02 13:30:00,BZN|DE-LU,55787.340000000004
151,2025-01-02 13:45:00,BZN|DE-LU,54683.689999999995
152,2025-01-02 14:00:00,BZN|DE-LU,53886.26
153,2025-01-02 14:15:00,BZN|DE-LU,53100.16
154,2025-01-02 14:30:00,BZN|DE-LU,51726.88
155,2025-01-02 14:45:00,BZN|DE-LU,50445.88
156,2025-01-02 15:00:00,BZN|DE-LU,49275.2
157,2025-01-02 15:15:00,BZN|DE-LU,48236.990000000005
158,2025-01-02 15:30:00,BZN|DE-LU,46512.1
159,2025-01-02 15:45:00,BZN|DE-LU,45262.5
160,2025-01-02 16:00:00,BZN|DE-LU,44368.8
161,2025-01-02 16:15:00,BZN|DE-LU,43994.08
162,2025-01-02 16:30:00,BZN|DE-LU,44072.270000000004
163,2025-01-02 16:45:00,BZN|DE-LU,44643.8
164,2025-01-02 17:00:00,BZN|DE-LU,44125.95
165,2025-01-02 17:15:00,BZN|DE-LU,45253.509999999995
166,2025-01-02 17:30:00,BZN|DE-LU,46099.58
167,2025-01-02 17:45:00,BZN|DE-LU,46734.92
168,2025-01-02 18:00:00,BZN|DE-LU,47445.03
169,2025-01-02 18:15:00,BZN|DE-LU,48084.52
170,2025-01-02 18:30:00,BZN|DE-LU,48277.590000000004
171,2025-01-02 18:45:00,BZN|DE-LU,47692.1
172,2025-01-02 19:00:00,BZN|DE-LU,47179.76
173,2025-01-02 19:15:00,BZN|DE-LU,47796.39
174,2025-01-02 19:30:00,BZN|DE-LU,47505.05
175,2025-01-02 19:45:00,BZN|DE-LU,46568.29
176,2025-01-02 20:00:00,BZN|DE-LU,46105.25
177,2025-01-02 20:15:00,BZN|DE-LU,45569.36
178,2025-01-02 20:30:00,BZN|DE-LU,44725.939999999995
179,2025-01-02 20:45:00,BZN|DE-LU,43916.82
180,2025-01-02 21:00:00,BZN|DE-LU,42866.95
181,2025-01-02 21:15:00,BZN|DE-LU,42416.51
182,2025-01-02 21:30:00,BZN|DE-LU,42221.91
183,2025-01-02 21:45:00,BZN|DE-LU,41939.64
184,2025-01-02 22:00:00,BZN|DE-LU,42128.96
185,2025-01-02 22:15:00,BZN|DE-LU,41997.7
186,2025-01-02 22:30:00,BZN|DE-LU,42126.399999999994
187,2025-01-02 22:45:00,BZN|DE-LU,42025.86
188,2025-01-02 23:00:00,BZN|DE-LU,41491.73
189,2025-01-02 23:15:00,BZN|DE-LU,40966.56
190,2025-01-02 23:30:00,BZN|DE-LU,40782.19
191,2025-01-02 23:45:00,BZN|DE-LU,40806.100000000006
192,2025-01-03 00:00:00,BZN|DE-LU,42651.7
193,2025-01-03 00:15:00,BZN|DE-LU,41446.41
194,2025-01-03 00:30:00,BZN|DE-LU,40772.55
195,2025-01-03 00:45:00,BZN|DE-LU,40418.18
196,2025-01-03 01:00:00,BZN|DE-LU,40193.45
197,2025-01-03 01:15:00,BZN|DE-LU,39568.36
198,2025-01-03 01:30:00,BZN|DE-LU,39285.57
199,2025-01-03 01:45:00,BZN|DE-LU,38720.47
200,2025-01-03 02:00:00,BZN|DE-LU,38566.42
201,2025-01-03 02:15:00,BZN|DE-LU,38291.22
202,2025-01-03 02:30:00,BZN|DE-LU,38306.16
203,2025-01-03 02:45:00,BZN|DE-LU,38301.979999999996
204,2025-01-03 03:00:00,BZN|DE-LU,38430.21
205,2025-01-03 03:15:00,BZN|DE-LU,38279.39
206,2025-01-03 03:30:00,BZN|DE-LU,38172.65
207,2025-01-03 03:45:00,BZN|DE-LU,38199.25
208,2025-01-03 04:00:00,BZN|DE-LU,38109.9
209,2025-01-03 04:15:00,BZN|DE-LU,38071.87
210,2025-01-03 04:30:00,BZN|DE-LU,38210.61
211,2025-01-03 04:45:00,BZN|DE-LU,38307.95
212,2025-01-03 05:00:00,BZN|DE-LU,38300.61
213,2025-01-03 05:15:00,BZN|DE-LU,38386.44
214,2025-01-03 05:30:00,BZN|DE-LU,38501.17
215,2025-01-03 05:45:00,BZN|DE-LU,38568.19
216,2025-01-03 06:00:00,BZN|DE-LU,38730.71
217,2025-01-03 06:15:00,BZN|DE-LU,38840.15
218,2025-01-03 06:30:00,BZN|DE-LU,39113.52
219,2025-01-03 06:45:00,BZN|DE-LU,39502.34
220,2025-01-03 07:00:00,BZN|DE-LU,39197.89
221,2025-01-03 07:15:00,BZN|DE-LU,39994.66
222,2025-01-03 07:30:00,BZN|DE-LU,40604.96
223,2025-01-03 07:45:00,BZN|DE-LU,41588.92
