,Time,Area,Generation
101,2025-01-02 01:15:00,BZN|NL,12353.890000000001
102,2025-01-02 01:30:00,BZN|NL,12086.849999999999
103,2025-01-02 01:45:00,BZN|NL,11992.24
104,2025-01-02 02:00:00,BZN|NL,12135.14
105,2025-01-02 02:15:00,BZN|NL,12035.28
106,2025-01-02 02:30:00,BZN|NL,12028.54
107,2025-01-02 02:45:00,BZN|NL,11971.630000000001
108,2025-01-02 03:00:00,BZN|NL,11942.51
109,2025-01-02 03:15:00,BZN|NL,11840.02
110,2025-01-02 03:30:00,BZN|NL,11699.33
111,2025-01-02 03:45:00,BZN|NL,11742.51
112,2025-01-02 04:00:00,BZN|NL,11661.27
113,2025-01-02 04:15:00,BZN|NL,11623.720000000001
114,2025-01-02 04:30:00,BZN|NL,11554.67
115,2025-01-02 04:45:00,BZN|NL,11642.66
116,2025-01-02 05:00:00,BZN|NL,11571.6
117,2025-01-02 05:15:00,BZN|NL,11509.210000000001
118,2025-01-02 05:30:00,BZN|NL,11561.71
119,2025-01-02 05:45:00,BZN|NL,11694.99
120,2025-01-02 06:00:00,BZN|NL,11600.11
121,2025-01-02 06:15:00,BZN|NL,11726.12
122,2025-01-02 06:30:00,BZN|NL,12010.689999999999
123,2025-01-02 06:45:00,BZN|NL,12219.390000000001
124,2025-01-02 07:00:00,BZN|NL,12659.74
125,2025-01-02 07:15:00,BZN|NL,12890.66
126,2025-01-02 07:30:00,BZN|NL,12957.48
127,2025-01-02 07:45:00,BZN|NL,13173.76
128,2025-01-02 08:00:00,BZN|NL,13214.28
129,2025-01-02 08:15:00,BZN|NL,13336.84
130,2025-01-02 08:30:00,BZN|NL,13409.35
131,2025-01-02 08:45:00,BZN|NL,13497.49
132,2025-01-02 09:00:00,BZN|NL,13817.77
133,2025-01-02 09:15:00,BZN|NL,14081.98
134,2025-01-02 09:30:00,BZN|NL,14440.74
135,2025-01-02 09:45:00,BZN|NL,14648.45
136,2025-01-02 10:00:00,BZN|NL,14791.06
137,2025-01-02 10:15:00,BZN|NL,15396.029999999999
138,2025-01-02 10:30:00,BZN|NL,15755.090000000002
139,2025-01-02 10:45:00,BZN|NL,15688.04
140,2025-01-02 11:00:00,BZN|NL,15809.24
141,2025-01-02 11:15:00,BZN|NL,16157.7
142,2025-01-02 11:30:00,BZN|NL,16473.13
143,2025-01-02 11:45:00,BZN|NL,16373.1
144,2025-01-02 12:00:00,BZN|NL,16884.87
145,2025-01-02 12:15:00,BZN|NL,17085.45
146,2025-01-02 12:30:00,BZN|NL,17106.1
147,2025-01-02 12:45:00,BZN|NL,17058.72
148,2025-01-02 13:00:00,BZN|NL,16666.670000000002
149,2025-01-02 13:15:00,BZN|NL,16604.29
150,2025-01-02 13:30:00,BZN|NL,16517.02
151,2025-01-02 13:45:00,BZN|NL,16377.69
152,2025-01-02 14:00:00,BZN|NL,16232.439999999999
153,2025-01-02 14:15:00,BZN|NL,15968.130000000001
154,2025-01-02 14:30:00,BZN|NL,15901.55
155,2025-01-02 14:45:00,BZN|NL,15740.470000000001
156,2025-01-02 15:00:00,BZN|NL,15273.03
157,2025-01-02 15:15:00,BZN|NL,15308.1
158,2025-01-02 15:30:00,BZN|NL,15255.15
159,2025-01-02 15:45:00,BZN|NL,15283.09
160,2025-01-02 16:00:00,BZN|NL,14821.369999999999
161,2025-01-02 16:15:00,BZN|NL,14877.67
162,2025-01-02 16:30:00,BZN|NL,14844.03
163,2025-01-02 16:45:00,BZN|NL,14839.24
164,2025-01-02 17:00:00,BZN|NL,14673.67
165,2025-01-02 17:15:00,BZN|NL,14756.7
166,2025-01-02 17:30:00,BZN|NL,14987.73
167,2025-01-02 17:45:00,BZN|NL,15476.72
168,2025-01-02 18:00:00,BZN|NL,15504.29
169,2025-01-02 18:15:00,BZN|NL,15372.6
170,2025-01-02 18:30:00,BZN|NL,15445.35
171,2025-01-02 18:45:00,BZN|NL,15445.310000000001
172,2025-01-02 19:00:00,BZN|NL,15481.26
173,2025-01-02 19:15:00,BZN|NL,15399.73
174,2025-01-02 19:30:00,BZN|NL,15426.13
175,2025-01-02 19:45:00,BZN|NL,15375.230000000001
176,2025-01-02 20:00:00,BZN|NL,15705.11
177,2025-01-02 20:15:00,BZN|NL,15963.6
178,2025-01-02 20:30:00,BZN|NL,15878.61
179,2025-01-02 20:45:00,BZN|NL,15544.85
180,2025-01-02 21:00:00,BZN|NL,15692.72
181,2025-01-02 21:15:00,BZN|NL,15697.58
182,2025-01-02 21:30:00,BZN|NL,15705.0
183,2025-01-02 21:45:00,BZN|NL,15737.41
184,2025-01-02 22:00:00,BZN|NL,15337.19
185,2025-01-02 22:15:00,BZN|NL,15268.98
186,2025-01-02 22:30:00,BZN|NL,15287.68
187,2025-01-02 22:45:00,BZN|NL,15168.81
188,2025-01-02 23:00:00,BZN|NL,14617.3
189,2025-01-02 23:15:00,BZN|NL,14242.09
190,2025-01-02 23:30:00,BZN|NL,13996.12
191,2025-01-02 23:45:00,BZN|NL,13756.16
192,2025-01-03 00:00:00,BZN|NL,15017.52
193,2025-01-03 00:15:00,BZN|NL,15232.99
194,2025-01-03 00:30:00,BZN|NL,15085.73
195,2025-01-03 00:45:00,BZN|NL,14831.29
196,2025-01-03 01:00:00,BZN|NL,14530.05
197,2025-01-03 01:15:00,BZN|NL,14376.140000000001
198,2025-01-03 01:30:00,BZN|NL,14270.2
199,2025-01-03 01:45:00,BZN|NL,14260.55
200,2025-01-03 02:00:00,BZN|NL,14259.15
201,2025-01-03 02:15:00,BZN|NL,14276.41
202,2025-01-03 02:30:00,BZN|NL,14270.07
203,2025-01-03 02:45:00,BZN|NL,14069.52
204,2025-01-03 03:00:00,BZN|NL,14084.26
205,2025-01-03 03:15:00,BZN|NL,14026.189999999999
206,2025-01-03 03:30:00,BZN|NL,13970.009999999998
207,2025-01-03 03:45:00,BZN|NL,13934.56
208,2025-01-03 04:00:00,BZN|NL,13936.85
209,2025-01-03 04:15:00,BZN|NL,14096.640000000001
210,2025-01-03 04:30:00,BZN|NL,14078.13
211,2025-01-03 04:45:00,BZN|NL,14079.99
212,2025-01-03 05:00:00,BZN|NL,14014.439999999999
213,2025-01-03 05:15:00,BZN|NL,13925.52
214,2025-01-03 05:30:00,BZN|NL,13896.130000000001
215,2025-01-03 05:45:00,BZN|NL,13929.87
216,2025-01-03 06:00:00,BZN|NL,13772.72
217,2025-01-03 06:15:00,BZN|NL,13784.57
218,2025-01-03 06:30:00,BZN|NL,13887.91
219,2025-01-03 06:45:00,BZN|NL,13979.9
220,2025-01-03 07:00:00,BZN|NL,14061.82
221,2025-01-03 07:15:00,BZN|NL,14169.050000000001
222,2025-01-03 07:30:00,BZN|NL,14225.91
223,2025-01-03 07:45:00,BZN|NL,14387.960000000001
224,2025-01-03 08:00:00,BZN|NL,14544.109999999999
225,2025-01-03 08:15:00,BZN|NL,14669.74
226,2025-01-03 08:30:00,BZN|NL,14798.15
227,2025-01-03 08:45:00,BZN|NL,14935.550000000001
228,2025-01-03 09:00:00,BZN|NL,15310.64
229,2025-01-03 09:15:00,BZN|NL,15473.61
230,2025-01-03 09:30:00,BZN|NL,15608.68
231,2025-01-03 09:45:00,BZN|NL,15724.02
232,2025-01-03 10:00:00,BZN|NL,15868.42
233,2025-01-03 10:15:00,BZN|NL,15961.449999999999
234,2025-01-03 10:30:00,BZN|NL,15965.39
235,2025-01-03 10:45:00,BZN|NL,15830.65
236,2025-01-03 11:00:00,BZN|NL,15482.3
237,2025-01-03 11:15:00,BZN|NL,15245.279999999999
238,2025-01-03 11:30:00,BZN|NL,15188.44
239,2025-01-03 11:45:00,BZN|NL,15036.42
240,2025-01-03 12:00:00,BZN|NL,15118.449999999999
241,2025-01-03 12:15:00,BZN|NL,15340.78
242,2025-01-03 12:30:00,BZN|NL,15274.789999999999
243,2025-01-03 12:45:00,BZN|NL,15355.269999999999
244,2025-01-03 13:00:00,BZN|NL,15340.69
245,2025-01-03 13:15:00,BZN|NL,15098.64
246,2025-01-03 13:30:00,BZN|NL,14803.28
247,2025-01-03 13:45:00,BZN|NL,14691.96
248,2025-01-03 14:00:00,BZN|NL,14832.609999999999
249,2025-01-03 14:15:00,BZN|NL,14794.69
250,2025-01-03 14:30:00,BZN|NL,14654.9
251,2025-01-03 14:45:00,BZN|NL,14639.210000000001
252,2025-01-03 15:00:00,BZN|NL,14326.86
253,2025-01-03 15:15:00,BZN|NL,14273.51
254,2025-01-03 15:30:00,BZN|NL,14293.69
255,2025-01-03 15:45:00,BZN|NL,14432.699999999999
256,2025-01-03 16:00:00,BZN|NL,14236.61
257,2025-01-03 16:15:00,BZN|NL,14342.99
258,2025-01-03 16:30:00,BZN|NL,14231.25
259,2025-01-03 16:45:00,BZN|NL,14177.49
260,2025-01-03 17:00:00,BZN|NL,14530.11
261,2025-01-03 17:15:00,BZN|NL,14504.05
262,2025-01-03 17:30:00,BZN|NL,14346.17
