"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"02/02/2024 09:00:00 - 02/02/2024 10:00:00","BZN|BE","Without Sequence","86.21","",""
"02/02/2024 10:00:00 - 02/02/2024 11:00:00","BZN|BE","Without Sequence","80.84","",""
"02/02/2024 11:00:00 - 02/02/2024 12:00:00","BZN|BE","Without Sequence","75.20","",""
"02/02/2024 12:00:00 - 02/02/2024 13:00:00","BZN|BE","Without Sequence","65.01","",""
"02/02/2024 13:00:00 - 02/02/2024 14:00:00","BZN|BE","Without Sequence","60.00","",""
"02/02/2024 14:00:00 - 02/02/2024 15:00:00","BZN|BE","Without Sequence","59.75","",""
"02/02/2024 15:00:00 - 02/02/2024 16:00:00","BZN|BE","Without Sequence","59.78","",""
"02/02/2024 16:00:00 - 02/02/2024 17:00:00","BZN|BE","Without Sequence","64.66","",""
"02/02/2024 17:00:00 - 02/02/2024 18:00:00","BZN|BE","Without Sequence","71.35","",""
"02/02/2024 18:00:00 - 02/02/2024 19:00:00","BZN|BE","Without Sequence","81.04","",""
"02/02/2024 19:00:00 - 02/02/2024 20:00:00","BZN|BE","Without Sequence","87.80","",""
"02/02/2024 20:00:00 - 02/02/2024 21:00:00","BZN|BE","Without Sequence","79.90","",""
"02/02/2024 21:00:00 - 02/02/2024 22:00:00","BZN|BE","Without Sequence","65.05","",""
"02/02/2024 22:00:00 - 02/02/2024 23:00:00","BZN|BE","Without Sequence","69.38","",""
"02/02/2024 23:00:00 - 03/02/2024 00:00:00","BZN|BE","Without Sequence","60.71","",""
"03/02/2024 00:00:00 - 03/02/2024 01:00:00","BZN|BE","Without Sequence","42.13","",""
"03/02/2024 01:00:00 - 03/02/2024 02:00:00","BZN|BE","Without Sequence","46.94","",""
"03/02/2024 02:00:00 - 03/02/2024 03:00:00","BZN|BE","Without Sequence","41.82","",""
"03/02/2024 03:00:00 - 03/02/2024 04:00:00","BZN|BE","Without Sequence","19.73","",""
"03/02/2024 04:00:00 - 03/02/2024 05:00:00","BZN|BE","Without Sequence","12.54","",""
"03/02/2024 05:00:00 - 03/02/2024 06:00:00","BZN|BE","Without Sequence","13.21","",""
"03/02/2024 06:00:00 - 03/02/2024 07:00:00","BZN|BE","Without Sequence","24.47","",""
"03/02/2024 07:00:00 - 03/02/2024 08:00:00","BZN|BE","Without Sequence","39.75","",""
"03/02/2024 08:00:00 - 03/02/2024 09:00:00","BZN|BE","Without Sequence","52.10","",""
"03/02/2024 09:00:00 - 03/02/2024 10:00:00","BZN|BE","Without Sequence","64.96","",""
"03/02/2024 10:00:00 - 03/02/2024 11:00:00","BZN|BE","Without Sequence","61.59","",""
"03/02/2024 11:00:00 - 03/02/2024 12:00:00","BZN|BE","Without Sequence","52.13","",""
"03/02/2024 12:00:00 - 03/02/2024 13:00:00","BZN|BE","Without Sequence","46.71","",""
"03/02/2024 13:00:00 - 03/02/2024 14:00:00","BZN|BE","Without Sequence","43.83","",""
"03/02/2024 14:00:00 - 03/02/2024 15:00:00","BZN|BE","Without Sequence","41.76","",""
"03/02/2024 15:00:00 - 03/02/2024 16:00:00","BZN|BE","Without Sequence","45.27","",""
"03/02/2024 16:00:00 - 03/02/2024 17:00:00","BZN|BE","Without Sequence","51.43","",""
"03/02/2024 17:00:00 - 03/02/2024 18:00:00","BZN|BE","Without Sequence","64.86","",""
"03/02/2024 18:00:00 - 03/02/2024 19:00:00","BZN|BE","Without Sequence","85.88","",""
"03/02/2024 19:00:00 - 03/02/2024 20:00:00","BZN|BE","Without Sequence","80.28","",""
"03/02/2024 20:00:00 - 03/02/2024 21:00:00","BZN|BE","Without Sequence","64.17","",""
"03/02/2024 21:00:00 - 03/02/2024 22:00:00","BZN|BE","Without Sequence","59.74","",""
"03/02/2024 22:00:00 - 03/02/2024 23:00:00","BZN|BE","Without Sequence","51.75","",""
"03/02/2024 23:00:00 - 04/02/2024 00:00:00","BZN|BE","Without Sequence","42.60","",""
"04/02/2024 00:00:00 - 04/02/2024 01:00:00","BZN|BE","Without Sequence","39.47","",""
"04/02/2024 01:00:00 - 04/02/2024 02:00:00","BZN|BE","Without Sequence","29.00","",""
"04/02/2024 02:00:00 - 04/02/2024 03:00:00","BZN|BE","Without Sequence","11.50","",""
"04/02/2024 03:00:00 - 04/02/2024 04:00:00","BZN|BE","Without Sequence","2.54","",""
"04/02/2024 04:00:00 - 04/02/2024 05:00:00","BZN|BE","Without Sequence","0.65","",""
"04/02/2024 05:00:00 - 04/02/2024 06:00:00","BZN|BE","Without Sequence","3.50","",""
"04/02/2024 06:00:00 - 04/02/2024 07:00:00","BZN|BE","Without Sequence","5.45","",""
"04/02/2024 07:00:00 - 04/02/2024 08:00:00","BZN|BE","Without Sequence","7.66","",""
"04/02/2024 08:00:00 - 04/02/2024 09:00:00","BZN|BE","Without Sequence","15.32","",""
"04/02/2024 09:00:00 - 04/02/2024 10:00:00","BZN|BE","Without Sequence","21.85","",""
"04/02/2024 10:00:00 - 04/02/2024 11:00:00","BZN|BE","Without Sequence","26.64","",""
"04/02/2024 11:00:00 - 04/02/2024 12:00:00","BZN|BE","Without Sequence","20.20","",""
"04/02/2024 12:00:00 - 04/02/2024 13:00:00","BZN|BE","Without Sequence","17.45","",""
"04/02/2024 13:00:00 - 04/02/2024 14:00:00","BZN|BE","Without Sequence","5.48","",""
"04/02/2024 14:00:00 - 04/02/2024 15:00:00","BZN|BE","Without Sequence","12.47","",""
"04/02/2024 15:00:00 - 04/02/2024 16:00:00","BZN|BE","Without Sequence","24.40","",""
"04/02/2024 16:00:00 - 04/02/2024 17:00:00","BZN|BE","Without Sequence","34.81","",""
"04/02/2024 17:00:00 - 04/02/2024 18:00:00","BZN|BE","Without Sequence","56.21","",""
"04/02/2024 18:00:00 - 04/02/2024 19:00:00","BZN|BE","Without Sequence","70.00","",""
"04/02/2024 19:00:00 - 04/02/2024 20:00:00","BZN|BE","Without Sequence","84.85","",""
"04/02/2024 20:00:00 - 04/02/2024 21:00:00","BZN|BE","Without Sequence","56.47","",""
"04/02/2024 21:00:00 - 04/02/2024 22:00:00","BZN|BE","Without Sequence","59.72","",""
"04/02/2024 22:00:00 - 04/02/2024 23:00:00","BZN|BE","Without Sequence","58.26","",""
"04/02/2024 23:00:00 - 05/02/2024 00:00:00","BZN|BE","Without Sequence","42.00","",""
"05/02/2024 00:00:00 - 05/02/2024 01:00:00","BZN|BE","Without Sequence","11.20","",""
"05/02/2024 01:00:00 - 05/02/2024 02:00:00","BZN|BE","Without Sequence","21.74","",""
"05/02/2024 02:00:00 - 05/02/2024 03:00:00","BZN|BE","Without Sequence","11.87","",""
"05/02/2024 03:00:00 - 05/02/2024 04:00:00","BZN|BE","Without Sequence","0.75","",""
"05/02/2024 04:00:00 - 05/02/2024 05:00:00","BZN|BE","Without Sequence","0.68","",""
"05/02/2024 05:00:00 - 05/02/2024 06:00:00","BZN|BE","Without Sequence","3.47","",""
"05/02/2024 06:00:00 - 05/02/2024 07:00:00","BZN|BE","Without Sequence","43.37","",""
"05/02/2024 07:00:00 - 05/02/2024 08:00:00","BZN|BE","Without Sequence","80.28","",""
"05/02/2024 08:00:00 - 05/02/2024 09:00:00","BZN|BE","Without Sequence","97.61","",""
"05/02/2024 09:00:00 - 05/02/2024 10:00:00","BZN|BE","Without Sequence","104.08","",""
"05/02/2024 10:00:00 - 05/02/2024 11:00:00","BZN|BE","Without Sequence","92.32","",""
"05/02/2024 11:00:00 - 05/02/2024 12:00:00","BZN|BE","Without Sequence","88.87","",""
"05/02/2024 12:00:00 - 05/02/2024 13:00:00","BZN|BE","Without Sequence","90.93","",""
"05/02/2024 13:00:00 - 05/02/2024 14:00:00","BZN|BE","Without Sequence","65.69","",""
"05/02/2024 14:00:00 - 05/02/2024 15:00:00","BZN|BE","Without Sequence","72.08","",""
"05/02/2024 15:00:00 - 05/02/2024 16:00:00","BZN|BE","Without Sequence","61.10","",""
"05/02/2024 16:00:00 - 05/02/2024 17:00:00","BZN|BE","Without Sequence","63.74","",""
"05/02/2024 17:00:00 - 05/02/2024 18:00:00","BZN|BE","Without Sequence","77.74","",""
"05/02/2024 18:00:00 - 05/02/2024 19:00:00","BZN|BE","Without Sequence","98.73","",""
"05/02/2024 19:00:00 - 05/02/2024 20:00:00","BZN|BE","Without Sequence","100.00","",""
"05/02/2024 20:00:00 - 05/02/2024 21:00:00","BZN|BE","Without Sequence","90.55","",""
"05/02/2024 21:00:00 - 05/02/2024 22:00:00","BZN|BE","Without Sequence","68.12","",""
"05/02/2024 22:00:00 - 05/02/2024 23:00:00","BZN|BE","Without Sequence","56.46","",""
"05/02/2024 23:00:00 - 06/02/2024 00:00:00","BZN|BE","Without Sequence","47.65","",""
"06/02/2024 00:00:00 - 06/02/2024 01:00:00","BZN|BE","Without Sequence","35.95","",""
"06/02/2024 01:00:00 - 06/02/2024 02:00:00","BZN|BE","Without Sequence","28.93","",""
"06/02/2024 02:00:00 - 06/02/2024 03:00:00","BZN|BE","Without Sequence","12.20","",""
"06/02/2024 03:00:00 - 06/02/2024 04:00:00","BZN|BE","Without Sequence","6.81","",""
"06/02/2024 04:00:00 - 06/02/2024 05:00:00","BZN|BE","Without Sequence","4.60","",""
"06/02/2024 05:00:00 - 06/02/2024 06:00:00","BZN|BE","Without Sequence","21.20","",""
"06/02/2024 06:00:00 - 06/02/2024 07:00:00","BZN|BE","Without Sequence","52.20","",""
"06/02/2024 07:00:00 - 06/02/2024 08:00:00","BZN|BE","Without Sequence","70.27","",""
"06/02/2024 08:00:00 - 06/02/2024 09:00:00","BZN|BE","Without Sequence","88.87","",""
"06/02/2024 09:00:00 - 06/02/2024 10:00:00","BZN|BE","Without Sequence","87.30","",""
"06/02/2024 10:00:00 - 06/02/2024 11:00:00","BZN|BE","Without Sequence","84.18","",""
"06/02/2024 11:00:00 - 06/02/2024 12:00:00","BZN|BE","Without Sequence","64.13","",""
"06/02/2024 12:00:00 - 06/02/2024 13:00:00","BZN|BE","Without Sequence","53.96","",""
"06/02/2024 13:00:00 - 06/02/2024 14:00:00","BZN|BE","Without Sequence","50.95","",""
"06/02/2024 14:00:00 - 06/02/2024 15:00:00","BZN|BE","Without Sequence","52.43","",""
"06/02/2024 15:00:00 - 06/02/2024 16:00:00","BZN|BE","Without Sequence","56.89","",""
"06/02/2024 16:00:00 - 06/02/2024 17:00:00","BZN|BE","Without Sequence","61.33","",""
"06/02/2024 17:00:00 - 06/02/2024 18:00:00","BZN|BE","Without Sequence","71.98","",""
"06/02/2024 18:00:00 - 06/02/2024 19:00:00","BZN|BE","Without Sequence","84.73","",""
"06/02/2024 19:00:00 - 06/02/2024 20:00:00","BZN|BE","Without Sequence","88.50","",""
"06/02/2024 20:00:00 - 06/02/2024 21:00:00","BZN|BE","Without Sequence","65.54","",""
"06/02/2024 21:00:00 - 06/02/2024 22:00:00","BZN|BE","Without Sequence","59.98","",""
"06/02/2024 22:00:00 - 06/02/2024 23:00:00","BZN|BE","Without Sequence","56.93","",""
"06/02/2024 23:00:00 - 07/02/2024 00:00:00","BZN|BE","Without Sequence","52.83","",""
"07/02/2024 00:00:00 - 07/02/2024 01:00:00","BZN|BE","Without Sequence","41.34","",""
"07/02/2024 01:00:00 - 07/02/2024 02:00:00","BZN|BE","Without Sequence","40.03","",""
"07/02/2024 02:00:00 - 07/02/2024 03:00:00","BZN|BE","Without Sequence","40.08","",""
"07/02/2024 03:00:00 - 07/02/2024 04:00:00","BZN|BE","Without Sequence","43.56","",""
"07/02/2024 04:00:00 - 07/02/2024 05:00:00","BZN|BE","Without Sequence","35.47","",""
"07/02/2024 05:00:00 - 07/02/2024 06:00:00","BZN|BE","Without Sequence","49.60","",""
"07/02/2024 06:00:00 - 07/02/2024 07:00:00","BZN|BE","Without Sequence","60.71","",""
"07/02/2024 07:00:00 - 07/02/2024 08:00:00","BZN|BE","Without Sequence","78.60","",""
"07/02/2024 08:00:00 - 07/02/2024 09:00:00","BZN|BE","Without Sequence","82.53","",""
"07/02/2024 09:00:00 - 07/02/2024 10:00:00","BZN|BE","Without Sequence","88.38","",""
"07/02/2024 10:00:00 - 07/02/2024 11:00:00","BZN|BE","Without Sequence","80.40","",""
"07/02/2024 11:00:00 - 07/02/2024 12:00:00","BZN|BE","Without Sequence","77.30","",""
"07/02/2024 12:00:00 - 07/02/2024 13:00:00","BZN|BE","Without Sequence","66.38","",""
"07/02/2024 13:00:00 - 07/02/2024 14:00:00","BZN|BE","Without Sequence","62.26","",""
"07/02/2024 14:00:00 - 07/02/2024 15:00:00","BZN|BE","Without Sequence","69.48","",""
"07/02/2024 15:00:00 - 07/02/2024 16:00:00","BZN|BE","Without Sequence","77.10","",""
"07/02/2024 16:00:00 - 07/02/2024 17:00:00","BZN|BE","Without Sequence","83.74","",""
"07/02/2024 17:00:00 - 07/02/2024 18:00:00","BZN|BE","Without Sequence","109.45","",""
"07/02/2024 18:00:00 - 07/02/2024 19:00:00","BZN|BE","Without Sequence","127.15","",""
"07/02/2024 19:00:00 - 07/02/2024 20:00:00","BZN|BE","Without Sequence","108.53","",""
"07/02/2024 20:00:00 - 07/02/2024 21:00:00","BZN|BE","Without Sequence","92.30","",""
"07/02/2024 21:00:00 - 07/02/2024 22:00:00","BZN|BE","Without Sequence","75.41","",""
"07/02/2024 22:00:00 - 07/02/2024 23:00:00","BZN|BE","Without Sequence","70.42","",""
"07/02/2024 23:00:00 - 08/02/2024 00:00:00","BZN|BE","Without Sequence","77.45","",""
"08/02/2024 00:00:00 - 08/02/2024 01:00:00","BZN|BE","Without Sequence","73.70","",""
"08/02/2024 01:00:00 - 08/02/2024 02:00:00","BZN|BE","Without Sequence","73.20","",""
"08/02/2024 02:00:00 - 08/02/2024 03:00:00","BZN|BE","Without Sequence","72.15","",""
"08/02/2024 03:00:00 - 08/02/2024 04:00:00","BZN|BE","Without Sequence","61.65","",""
"08/02/2024 04:00:00 - 08/02/2024 05:00:00","BZN|BE","Without Sequence","56.70","",""
"08/02/2024 05:00:00 - 08/02/2024 06:00:00","BZN|BE","Without Sequence","59.27","",""
"08/02/2024 06:00:00 - 08/02/2024 07:00:00","BZN|BE","Without Sequence","73.51","",""
"08/02/2024 07:00:00 - 08/02/2024 08:00:00","BZN|BE","Without Sequence","95.58","",""
"08/02/2024 08:00:00 - 08/02/2024 09:00:00","BZN|BE","Without Sequence","120.32","",""
"08/02/2024 09:00:00 - 08/02/2024 10:00:00","BZN|BE","Without Sequence","106.20","",""
"08/02/2024 10:00:00 - 08/02/2024 11:00:00","BZN|BE","Without Sequence","91.10","",""
"08/02/2024 11:00:00 - 08/02/2024 12:00:00","BZN|BE","Without Sequence","80.01","",""
"08/02/2024 12:00:00 - 08/02/2024 13:00:00","BZN|BE","Without Sequence","85.25","",""
"08/02/2024 13:00:00 - 08/02/2024 14:00:00","BZN|BE","Without Sequence","69.26","",""
"08/02/2024 14:00:00 - 08/02/2024 15:00:00","BZN|BE","Without Sequence","57.80","",""
"08/02/2024 15:00:00 - 08/02/2024 16:00:00","BZN|BE","Without Sequence","57.35","",""
"08/02/2024 16:00:00 - 08/02/2024 17:00:00","BZN|BE","Without Sequence","58.23","",""
"08/02/2024 17:00:00 - 08/02/2024 18:00:00","BZN|BE","Without Sequence","61.83","",""
"08/02/2024 18:00:00 - 08/02/2024 19:00:00","BZN|BE","Without Sequence","63.56","",""
"08/02/2024 19:00:00 - 08/02/2024 20:00:00","BZN|BE","Without Sequence","70.08","",""
"08/02/2024 20:00:00 - 08/02/2024 21:00:00","BZN|BE","Without Sequence","64.21","",""
"08/02/2024 21:00:00 - 08/02/2024 22:00:00","BZN|BE","Without Sequence","59.30","",""
"08/02/2024 22:00:00 - 08/02/2024 23:00:00","BZN|BE","Without Sequence","56.01","",""
"08/02/2024 23:00:00 - 09/02/2024 00:00:00","BZN|BE","Without Sequence","50.00","",""
"09/02/2024 00:00:00 - 09/02/2024 01:00:00","BZN|BE","Without Sequence","38.98","",""
"09/02/2024 01:00:00 - 09/02/2024 02:00:00","BZN|BE","Without Sequence","29.96","",""
"09/02/2024 02:00:00 - 09/02/2024 03:00:00","BZN|BE","Without Sequence","24.57","",""
"09/02/2024 03:00:00 - 09/02/2024 04:00:00","BZN|BE","Without Sequence","21.81","",""
"09/02/2024 04:00:00 - 09/02/2024 05:00:00","BZN|BE","Without Sequence","21.03","",""
"09/02/2024 05:00:00 - 09/02/2024 06:00:00","BZN|BE","Without Sequence","26.80","",""
"09/02/2024 06:00:00 - 09/02/2024 07:00:00","BZN|BE","Without Sequence","40.47","",""
"09/02/2024 07:00:00 - 09/02/2024 08:00:00","BZN|BE","Without Sequence","58.42","",""
"09/02/2024 08:00:00 - 09/02/2024 09:00:00","BZN|BE","Without Sequence","63.24","",""
"09/02/2024 09:00:00 - 09/02/2024 10:00:00","BZN|BE","Without Sequence","67.15","",""
"09/02/2024 10:00:00 - 09/02/2024 11:00:00","BZN|BE","Without Sequence","67.46","",""
"09/02/2024 11:00:00 - 09/02/2024 12:00:00","BZN|BE","Without Sequence","62.50","",""
"09/02/2024 12:00:00 - 09/02/2024 13:00:00","BZN|BE","Without Sequence","57.23","",""
"09/02/2024 13:00:00 - 09/02/2024 14:00:00","BZN|BE","Without Sequence","54.82","",""
"09/02/2024 14:00:00 - 09/02/2024 15:00:00","BZN|BE","Without Sequence","57.74","",""
"09/02/2024 15:00:00 - 09/02/2024 16:00:00","BZN|BE","Without Sequence","60.42","",""
"09/02/2024 16:00:00 - 09/02/2024 17:00:00","BZN|BE","Without Sequence","62.85","",""
"09/02/2024 17:00:00 - 09/02/2024 18:00:00","BZN|BE","Without Sequence","82.19","",""
"09/02/2024 18:00:00 - 09/02/2024 19:00:00","BZN|BE","Without Sequence","90.26","",""
"09/02/2024 19:00:00 - 09/02/2024 20:00:00","BZN|BE","Without Sequence","87.17","",""
"09/02/2024 20:00:00 - 09/02/2024 21:00:00","BZN|BE","Without Sequence","80.70","",""
"09/02/2024 21:00:00 - 09/02/2024 22:00:00","BZN|BE","Without Sequence","75.26","",""
"09/02/2024 22:00:00 - 09/02/2024 23:00:00","BZN|BE","Without Sequence","74.91","",""
"09/02/2024 23:00:00 - 10/02/2024 00:00:00","BZN|BE","Without Sequence","70.94","",""
"10/02/2024 00:00:00 - 10/02/2024 01:00:00","BZN|BE","Without Sequence","63.10","",""
"10/02/2024 01:00:00 - 10/02/2024 02:00:00","BZN|BE","Without Sequence","64.08","",""
"10/02/2024 02:00:00 - 10/02/2024 03:00:00","BZN|BE","Without Sequence","64.40","",""
"10/02/2024 03:00:00 - 10/02/2024 04:00:00","BZN|BE","Without Sequence","64.39","",""
"10/02/2024 04:00:00 - 10/02/2024 05:00:00","BZN|BE","Without Sequence","64.41","",""
"10/02/2024 05:00:00 - 10/02/2024 06:00:00","BZN|BE","Without Sequence","65.82","",""
"10/02/2024 06:00:00 - 10/02/2024 07:00:00","BZN|BE","Without Sequence","70.91","",""
"10/02/2024 07:00:00 - 10/02/2024 08:00:00","BZN|BE","Without Sequence","74.86","",""
"10/02/2024 08:00:00 - 10/02/2024 09:00:00","BZN|BE","Without Sequence","77.70","",""
"10/02/2024 09:00:00 - 10/02/2024 10:00:00","BZN|BE","Without Sequence","80.38","",""
"10/02/2024 10:00:00 - 10/02/2024 11:00:00","BZN|BE","Without Sequence","74.94","",""
"10/02/2024 11:00:00 - 10/02/2024 12:00:00","BZN|BE","Without Sequence","69.84","",""
"10/02/2024 12:00:00 - 10/02/2024 13:00:00","BZN|BE","Without Sequence","68.42","",""
"10/02/2024 13:00:00 - 10/02/2024 14:00:00","BZN|BE","Without Sequence","66.72","",""
"10/02/2024 14:00:00 - 10/02/2024 15:00:00","BZN|BE","Without Sequence","69.53","",""
"10/02/2024 15:00:00 - 10/02/2024 16:00:00","BZN|BE","Without Sequence","77.17","",""
"10/02/2024 16:00:00 - 10/02/2024 17:00:00","BZN|BE","Without Sequence","81.94","",""
"10/02/2024 17:00:00 - 10/02/2024 18:00:00","BZN|BE","Without Sequence","85.91","",""
"10/02/2024 18:00:00 - 10/02/2024 19:00:00","BZN|BE","Without Sequence","95.76","",""
"10/02/2024 19:00:00 - 10/02/2024 20:00:00","BZN|BE","Without Sequence","83.86","",""
"10/02/2024 20:00:00 - 10/02/2024 21:00:00","BZN|BE","Without Sequence","74.40","",""
"10/02/2024 21:00:00 - 10/02/2024 22:00:00","BZN|BE","Without Sequence","68.91","",""
"10/02/2024 22:00:00 - 10/02/2024 23:00:00","BZN|BE","Without Sequence","71.47","",""
"10/02/2024 23:00:00 - 11/02/2024 00:00:00","BZN|BE","Without Sequence","64.00","",""
"11/02/2024 00:00:00 - 11/02/2024 01:00:00","BZN|BE","Without Sequence","63.39","",""
"11/02/2024 01:00:00 - 11/02/2024 02:00:00","BZN|BE","Without Sequence","56.94","",""
"11/02/2024 02:00:00 - 11/02/2024 03:00:00","BZN|BE","Without Sequence","52.60","",""
"11/02/2024 03:00:00 - 11/02/2024 04:00:00","BZN|BE","Without Sequence","46.83","",""
"11/02/2024 04:00:00 - 11/02/2024 05:00:00","BZN|BE","Without Sequence","42.54","",""
"11/02/2024 05:00:00 - 11/02/2024 06:00:00","BZN|BE","Without Sequence","45.57","",""
"11/02/2024 06:00:00 - 11/02/2024 07:00:00","BZN|BE","Without Sequence","50.37","",""
"11/02/2024 07:00:00 - 11/02/2024 08:00:00","BZN|BE","Without Sequence","54.95","",""
"11/02/2024 08:00:00 - 11/02/2024 09:00:00","BZN|BE","Without Sequence","62.54","",""
"11/02/2024 09:00:00 - 11/02/2024 10:00:00","BZN|BE","Without Sequence","60.94","",""
"11/02/2024 10:00:00 - 11/02/2024 11:00:00","BZN|BE","Without Sequence","63.40","",""
"11/02/2024 11:00:00 - 11/02/2024 12:00:00","BZN|BE","Without Sequence","65.25","",""
"11/02/2024 12:00:00 - 11/02/2024 13:00:00","BZN|BE","Without Sequence","63.48","",""
"11/02/2024 13:00:00 - 11/02/2024 14:00:00","BZN|BE","Without Sequence","60.87","",""
"11/02/2024 14:00:00 - 11/02/2024 15:00:00","BZN|BE","Without Sequence","57.96","",""
"11/02/2024 15:00:00 - 11/02/2024 16:00:00","BZN|BE","Without Sequence","64.51","",""
"11/02/2024 16:00:00 - 11/02/2024 17:00:00","BZN|BE","Without Sequence","69.09","",""
"11/02/2024 17:00:00 - 11/02/2024 18:00:00","BZN|BE","Without Sequence","77.38","",""
"11/02/2024 18:00:00 - 11/02/2024 19:00:00","BZN|BE","Without Sequence","90.35","",""
"11/02/2024 19:00:00 - 11/02/2024 20:00:00","BZN|BE","Without Sequence","86.49","",""
"11/02/2024 20:00:00 - 11/02/2024 21:00:00","BZN|BE","Without Sequence","76.86","",""
"11/02/2024 21:00:00 - 11/02/2024 22:00:00","BZN|BE","Without Sequence","70.72","",""
"11/02/2024 22:00:00 - 11/02/2024 23:00:00","BZN|BE","Without Sequence","68.39","",""
"11/02/2024 23:00:00 - 12/02/2024 00:00:00","BZN|BE","Without Sequence","64.01","",""
"12/02/2024 00:00:00 - 12/02/2024 01:00:00","BZN|BE","Without Sequence","64.35","",""
"12/02/2024 01:00:00 - 12/02/2024 02:00:00","BZN|BE","Without Sequence","61.74","",""
"12/02/2024 02:00:00 - 12/02/2024 03:00:00","BZN|BE","Without Sequence","60.83","",""
"12/02/2024 03:00:00 - 12/02/2024 04:00:00","BZN|BE","Without Sequence","59.57","",""
"12/02/2024 04:00:00 - 12/02/2024 05:00:00","BZN|BE","Without Sequence","59.21","",""
"12/02/2024 05:00:00 - 12/02/2024 06:00:00","BZN|BE","Without Sequence","65.00","",""
"12/02/2024 06:00:00 - 12/02/2024 07:00:00","BZN|BE","Without Sequence","76.00","",""
"12/02/2024 07:00:00 - 12/02/2024 08:00:00","BZN|BE","Without Sequence","85.41","",""
"12/02/2024 08:00:00 - 12/02/2024 09:00:00","BZN|BE","Without Sequence","104.00","",""
"12/02/2024 09:00:00 - 12/02/2024 10:00:00","BZN|BE","Without Sequence","96.50","",""
"12/02/2024 10:00:00 - 12/02/2024 11:00:00","BZN|BE","Without Sequence","85.47","",""
"12/02/2024 11:00:00 - 12/02/2024 12:00:00","BZN|BE","Without Sequence","79.05","",""
"12/02/2024 12:00:00 - 12/02/2024 13:00:00","BZN|BE","Without Sequence","67.51","",""
"12/02/2024 13:00:00 - 12/02/2024 14:00:00","BZN|BE","Without Sequence","64.05","",""
"12/02/2024 14:00:00 - 12/02/2024 15:00:00","BZN|BE","Without Sequence","64.39","",""
"12/02/2024 15:00:00 - 12/02/2024 16:00:00","BZN|BE","Without Sequence","66.82","",""
"12/02/2024 16:00:00 - 12/02/2024 17:00:00","BZN|BE","Without Sequence","73.37","",""
"12/02/2024 17:00:00 - 12/02/2024 18:00:00","BZN|BE","Without Sequence","78.13","",""
"12/02/2024 18:00:00 - 12/02/2024 19:00:00","BZN|BE","Without Sequence","96.00","",""
"12/02/2024 19:00:00 - 12/02/2024 20:00:00","BZN|BE","Without Sequence","89.08","",""
"12/02/2024 20:00:00 - 12/02/2024 21:00:00","BZN|BE","Without Sequence","79.15","",""
"12/02/2024 21:00:00 - 12/02/2024 22:00:00","BZN|BE","Without Sequence","71.54","",""
"12/02/2024 22:00:00 - 12/02/2024 23:00:00","BZN|BE","Without Sequence","65.87","",""
"12/02/2024 23:00:00 - 13/02/2024 00:00:00","BZN|BE","Without Sequence","61.90","",""
"13/02/2024 00:00:00 - 13/02/2024 01:00:00","BZN|BE","Without Sequence","68.59","",""
"13/02/2024 01:00:00 - 13/02/2024 02:00:00","BZN|BE","Without Sequence","65.37","",""
"13/02/2024 02:00:00 - 13/02/2024 03:00:00","BZN|BE","Without Sequence","63.41","",""
"13/02/2024 03:00:00 - 13/02/2024 04:00:00","BZN|BE","Without Sequence","60.49","",""
"13/02/2024 04:00:00 - 13/02/2024 05:00:00","BZN|BE","Without Sequence","60.06","",""
"13/02/2024 05:00:00 - 13/02/2024 06:00:00","BZN|BE","Without Sequence","63.59","",""
"13/02/2024 06:00:00 - 13/02/2024 07:00:00","BZN|BE","Without Sequence","70.71","",""
"13/02/2024 07:00:00 - 13/02/2024 08:00:00","BZN|BE","Without Sequence","82.51","",""
"13/02/2024 08:00:00 - 13/02/2024 09:00:00","BZN|BE","Without Sequence","89.11","",""
"13/02/2024 09:00:00 - 13/02/2024 10:00:00","BZN|BE","Without Sequence","75.12","",""
"13/02/2024 10:00:00 - 13/02/2024 11:00:00","BZN|BE","Without Sequence","69.21","",""
"13/02/2024 11:00:00 - 13/02/2024 12:00:00","BZN|BE","Without Sequence","63.87","",""
"13/02/2024 12:00:00 - 13/02/2024 13:00:00","BZN|BE","Without Sequence","60.53","",""
"13/02/2024 13:00:00 - 13/02/2024 14:00:00","BZN|BE","Without Sequence","60.26","",""
"13/02/2024 14:00:00 - 13/02/2024 15:00:00","BZN|BE","Without Sequence","63.10","",""
"13/02/2024 15:00:00 - 13/02/2024 16:00:00","BZN|BE","Without Sequence","70.70","",""
"13/02/2024 16:00:00 - 13/02/2024 17:00:00","BZN|BE","Without Sequence","76.05","",""
"13/02/2024 17:00:00 - 13/02/2024 18:00:00","BZN|BE","Without Sequence","80.53","",""
"13/02/2024 18:00:00 - 13/02/2024 19:00:00","BZN|BE","Without Sequence","96.74","",""
"13/02/2024 19:00:00 - 13/02/2024 20:00:00","BZN|BE","Without Sequence","91.37","",""
"13/02/2024 20:00:00 - 13/02/2024 21:00:00","BZN|BE","Without Sequence","78.58","",""
"13/02/2024 21:00:00 - 13/02/2024 22:00:00","BZN|BE","Without Sequence","72.50","",""
"13/02/2024 22:00:00 - 13/02/2024 23:00:00","BZN|BE","Without Sequence","68.78","",""
